County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
lee,5210.0,0.0,0.0,0.0,7397.0,IL,16120.0,7680.0,6330.0,1880.0,14970.0,540.0,8290.0,10750.0,29480.0,8150.0,440.0,50.0,380.0,40.0,1980.0,5030.0,942161.0,16090.0,955667.0,13020.0,629505.0,5520.0,6520.0,3290.0,13098.0,3060.0,9754.0,1510.0,935.0,1950.0,22684.0,2770.0,28005.0,4850.0,146731.0,700.0,700.0,3745.0,3060.0,41469.0,820.0,24419.0,3400.0,13506.0,320.0,78.0,90.0,1863.0,480.0,4101.0,240.0,1207.0,1170.0,1178.0,15180.0,263814.0,15180.0,257273.0,3340.0,6541.0,760.0,22266.0,106264.0,310.0,7266.0,570.0,3980.0,180.0,191.0,640.0,3189.0,50.0,31.0,700.0,4844.0,750.0,5255.0,450.0,3090.0,0.0,0.0,0.0,0.0,20.0,62.0,550.0,5766.0,30.0,271.0,1870.0,11324.0,12530.0,678997.0,12460.0,102902.0,0.0,0.0,230.0,417.0,5550.0,10012.0,960.0,121.0,540.0,298.0,790.0,821.0,1200.0,233.0,3670.0,8072.0,20.0,83.0,1700.0,5958.0,450.0,5041.0,500.0,5358.0,380.0,259.0,15230.0,123921.0,2510.0,5550.0,2240.0,5023.0,1810.0,3105.0,610.0,535.0,200.0,194.0,10990.0,92847.0,11720.0,100444.0,160.0,221.0,240.0,438.0,2610.0,14945.0,12960.0,40379.0,12600.0,37431.0,490.0,2911.0
livingston,3286.0,0.0,0.0,0.0,8818.0,IL,16890.0,8050.0,6690.0,1900.0,15790.0,590.0,10280.0,11110.0,31410.0,9130.0,60.0,30.0,30.0,0.0,2100.0,5340.0,1007854.0,16850.0,1028629.0,13730.0,626691.0,6630.0,8079.0,3550.0,14374.0,3310.0,10633.0,1410.0,1052.0,1990.0,22447.0,2950.0,30077.0,5180.0,146280.0,1170.0,610.0,3244.0,3420.0,49335.0,1030.0,42839.0,3830.0,20775.0,350.0,89.0,150.0,2727.0,820.0,7574.0,300.0,1551.0,1100.0,1065.0,15880.0,276075.0,15880.0,269122.0,3530.0,6953.0,810.0,25510.0,109308.0,400.0,10647.0,590.0,3905.0,200.0,191.0,680.0,3232.0,20.0,24.0,760.0,5062.0,800.0,5408.0,420.0,2918.0,0.0,0.0,0.0,0.0,20.0,31.0,640.0,5658.0,20.0,303.0,2620.0,22836.0,13190.0,712166.0,13100.0,105449.0,0.0,0.0,240.0,330.0,5710.0,10951.0,900.0,116.0,450.0,252.0,750.0,811.0,1140.0,203.0,3990.0,9223.0,20.0,37.0,2080.0,9587.0,480.0,4360.0,510.0,4591.0,380.0,249.0,15900.0,126975.0,2500.0,5745.0,2260.0,5318.0,1950.0,3551.0,640.0,556.0,180.0,175.0,11530.0,94460.0,12230.0,105587.0,120.0,95.0,260.0,571.0,3030.0,18945.0,13310.0,40138.0,12780.0,34731.0,680.0,5106.0
lasalle,17241.0,0.0,0.0,0.0,22725.0,IL,54010.0,26450.0,20450.0,6270.0,50030.0,2130.0,31510.0,36930.0,98810.0,28390.0,1000.0,80.0,920.0,60.0,6770.0,15950.0,3175283.0,53890.0,3215426.0,44080.0,2216251.0,19680.0,23809.0,11600.0,51063.0,10850.0,38711.0,5740.0,3518.0,5840.0,72492.0,9140.0,104981.0,15900.0,454422.0,1390.0,3070.0,17389.0,9840.0,135747.0,2340.0,81318.0,10720.0,40143.0,1190.0,306.0,260.0,5249.0,1360.0,10747.0,900.0,4626.0,3640.0,3865.0,50810.0,872961.0,50810.0,852182.0,10580.0,20781.0,2640.0,78461.0,375598.0,1030.0,25943.0,2030.0,14093.0,560.0,680.0,2310.0,12499.0,220.0,143.0,2480.0,18016.0,2620.0,19294.0,1710.0,12762.0,20.0,97.0,40.0,7.0,90.0,400.0,1950.0,14874.0,130.0,3789.0,5840.0,34644.0,41860.0,2292212.0,41570.0,346146.0,30.0,131.0,750.0,1141.0,18020.0,33888.0,2820.0,659.0,1230.0,649.0,2720.0,2946.0,3230.0,583.0,12670.0,27863.0,60.0,105.0,5010.0,15841.0,1510.0,14122.0,1650.0,15010.0,1110.0,811.0,51530.0,431586.0,8230.0,19112.0,7390.0,17368.0,5940.0,9931.0,2150.0,1898.0,590.0,648.0,36920.0,311566.0,39090.0,332668.0,460.0,674.0,710.0,1762.0,7960.0,33132.0,44410.0,131441.0,43230.0,118603.0,1520.0,10451.0
ogle,6980.0,0.0,0.0,0.0,12147.0,IL,25220.0,11600.0,10510.0,2710.0,23270.0,1000.0,13380.0,16890.0,47890.0,14130.0,370.0,70.0,300.0,0.0,3040.0,7270.0,1560329.0,25160.0,1579498.0,20820.0,1102467.0,8880.0,9960.0,4950.0,26169.0,4630.0,20373.0,2930.0,1864.0,3180.0,29050.0,4270.0,56751.0,7260.0,223193.0,970.0,1220.0,6177.0,4350.0,61299.0,1290.0,43314.0,5590.0,19169.0,610.0,165.0,120.0,2128.0,670.0,5244.0,360.0,1876.0,2190.0,2276.0,23400.0,409800.0,23400.0,400538.0,4650.0,9263.0,1480.0,42302.0,201558.0,600.0,11945.0,1150.0,7746.0,260.0,363.0,1310.0,6746.0,130.0,90.0,1390.0,10208.0,1470.0,10790.0,1000.0,7188.0,20.0,106.0,20.0,7.0,30.0,113.0,1160.0,10870.0,50.0,531.0,2940.0,16306.0,20080.0,1138177.0,19940.0,168806.0,0.0,0.0,360.0,620.0,9180.0,18708.0,1470.0,234.0,880.0,468.0,1410.0,1544.0,1700.0,331.0,6450.0,15119.0,50.0,146.0,2540.0,7533.0,830.0,8898.0,910.0,9504.0,560.0,412.0,23970.0,199848.0,3320.0,7539.0,2940.0,6794.0,2610.0,4593.0,1160.0,1037.0,310.0,344.0,17640.0,150098.0,18710.0,160809.0,220.0,263.0,350.0,1436.0,4210.0,20363.0,20180.0,59110.0,19590.0,53869.0,790.0,5217.0
putnam,1094.0,0.0,0.0,0.0,1487.0,IL,2940.0,1350.0,1290.0,260.0,2710.0,110.0,1890.0,1870.0,5400.0,1370.0,40.0,0.0,40.0,0.0,210.0,1020.0,186502.0,2930.0,189748.0,2310.0,120838.0,1330.0,1507.0,740.0,3339.0,720.0,2588.0,280.0,162.0,370.0,4874.0,660.0,3599.0,1010.0,28372.0,150.0,180.0,909.0,660.0,9124.0,290.0,5192.0,710.0,3246.0,70.0,20.0,20.0,209.0,140.0,1157.0,60.0,338.0,210.0,229.0,2790.0,49824.0,2790.0,48443.0,710.0,1378.0,110.0,3317.0,14397.0,50.0,1178.0,100.0,578.0,0.0,0.0,100.0,405.0,0.0,0.0,110.0,723.0,110.0,788.0,80.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,545.0,0.0,0.0,480.0,2629.0,2330.0,134254.0,2320.0,19931.0,0.0,0.0,40.0,26.0,940.0,1777.0,170.0,24.0,40.0,21.0,150.0,147.0,180.0,34.0,660.0,1497.0,0.0,0.0,360.0,1298.0,100.0,1123.0,100.0,1131.0,60.0,45.0,2780.0,24407.0,340.0,757.0,290.0,686.0,240.0,397.0,90.0,83.0,40.0,40.0,2100.0,18148.0,2220.0,19850.0,30.0,35.0,50.0,105.0,500.0,2125.0,2330.0,6644.0,2230.0,5874.0,120.0,607.0
stark,559.0,0.0,0.0,0.0,1497.0,IL,2610.0,1210.0,1130.0,250.0,2430.0,110.0,1570.0,1590.0,4960.0,1400.0,0.0,0.0,0.0,0.0,300.0,870.0,150179.0,2610.0,153248.0,2060.0,87840.0,1270.0,1292.0,500.0,2365.0,460.0,1847.0,130.0,77.0,360.0,3449.0,480.0,6241.0,780.0,18591.0,290.0,120.0,693.0,510.0,7145.0,240.0,4657.0,710.0,3069.0,30.0,8.0,0.0,0.0,110.0,994.0,40.0,212.0,190.0,208.0,2470.0,43642.0,2470.0,42440.0,600.0,1198.0,110.0,3453.0,15117.0,50.0,1337.0,90.0,474.0,0.0,0.0,90.0,385.0,0.0,0.0,100.0,654.0,100.0,684.0,40.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,850.0,0.0,0.0,470.0,3693.0,1970.0,105260.0,1950.0,15496.0,0.0,0.0,40.0,39.0,880.0,1702.0,130.0,10.0,40.0,18.0,130.0,146.0,170.0,31.0,610.0,1361.0,0.0,0.0,450.0,1734.0,100.0,987.0,110.0,1071.0,60.0,44.0,2410.0,17130.0,380.0,890.0,330.0,768.0,300.0,535.0,100.0,92.0,40.0,27.0,1700.0,13792.0,1870.0,15831.0,30.0,16.0,60.0,75.0,510.0,3458.0,1970.0,5640.0,1890.0,5098.0,120.0,457.0
winnebago,32797.0,15913.0,2.0,6864.0,40072.0,IL,135990.0,65400.0,45670.0,22640.0,124180.0,6150.0,67000.0,95640.0,254220.0,81850.0,3500.0,2420.0,1080.0,850.0,20640.0,35240.0,7753237.0,135630.0,7833163.0,113920.0,5563416.0,34690.0,43598.0,22260.0,141142.0,20790.0,101151.0,14880.0,11037.0,17940.0,159895.0,18870.0,297616.0,34670.0,991724.0,670.0,6980.0,27461.0,21040.0,296473.0,5390.0,305275.0,28150.0,79926.0,3100.0,803.0,400.0,7904.0,2330.0,18173.0,1920.0,9041.0,11000.0,12026.0,126790.0,2143291.0,126790.0,2098524.0,22850.0,44765.0,7890.0,230720.0,1297035.0,3010.0,55754.0,6100.0,48451.0,1580.0,2078.0,6800.0,42328.0,1020.0,1214.0,7300.0,55758.0,7800.0,61333.0,5410.0,34721.0,130.0,621.0,120.0,109.0,260.0,1779.0,6500.0,67078.0,380.0,8126.0,12420.0,76615.0,104060.0,5560584.0,103550.0,872316.0,80.0,638.0,1850.0,3217.0,49200.0,89192.0,7200.0,2551.0,5280.0,2860.0,7440.0,8290.0,10690.0,1941.0,33600.0,65687.0,320.0,539.0,12730.0,31349.0,4160.0,40998.0,4620.0,44478.0,2640.0,1913.0,129990.0,1076683.0,27030.0,70616.0,24880.0,63086.0,20930.0,36731.0,6600.0,6103.0,1270.0,1207.0,87510.0,779085.0,95300.0,826538.0,1400.0,2169.0,1840.0,6099.0,20990.0,84345.0,111110.0,332674.0,109090.0,303236.0,2640.0,29342.0
carroll,0.0,3169.0,0.0,2798.0,0.0,IL,7300.0,3310.0,3170.0,720.0,6710.0,330.0,4300.0,4600.0,13460.0,3450.0,380.0,0.0,380.0,0.0,750.0,2710.0,402557.0,7290.0,410016.0,5560.0,246895.0,2820.0,4124.0,1460.0,5987.0,1350.0,4091.0,540.0,369.0,990.0,8779.0,1360.0,11243.0,2540.0,70777.0,540.0,310.0,1609.0,1600.0,21522.0,470.0,10251.0,1720.0,7459.0,120.0,37.0,30.0,323.0,320.0,2580.0,130.0,766.0,510.0,537.0,6850.0,122813.0,6850.0,119013.0,1890.0,3797.0,330.0,10487.0,38299.0,170.0,4125.0,240.0,1406.0,70.0,91.0,270.0,1263.0,20.0,9.0,310.0,1970.0,310.0,2088.0,160.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2053.0,0.0,0.0,1050.0,6168.0,5540.0,281595.0,5500.0,41964.0,0.0,0.0,160.0,168.0,2300.0,4788.0,390.0,216.0,210.0,109.0,300.0,330.0,530.0,100.0,1530.0,3261.0,0.0,0.0,930.0,2800.0,340.0,3700.0,350.0,3833.0,190.0,140.0,6750.0,48550.0,1070.0,2364.0,930.0,2117.0,790.0,1380.0,240.0,224.0,130.0,151.0,4860.0,36240.0,5270.0,40051.0,30.0,42.0,80.0,184.0,1290.0,5670.0,5680.0,15702.0,5440.0,14329.0,330.0,1364.0
fulton,0.0,7870.0,0.0,4719.0,0.0,IL,15270.0,6910.0,6320.0,1780.0,14010.0,630.0,8630.0,10520.0,28660.0,8080.0,80.0,40.0,40.0,0.0,2130.0,4930.0,782842.0,15240.0,792167.0,12150.0,535261.0,6780.0,6439.0,2540.0,10912.0,2390.0,8277.0,920.0,479.0,1720.0,15497.0,2090.0,19968.0,4980.0,138644.0,840.0,800.0,4541.0,2980.0,37781.0,600.0,14861.0,3130.0,9325.0,330.0,82.0,30.0,389.0,350.0,2597.0,190.0,923.0,1150.0,1200.0,14600.0,257663.0,14600.0,250883.0,3430.0,6779.0,440.0,12567.0,61179.0,200.0,4722.0,310.0,2230.0,120.0,130.0,350.0,1409.0,30.0,11.0,410.0,2533.0,440.0,2713.0,230.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,2685.0,0.0,0.0,1540.0,7925.0,11550.0,539452.0,11470.0,75743.0,0.0,0.0,200.0,303.0,5020.0,9018.0,630.0,76.0,360.0,188.0,710.0,776.0,1080.0,210.0,3600.0,7558.0,30.0,77.0,1490.0,3972.0,430.0,4636.0,470.0,4865.0,360.0,259.0,14520.0,99337.0,2540.0,6113.0,2310.0,5627.0,1880.0,3143.0,580.0,500.0,150.0,184.0,9990.0,66715.0,10670.0,71994.0,80.0,110.0,150.0,263.0,2150.0,7544.0,12650.0,34797.0,12330.0,32734.0,400.0,1987.0
henderson,0.0,1386.0,0.0,1278.0,0.0,IL,3130.0,1380.0,1390.0,290.0,2610.0,380.0,2230.0,1990.0,5850.0,1500.0,0.0,0.0,0.0,0.0,270.0,1120.0,158650.0,3130.0,161485.0,2450.0,105791.0,1320.0,1223.0,550.0,1785.0,520.0,1438.0,220.0,113.0,420.0,2320.0,490.0,6024.0,1050.0,22777.0,340.0,220.0,894.0,660.0,7982.0,130.0,2629.0,710.0,2835.0,40.0,12.0,0.0,0.0,140.0,1017.0,50.0,261.0,210.0,199.0,2940.0,53078.0,2940.0,51611.0,740.0,1464.0,80.0,2765.0,11109.0,40.0,1056.0,70.0,443.0,20.0,16.0,60.0,204.0,0.0,0.0,80.0,506.0,90.0,545.0,40.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,432.0,0.0,0.0,420.0,2318.0,2410.0,109095.0,2390.0,15110.0,0.0,0.0,30.0,46.0,950.0,1778.0,70.0,9.0,90.0,45.0,100.0,103.0,270.0,53.0,690.0,1497.0,0.0,0.0,400.0,1361.0,120.0,1383.0,130.0,1484.0,60.0,43.0,2900.0,19196.0,450.0,977.0,390.0,869.0,340.0,571.0,90.0,73.0,40.0,28.0,2110.0,13331.0,2300.0,15042.0,0.0,0.0,30.0,190.0,550.0,2509.0,2460.0,6694.0,2370.0,6101.0,100.0,539.0
henry,0.0,10408.0,0.0,9034.0,0.0,IL,23810.0,10450.0,10590.0,2400.0,22070.0,840.0,13870.0,15880.0,45840.0,13210.0,420.0,50.0,360.0,0.0,2440.0,7740.0,1480534.0,23770.0,1500126.0,19270.0,975461.0,9700.0,11992.0,5480.0,25204.0,5210.0,19625.0,2180.0,1615.0,2900.0,31505.0,4400.0,46271.0,7520.0,216744.0,1190.0,1120.0,5228.0,4750.0,64574.0,1190.0,55059.0,5550.0,19592.0,530.0,136.0,120.0,1949.0,780.0,5673.0,390.0,1867.0,2000.0,2160.0,22500.0,402597.0,22500.0,391800.0,5370.0,10798.0,1050.0,32074.0,168446.0,400.0,9300.0,780.0,6142.0,240.0,280.0,880.0,4767.0,90.0,90.0,990.0,6996.0,1030.0,7603.0,610.0,4487.0,0.0,0.0,0.0,0.0,20.0,43.0,810.0,8968.0,50.0,641.0,3090.0,20756.0,18670.0,1060010.0,18500.0,161865.0,0.0,0.0,380.0,716.0,8470.0,18386.0,1430.0,237.0,870.0,501.0,1220.0,1377.0,1520.0,285.0,5990.0,14395.0,50.0,195.0,2700.0,8399.0,780.0,8759.0,880.0,9508.0,580.0,439.0,22610.0,191672.0,3240.0,7546.0,2880.0,6878.0,2600.0,4458.0,980.0,875.0,220.0,243.0,16330.0,143477.0,17430.0,154613.0,220.0,294.0,350.0,927.0,4120.0,19786.0,18920.0,56642.0,18230.0,49436.0,880.0,4678.0
jodaviess,0.0,5111.0,0.0,4124.0,0.0,IL,11740.0,5780.0,4950.0,870.0,10770.0,500.0,8450.0,6750.0,20820.0,5090.0,110.0,0.0,110.0,0.0,590.0,4460.0,689690.0,11720.0,700784.0,9040.0,409635.0,5570.0,9302.0,3030.0,20561.0,2870.0,14406.0,1330.0,1334.0,1860.0,16188.0,2700.0,38106.0,4090.0,127559.0,740.0,490.0,2383.0,2670.0,38177.0,1050.0,51690.0,2990.0,11094.0,230.0,61.0,40.0,712.0,560.0,3887.0,330.0,1701.0,940.0,963.0,10760.0,187907.0,10760.0,181842.0,3030.0,6063.0,710.0,23945.0,100769.0,300.0,5705.0,500.0,4071.0,190.0,192.0,660.0,3930.0,70.0,36.0,670.0,5020.0,710.0,5335.0,460.0,4121.0,0.0,0.0,0.0,0.0,30.0,85.0,570.0,5408.0,70.0,1145.0,1730.0,11285.0,8800.0,504097.0,8700.0,78882.0,0.0,0.0,250.0,420.0,3680.0,7344.0,810.0,208.0,360.0,206.0,560.0,670.0,810.0,163.0,2210.0,5244.0,30.0,133.0,1520.0,3551.0,570.0,6805.0,610.0,7080.0,260.0,200.0,10940.0,88858.0,1350.0,2853.0,1130.0,2416.0,980.0,1692.0,450.0,426.0,280.0,340.0,7810.0,71537.0,8510.0,76453.0,80.0,112.0,220.0,735.0,2100.0,9487.0,9130.0,26099.0,8790.0,22026.0,520.0,4680.0
knox,0.0,11203.0,0.0,6671.0,0.0,IL,22770.0,10910.0,8200.0,3320.0,21080.0,750.0,12020.0,16230.0,41260.0,11710.0,280.0,100.0,160.0,20.0,3380.0,7380.0,1193203.0,22710.0,1209559.0,18260.0,793273.0,7690.0,7620.0,3970.0,21378.0,3720.0,16472.0,1420.0,877.0,2340.0,26372.0,3350.0,36849.0,7110.0,191013.0,690.0,830.0,3886.0,4370.0,56176.0,870.0,26419.0,4470.0,16356.0,440.0,117.0,80.0,1501.0,620.0,4427.0,290.0,1472.0,1640.0,1682.0,21710.0,373563.0,21710.0,363547.0,5100.0,10016.0,780.0,24984.0,129258.0,340.0,8738.0,580.0,4748.0,180.0,183.0,650.0,3761.0,70.0,38.0,720.0,5101.0,780.0,5369.0,410.0,3033.0,0.0,0.0,0.0,0.0,40.0,52.0,590.0,6398.0,50.0,725.0,2170.0,12933.0,17080.0,822102.0,16960.0,121494.0,0.0,0.0,310.0,396.0,7450.0,12856.0,1050.0,189.0,660.0,316.0,1010.0,1079.0,1740.0,328.0,5090.0,10101.0,30.0,101.0,2080.0,6677.0,650.0,6289.0,690.0,6639.0,440.0,305.0,21720.0,160439.0,4370.0,10647.0,4030.0,9910.0,3110.0,5280.0,880.0,760.0,220.0,164.0,14630.0,108639.0,15640.0,117673.0,160.0,224.0,290.0,785.0,3200.0,12717.0,18850.0,54015.0,18380.0,50170.0,600.0,3824.0
mercer,0.0,3967.0,0.0,3037.0,0.0,IL,7690.0,3300.0,3580.0,700.0,7200.0,250.0,4770.0,5140.0,14810.0,4100.0,90.0,40.0,60.0,0.0,830.0,2550.0,452387.0,7670.0,458601.0,6150.0,304987.0,3030.0,3537.0,1440.0,5987.0,1360.0,4511.0,630.0,345.0,950.0,9706.0,1140.0,13009.0,2430.0,64079.0,610.0,490.0,2429.0,1570.0,20324.0,380.0,15780.0,1840.0,6214.0,170.0,44.0,20.0,396.0,280.0,2101.0,100.0,473.0,660.0,693.0,7270.0,131579.0,7270.0,127987.0,1790.0,3589.0,300.0,9775.0,42784.0,120.0,3024.0,250.0,1526.0,40.0,34.0,250.0,1110.0,0.0,0.0,290.0,1913.0,300.0,2006.0,180.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,2037.0,0.0,0.0,1040.0,7593.0,5990.0,319432.0,5950.0,46076.0,0.0,0.0,80.0,123.0,2560.0,5439.0,300.0,27.0,280.0,148.0,390.0,456.0,480.0,90.0,1900.0,4483.0,0.0,0.0,940.0,2977.0,270.0,3427.0,280.0,3556.0,150.0,104.0,7280.0,54810.0,980.0,2224.0,840.0,1985.0,770.0,1316.0,320.0,298.0,70.0,78.0,5310.0,40542.0,5690.0,44269.0,50.0,45.0,80.0,281.0,1370.0,6674.0,6070.0,17149.0,5880.0,15583.0,250.0,1415.0
peoria,16622.0,17304.0,0.0,5854.0,25235.0,IL,85880.0,41390.0,29520.0,13550.0,78290.0,3800.0,38830.0,58360.0,160460.0,50970.0,2370.0,730.0,1640.0,240.0,13800.0,23520.0,6078465.0,85720.0,6137503.0,71520.0,4185102.0,38780.0,53454.0,18350.0,154533.0,17130.0,121685.0,9020.0,8466.0,9450.0,126733.0,14980.0,268791.0,23590.0,815819.0,1000.0,2920.0,16903.0,14870.0,226032.0,3800.0,236150.0,17510.0,59038.0,1720.0,437.0,320.0,6607.0,1580.0,13314.0,1050.0,4971.0,6880.0,7564.0,79110.0,1334569.0,79110.0,1304451.0,15390.0,30120.0,6160.0,200876.0,1493093.0,1620.0,36267.0,4940.0,59921.0,1120.0,1588.0,5330.0,39612.0,580.0,562.0,5860.0,47225.0,6120.0,50037.0,4120.0,33994.0,70.0,355.0,60.0,38.0,320.0,2257.0,5170.0,70556.0,280.0,6151.0,8900.0,58508.0,66470.0,4613691.0,66020.0,817289.0,70.0,495.0,950.0,1584.0,30690.0,63952.0,5760.0,8030.0,3170.0,1588.0,4320.0,4677.0,5420.0,907.0,20600.0,43591.0,120.0,358.0,7740.0,22050.0,1880.0,16464.0,2070.0,17860.0,1690.0,1174.0,82770.0,949459.0,16440.0,43040.0,15180.0,40017.0,12340.0,21221.0,3460.0,3163.0,640.0,669.0,57050.0,753336.0,60700.0,792944.0,2500.0,4956.0,3040.0,8711.0,14180.0,72793.0,69640.0,227774.0,67830.0,199502.0,2350.0,28273.0
rock island,0.0,32765.0,0.0,17992.0,0.0,IL,69070.0,33650.0,24640.0,9640.0,63270.0,2910.0,35930.0,49030.0,126950.0,37550.0,2420.0,740.0,1680.0,210.0,9330.0,20840.0,3929043.0,68910.0,3962396.0,56730.0,2656985.0,22040.0,30871.0,12280.0,78689.0,11500.0,59763.0,6180.0,4730.0,6960.0,73229.0,9720.0,119229.0,20790.0,674831.0,660.0,3090.0,14794.0,12880.0,172600.0,2490.0,86876.0,12700.0,33353.0,1250.0,325.0,170.0,3647.0,930.0,6770.0,770.0,3591.0,5340.0,5534.0,65210.0,1115292.0,65210.0,1087587.0,14200.0,27703.0,3350.0,102098.0,514221.0,1180.0,27524.0,2530.0,19962.0,740.0,849.0,2870.0,17406.0,400.0,308.0,3100.0,22512.0,3330.0,24231.0,2110.0,14897.0,30.0,90.0,70.0,22.0,120.0,1524.0,2610.0,28959.0,250.0,3659.0,6150.0,28694.0,54410.0,2772641.0,54130.0,418942.0,30.0,218.0,700.0,1228.0,24070.0,42678.0,3750.0,2638.0,2800.0,1355.0,3340.0,3362.0,5530.0,1021.0,16230.0,32934.0,100.0,163.0,5420.0,13149.0,1740.0,17294.0,1910.0,18760.0,1490.0,1010.0,66650.0,527977.0,12180.0,30707.0,11160.0,28371.0,9640.0,17220.0,2790.0,2407.0,460.0,356.0,46460.0,376263.0,49350.0,397183.0,570.0,901.0,910.0,2538.0,10460.0,33898.0,57020.0,164061.0,55910.0,149442.0,1500.0,14596.0
stephenson,0.0,8658.0,0.0,7696.0,0.0,IL,21920.0,10400.0,8510.0,2700.0,20390.0,710.0,12420.0,14300.0,40290.0,11290.0,940.0,30.0,900.0,0.0,2430.0,7470.0,1141562.0,21870.0,1159244.0,17120.0,760449.0,7840.0,12393.0,4500.0,24525.0,4140.0,17986.0,1920.0,1374.0,2850.0,26146.0,3870.0,39657.0,7100.0,178956.0,970.0,740.0,3718.0,4410.0,58122.0,1230.0,38985.0,4680.0,17682.0,460.0,117.0,80.0,1310.0,650.0,4409.0,470.0,2592.0,1490.0,1557.0,20640.0,359991.0,20640.0,349616.0,5180.0,10377.0,970.0,30302.0,131865.0,500.0,11896.0,690.0,5267.0,270.0,248.0,810.0,4121.0,60.0,22.0,910.0,6169.0,970.0,6604.0,510.0,3220.0,0.0,0.0,0.0,0.0,40.0,164.0,810.0,7477.0,50.0,640.0,2540.0,14563.0,16300.0,784538.0,16170.0,113264.0,0.0,0.0,430.0,742.0,7210.0,13001.0,1230.0,186.0,910.0,498.0,1100.0,1098.0,1530.0,296.0,4680.0,9544.0,40.0,183.0,2300.0,6283.0,920.0,10088.0,980.0,10607.0,540.0,384.0,20590.0,144656.0,3840.0,9571.0,3450.0,8616.0,2910.0,5180.0,850.0,777.0,380.0,412.0,13900.0,100262.0,15100.0,108528.0,140.0,166.0,260.0,569.0,3500.0,13203.0,17480.0,49102.0,16920.0,44907.0,790.0,4155.0
tazewell,11678.0,8306.0,0.0,6114.0,25742.0,IL,63460.0,28930.0,26850.0,6670.0,58460.0,2450.0,30270.0,43270.0,120750.0,35280.0,880.0,90.0,800.0,30.0,7880.0,18830.0,4280560.0,63340.0,4324688.0,52310.0,2952646.0,33450.0,43889.0,13790.0,79068.0,12900.0,59348.0,7890.0,5067.0,6690.0,82181.0,11000.0,104163.0,19710.0,646081.0,870.0,2550.0,13666.0,12560.0,186072.0,2870.0,150260.0,13020.0,44128.0,1320.0,330.0,250.0,4475.0,1270.0,10821.0,870.0,4175.0,5010.0,5301.0,58610.0,1029638.0,58610.0,1004355.0,12640.0,25285.0,4380.0,142047.0,810520.0,1330.0,30063.0,3410.0,33143.0,850.0,1098.0,3940.0,23308.0,360.0,272.0,4190.0,32787.0,4350.0,34299.0,2860.0,22104.0,70.0,313.0,50.0,18.0,170.0,646.0,3640.0,48805.0,180.0,4215.0,7160.0,45448.0,50870.0,3156267.0,50550.0,546200.0,20.0,83.0,800.0,1426.0,22920.0,49664.0,4050.0,2557.0,2560.0,1261.0,3370.0,3739.0,3870.0,680.0,16030.0,39018.0,90.0,372.0,5620.0,16991.0,1450.0,13277.0,1640.0,14682.0,1260.0,876.0,61050.0,640767.0,8410.0,19092.0,7540.0,17514.0,6530.0,11216.0,2600.0,2351.0,480.0,423.0,45110.0,496536.0,47370.0,522269.0,1230.0,1827.0,1600.0,3231.0,10270.0,42071.0,51650.0,159968.0,50400.0,140026.0,1680.0,17356.0
