County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
forest,1361.0,0.0,57.0,0.0,2078.0,WI,4180.0,1880.0,1750.0,520.0,2980.0,8000.0,2340.0,20.0,0.0,20.0,197114.0,4170.0,199742.0,3010.0,99020.0,1510.0,1025.0,610.0,1991.0,550.0,1366.0,540.0,717.0,740.0,5034.0,610.0,5681.0,550.0,6461.0,930.0,18861.0,100.0,470.0,1574.0,730.0,7889.0,220.0,3159.0,950.0,2628.0,90.0,21.0,0.0,0.0,120.0,546.0,130.0,584.0,220.0,186.0,20.0,34.0,0.0,0.0,850.0,15293.0,74104.0,670.0,3790.0,140.0,94.0,710.0,2380.0,830.0,6580.0,530.0,2519.0,490.0,1179.0,3070.0,129479.0,3040.0,21792.0,80.0,249.0,110.0,79.0,1130.0,1212.0,110.0,10.0,60.0,30.0,190.0,196.0,340.0,78.0,600.0,864.0,110.0,23.0,550.0,1185.0,190.0,872.0,190.0,949.0,210.0,38.0,3890.0,29747.0,790.0,1686.0,640.0,1436.0,440.0,551.0,180.0,151.0,70.0,35.0,2790.0,20572.0,3110.0,21918.0,0.0,0.0,40.0,31.0,670.0,1396.0,3220.0,8980.0
grant,0.0,10568.0,0.0,7237.0,0.0,WI,22580.0,10780.0,9830.0,1820.0,15890.0,43110.0,12510.0,340.0,50.0,290.0,1027530.0,22540.0,1052035.0,18560.0,744078.0,9330.0,12153.0,4600.0,15917.0,4180.0,10876.0,3600.0,4803.0,3190.0,29388.0,4530.0,61148.0,2760.0,27995.0,4670.0,85630.0,2270.0,1760.0,5286.0,3450.0,41456.0,1600.0,54068.0,6420.0,24505.0,510.0,130.0,120.0,2002.0,980.0,5400.0,700.0,3429.0,2190.0,2022.0,250.0,523.0,540.0,4939.0,4760.0,92345.0,465392.0,4240.0,25814.0,480.0,339.0,4240.0,14466.0,4740.0,41357.0,3220.0,16174.0,3470.0,12468.0,17370.0,699147.0,17100.0,108320.0,220.0,1092.0,420.0,337.0,7200.0,8313.0,1050.0,156.0,910.0,467.0,1660.0,1709.0,1740.0,349.0,3540.0,5118.0,520.0,277.0,3160.0,8383.0,740.0,2900.0,810.0,3134.0,1000.0,164.0,20900.0,132399.0,3240.0,6743.0,2690.0,5818.0,2050.0,2742.0,1370.0,1256.0,340.0,225.0,15540.0,100004.0,16940.0,109954.0,80.0,144.0,170.0,473.0,4380.0,19007.0,16740.0,38665.0
green,0.0,8303.0,0.0,6549.0,0.0,WI,18680.0,8700.0,8170.0,1660.0,12290.0,35870.0,10470.0,370.0,0.0,370.0,1040063.0,18640.0,1056458.0,15480.0,744406.0,7280.0,9700.0,4550.0,22328.0,4250.0,17215.0,4320.0,5286.0,2610.0,23979.0,3960.0,51273.0,2440.0,30846.0,3760.0,67554.0,1230.0,1250.0,4026.0,2770.0,34923.0,1370.0,67988.0,4960.0,16395.0,420.0,105.0,90.0,946.0,750.0,4001.0,520.0,2486.0,1650.0,1568.0,180.0,372.0,330.0,2035.0,5880.0,121394.0,632836.0,5220.0,34246.0,590.0,397.0,5440.0,23491.0,5850.0,59266.0,4510.0,27107.0,4360.0,13733.0,14520.0,716809.0,14330.0,123921.0,300.0,1596.0,270.0,177.0,6280.0,7121.0,1110.0,195.0,810.0,410.0,1210.0,1411.0,1370.0,264.0,3080.0,4203.0,480.0,190.0,2350.0,5989.0,470.0,1585.0,500.0,1698.0,810.0,152.0,17200.0,147821.0,2370.0,4767.0,1940.0,4119.0,1590.0,2256.0,1060.0,987.0,190.0,110.0,13170.0,117115.0,14140.0,125495.0,140.0,247.0,250.0,1260.0,3810.0,14142.0,13310.0,30675.0
green lake,2629.0,0.0,164.0,4906.0,0.0,WI,9360.0,4430.0,4110.0,760.0,6060.0,17740.0,4990.0,130.0,0.0,130.0,465204.0,9330.0,473289.0,7240.0,309399.0,3850.0,4759.0,2340.0,14164.0,2200.0,11109.0,1660.0,1908.0,1410.0,14584.0,1950.0,28865.0,1410.0,17279.0,2240.0,38944.0,530.0,1020.0,3143.0,1640.0,19845.0,700.0,14380.0,2160.0,8085.0,150.0,40.0,40.0,498.0,360.0,2018.0,220.0,967.0,590.0,598.0,60.0,150.0,100.0,471.0,2390.0,51242.0,252675.0,2010.0,15618.0,320.0,232.0,2170.0,8667.0,2390.0,25185.0,1650.0,9608.0,1870.0,6125.0,6980.0,317029.0,6860.0,52399.0,140.0,1081.0,140.0,90.0,2760.0,2848.0,500.0,75.0,200.0,85.0,440.0,506.0,780.0,150.0,1300.0,1786.0,200.0,79.0,1110.0,3397.0,240.0,965.0,250.0,1024.0,430.0,74.0,8460.0,65203.0,1320.0,2841.0,1090.0,2424.0,850.0,1121.0,380.0,353.0,90.0,58.0,6300.0,49881.0,6820.0,54046.0,70.0,109.0,120.0,406.0,1710.0,6616.0,6790.0,16618.0
iowa,0.0,6320.0,0.0,3858.0,0.0,WI,11730.0,5470.0,5210.0,950.0,7840.0,22490.0,6450.0,160.0,0.0,160.0,638293.0,11710.0,650926.0,9770.0,450683.0,4490.0,4848.0,2730.0,11965.0,2500.0,8886.0,2500.0,2922.0,1920.0,19165.0,2650.0,38167.0,1510.0,19263.0,2250.0,44716.0,1240.0,1070.0,3483.0,1710.0,21366.0,890.0,39077.0,3470.0,12633.0,280.0,69.0,90.0,1391.0,590.0,2922.0,340.0,1570.0,1140.0,1069.0,100.0,198.0,210.0,2215.0,3450.0,70049.0,364095.0,3060.0,19072.0,330.0,228.0,3190.0,13628.0,3440.0,33581.0,2620.0,15733.0,2490.0,7042.0,9200.0,436765.0,9060.0,74327.0,150.0,952.0,240.0,205.0,3970.0,5131.0,710.0,215.0,450.0,225.0,760.0,868.0,970.0,206.0,1970.0,2819.0,230.0,137.0,1790.0,4464.0,410.0,1451.0,440.0,1620.0,420.0,77.0,10820.0,84882.0,1580.0,3156.0,1250.0,2665.0,970.0,1281.0,630.0,585.0,160.0,99.0,8300.0,68422.0,9060.0,74158.0,70.0,114.0,140.0,456.0,2660.0,10481.0,8310.0,19539.0
iron,1046.0,0.0,29.0,0.0,1738.0,WI,2970.0,1440.0,1280.0,250.0,1910.0,5180.0,1120.0,0.0,0.0,0.0,130248.0,2960.0,132507.0,2170.0,78898.0,1110.0,1016.0,670.0,2871.0,630.0,2113.0,400.0,440.0,510.0,4121.0,590.0,5629.0,500.0,6199.0,820.0,17090.0,30.0,350.0,1305.0,620.0,7204.0,190.0,4341.0,680.0,2259.0,70.0,14.0,0.0,0.0,100.0,704.0,90.0,329.0,170.0,146.0,0.0,0.0,0.0,0.0,620.0,12652.0,56286.0,510.0,2922.0,90.0,63.0,570.0,2087.0,620.0,5206.0,410.0,2238.0,430.0,1342.0,2180.0,82560.0,2170.0,12933.0,30.0,91.0,150.0,112.0,780.0,781.0,170.0,15.0,70.0,23.0,150.0,163.0,200.0,39.0,340.0,413.0,70.0,13.0,370.0,901.0,240.0,1189.0,260.0,1277.0,210.0,39.0,2710.0,16901.0,520.0,945.0,400.0,798.0,220.0,255.0,130.0,122.0,100.0,47.0,2030.0,12150.0,2220.0,13378.0,0.0,0.0,0.0,0.0,590.0,1520.0,2160.0,4507.0
jackson,272.0,4044.0,16.0,2600.0,537.0,WI,9460.0,4620.0,3850.0,950.0,6260.0,17460.0,5030.0,150.0,0.0,150.0,456965.0,9430.0,465555.0,7450.0,300303.0,3650.0,3580.0,1740.0,5444.0,1580.0,3433.0,1400.0,1844.0,1210.0,9964.0,1710.0,30714.0,1060.0,12818.0,2010.0,38835.0,610.0,790.0,2950.0,1380.0,16157.0,470.0,24760.0,2120.0,8590.0,160.0,40.0,0.0,0.0,260.0,1357.0,190.0,837.0,730.0,679.0,60.0,110.0,120.0,2869.0,2000.0,40824.0,224921.0,1750.0,12739.0,220.0,143.0,1760.0,6398.0,1980.0,19834.0,1440.0,7548.0,1370.0,4904.0,7280.0,312097.0,7250.0,52883.0,220.0,633.0,220.0,233.0,2790.0,3057.0,260.0,46.0,290.0,159.0,460.0,500.0,830.0,139.0,1460.0,1917.0,280.0,178.0,990.0,2277.0,320.0,1636.0,350.0,1903.0,370.0,65.0,8820.0,63869.0,1570.0,3176.0,1320.0,2831.0,980.0,1262.0,390.0,349.0,120.0,61.0,6590.0,49940.0,7080.0,52926.0,50.0,71.0,90.0,428.0,1890.0,7823.0,7010.0,17108.0
jefferson,12631.0,0.0,0.0,0.0,0.0,WI,40500.0,19220.0,17350.0,3620.0,22340.0,78100.0,23430.0,580.0,140.0,430.0,2131869.0,40400.0,2164424.0,34360.0,1620691.0,14020.0,12605.0,8990.0,35205.0,8420.0,25648.0,10110.0,11309.0,5100.0,56248.0,7620.0,66817.0,5360.0,72065.0,8530.0,153364.0,980.0,2890.0,9596.0,5960.0,76632.0,2110.0,82730.0,9770.0,32555.0,890.0,226.0,200.0,2666.0,1240.0,7470.0,870.0,4026.0,3850.0,3921.0,420.0,931.0,320.0,3483.0,13670.0,268924.0,1308260.0,12070.0,66865.0,1380.0,954.0,12750.0,52972.0,13650.0,123762.0,10790.0,67670.0,10650.0,32749.0,32170.0,1436284.0,31840.0,232811.0,520.0,2700.0,560.0,459.0,13530.0,15493.0,2130.0,431.0,1570.0,760.0,2670.0,3045.0,2840.0,507.0,7050.0,9717.0,960.0,227.0,4110.0,11919.0,870.0,2553.0,940.0,2976.0,1610.0,305.0,38060.0,277876.0,5010.0,10121.0,4220.0,8984.0,3700.0,5213.0,2190.0,2041.0,330.0,189.0,29280.0,217318.0,30890.0,232382.0,250.0,283.0,360.0,800.0,7800.0,28168.0,30340.0,69158.0
juneau,787.0,3710.0,53.0,3034.0,1269.0,WI,12130.0,5880.0,4930.0,1220.0,7920.0,22450.0,6190.0,280.0,40.0,250.0,510414.0,12090.0,519404.0,9760.0,374558.0,3620.0,3556.0,2030.0,5993.0,1860.0,4290.0,1780.0,2107.0,1500.0,12595.0,1820.0,14086.0,1430.0,16004.0,2760.0,50316.0,590.0,1130.0,3885.0,1910.0,20538.0,580.0,21667.0,2480.0,8990.0,200.0,54.0,20.0,234.0,300.0,1663.0,220.0,901.0,780.0,737.0,80.0,161.0,130.0,2064.0,2540.0,49450.0,222471.0,2190.0,11232.0,320.0,247.0,2310.0,8162.0,2540.0,20054.0,1860.0,10878.0,1760.0,5010.0,8920.0,325602.0,8850.0,51013.0,110.0,440.0,180.0,133.0,3350.0,3545.0,420.0,39.0,330.0,165.0,560.0,598.0,920.0,159.0,1780.0,2382.0,250.0,105.0,1260.0,2862.0,320.0,1117.0,340.0,1243.0,770.0,131.0,11130.0,65432.0,2140.0,4646.0,1800.0,4097.0,1320.0,1678.0,490.0,440.0,130.0,60.0,8100.0,47430.0,8820.0,51041.0,60.0,73.0,80.0,118.0,1990.0,7638.0,9260.0,21136.0
kenosha,25217.0,0.0,1.0,0.0,30470.0,WI,79570.0,38940.0,29640.0,10300.0,41120.0,153340.0,50450.0,2070.0,1170.0,920.0,4378512.0,79320.0,4430289.0,67700.0,3421129.0,23870.0,19190.0,15060.0,56507.0,14180.0,42804.0,19830.0,24068.0,8530.0,86075.0,11600.0,97525.0,8110.0,117242.0,17050.0,343916.0,300.0,5660.0,21929.0,9950.0,124869.0,3390.0,127536.0,17160.0,51777.0,2080.0,527.0,250.0,3876.0,1320.0,8727.0,1290.0,5605.0,7000.0,7342.0,960.0,1971.0,240.0,3637.0,26950.0,568040.0,2870817.0,24540.0,154591.0,1940.0,1599.0,25120.0,119090.0,26880.0,279995.0,21870.0,144066.0,21880.0,66226.0,60770.0,2952841.0,60350.0,517629.0,1510.0,6775.0,1080.0,834.0,24370.0,27866.0,3330.0,1250.0,3110.0,1481.0,6000.0,6796.0,4090.0,656.0,12670.0,16240.0,1770.0,410.0,6700.0,16273.0,1740.0,6140.0,1870.0,6789.0,3470.0,657.0,75630.0,633456.0,12950.0,29147.0,11300.0,25997.0,9140.0,12082.0,5880.0,5425.0,750.0,392.0,55060.0,489803.0,58830.0,514251.0,960.0,1369.0,990.0,1881.0,13120.0,46485.0,62790.0,157794.0
kewaunee,3055.0,0.0,0.0,0.0,5926.0,WI,9990.0,4520.0,4650.0,770.0,6990.0,19480.0,5720.0,40.0,0.0,40.0,516932.0,9970.0,527649.0,8270.0,376919.0,4470.0,3860.0,2900.0,8960.0,2760.0,6497.0,2150.0,2543.0,1360.0,11954.0,2380.0,30288.0,1510.0,20140.0,2000.0,33487.0,650.0,840.0,2798.0,1580.0,18481.0,620.0,18825.0,2520.0,10717.0,220.0,55.0,50.0,635.0,380.0,2036.0,280.0,1297.0,750.0,728.0,100.0,209.0,190.0,2708.0,2850.0,52972.0,267712.0,2520.0,13415.0,300.0,224.0,2650.0,9779.0,2850.0,24276.0,2150.0,11476.0,2340.0,6811.0,8000.0,348275.0,7880.0,53776.0,110.0,464.0,190.0,174.0,3550.0,4046.0,700.0,63.0,410.0,203.0,680.0,789.0,790.0,161.0,1760.0,2538.0,280.0,105.0,1180.0,3309.0,290.0,1068.0,350.0,1241.0,330.0,65.0,9310.0,64325.0,1140.0,2274.0,930.0,1952.0,800.0,1211.0,520.0,510.0,130.0,79.0,7280.0,49640.0,7770.0,53721.0,50.0,41.0,90.0,186.0,1920.0,7409.0,7390.0,17070.0
la crosse,0.0,27955.0,0.0,19937.0,0.0,WI,55660.0,29040.0,21810.0,4420.0,29840.0,100740.0,27830.0,1620.0,160.0,1460.0,3269000.0,55550.0,3318893.0,47070.0,2269352.0,22400.0,29193.0,12690.0,70071.0,11830.0,48128.0,12270.0,18591.0,6460.0,73648.0,11270.0,148776.0,7130.0,109118.0,11480.0,220791.0,790.0,3220.0,10678.0,7970.0,106395.0,3510.0,239968.0,15190.0,49893.0,1380.0,349.0,240.0,3736.0,1200.0,7524.0,1340.0,5539.0,7290.0,7472.0,920.0,1923.0,380.0,9260.0,16810.0,381575.0,2041732.0,15190.0,114837.0,1370.0,1074.0,15430.0,70088.0,16770.0,188290.0,12630.0,71805.0,13570.0,61001.0,44750.0,2266395.0,44390.0,417660.0,1170.0,7463.0,1020.0,910.0,19040.0,22542.0,3690.0,1160.0,2660.0,1326.0,4570.0,4735.0,4410.0,792.0,8300.0,11611.0,1230.0,492.0,5200.0,12734.0,1550.0,6935.0,1670.0,7884.0,2230.0,394.0,52760.0,476377.0,7050.0,13485.0,5900.0,11933.0,4100.0,5433.0,3690.0,3340.0,560.0,356.0,40940.0,395402.0,43040.0,415316.0,720.0,1016.0,990.0,3762.0,10770.0,46854.0,41990.0,94835.0
lafayette,0.0,3179.0,0.0,2759.0,0.0,WI,8210.0,3750.0,3670.0,730.0,6120.0,16880.0,5640.0,110.0,0.0,110.0,374465.0,8200.0,384323.0,6580.0,257450.0,3260.0,4072.0,1620.0,5576.0,1460.0,4262.0,1220.0,1486.0,1340.0,15560.0,1670.0,25798.0,1000.0,9066.0,1520.0,25215.0,1190.0,490.0,1571.0,1180.0,13687.0,700.0,20799.0,2390.0,9858.0,180.0,50.0,50.0,953.0,440.0,2335.0,250.0,1305.0,640.0,567.0,90.0,142.0,200.0,1426.0,1750.0,32568.0,163570.0,1500.0,8773.0,230.0,155.0,1570.0,5334.0,1750.0,14540.0,1220.0,6781.0,1240.0,3384.0,6170.0,249191.0,6070.0,38349.0,70.0,268.0,160.0,120.0,2710.0,3139.0,340.0,57.0,350.0,185.0,550.0,605.0,620.0,130.0,1450.0,2008.0,180.0,38.0,1410.0,4333.0,280.0,1149.0,300.0,1224.0,370.0,68.0,7390.0,44669.0,1170.0,2480.0,930.0,2025.0,930.0,1456.0,440.0,410.0,110.0,77.0,5400.0,35145.0,6050.0,40112.0,30.0,34.0,70.0,238.0,1840.0,9056.0,5670.0,12895.0
langlade,2705.0,0.0,87.0,0.0,5532.0,WI,9540.0,4440.0,4170.0,830.0,6100.0,17520.0,4520.0,260.0,0.0,260.0,419278.0,9520.0,427736.0,7510.0,279796.0,4310.0,3665.0,1820.0,8054.0,1730.0,6017.0,1480.0,1639.0,1360.0,14961.0,1690.0,20918.0,1480.0,17835.0,2160.0,40130.0,330.0,940.0,3137.0,1690.0,18829.0,500.0,16532.0,2280.0,8458.0,200.0,52.0,50.0,829.0,310.0,1720.0,360.0,1521.0,620.0,602.0,70.0,186.0,100.0,686.0,2060.0,41649.0,193860.0,1760.0,9915.0,270.0,204.0,1850.0,6104.0,2060.0,16881.0,1370.0,6913.0,1510.0,5338.0,6920.0,267546.0,6820.0,42082.0,110.0,568.0,220.0,142.0,2720.0,2878.0,480.0,278.0,220.0,98.0,490.0,554.0,830.0,191.0,1210.0,1578.0,260.0,59.0,1110.0,3067.0,430.0,1824.0,440.0,1860.0,480.0,81.0,8740.0,54425.0,1650.0,3363.0,1370.0,2958.0,940.0,1189.0,450.0,410.0,200.0,130.0,6240.0,38814.0,6830.0,42614.0,50.0,74.0,80.0,227.0,1700.0,5052.0,7050.0,15634.0
lincoln,4780.0,0.0,132.0,0.0,7077.0,WI,13990.0,6370.0,6380.0,1170.0,8980.0,26020.0,6650.0,300.0,40.0,260.0,676928.0,13950.0,687586.0,11320.0,488461.0,4570.0,3833.0,2820.0,8554.0,2640.0,6170.0,2720.0,2740.0,1830.0,17584.0,2510.0,19180.0,1890.0,24176.0,3350.0,65794.0,340.0,1590.0,4668.0,2390.0,27948.0,660.0,24858.0,3030.0,10658.0,220.0,52.0,40.0,561.0,380.0,2032.0,310.0,1425.0,950.0,884.0,120.0,279.0,60.0,1489.0,3740.0,71575.0,338892.0,3290.0,17893.0,400.0,273.0,3410.0,11935.0,3730.0,31272.0,2740.0,14952.0,2620.0,7547.0,10840.0,440914.0,10760.0,69213.0,120.0,541.0,380.0,401.0,4100.0,4411.0,560.0,186.0,450.0,198.0,780.0,902.0,1030.0,198.0,2060.0,2788.0,340.0,73.0,1410.0,3714.0,590.0,2499.0,640.0,2800.0,660.0,128.0,12950.0,87299.0,2030.0,4017.0,1690.0,3536.0,1130.0,1436.0,680.0,638.0,260.0,160.0,9990.0,64711.0,10600.0,69512.0,60.0,71.0,90.0,131.0,2640.0,8003.0,10470.0,23112.0
manitowoc,13698.0,0.0,887.0,18439.0,0.0,WI,40140.0,19330.0,17300.0,3270.0,23460.0,75050.0,21000.0,390.0,190.0,210.0,2169795.0,40030.0,2208572.0,33270.0,1548025.0,15590.0,15939.0,9710.0,39258.0,9010.0,28762.0,7860.0,10041.0,4200.0,40046.0,8120.0,91413.0,5970.0,78772.0,8760.0,139329.0,1150.0,3330.0,11194.0,6210.0,72555.0,1880.0,125681.0,8700.0,38777.0,770.0,192.0,170.0,2737.0,1030.0,6686.0,850.0,3797.0,3260.0,3157.0,430.0,887.0,430.0,11220.0,10320.0,207970.0,1155051.0,9170.0,62492.0,1000.0,656.0,9510.0,35552.0,10290.0,100889.0,7540.0,38924.0,8110.0,30460.0,31360.0,1488387.0,31030.0,259202.0,480.0,2607.0,760.0,635.0,13050.0,14214.0,2200.0,395.0,1200.0,532.0,2580.0,3016.0,3390.0,632.0,6180.0,8447.0,1130.0,375.0,3380.0,9535.0,1140.0,3788.0,1280.0,4262.0,1470.0,260.0,37420.0,310979.0,5180.0,10379.0,4380.0,9245.0,3310.0,4667.0,2160.0,2054.0,470.0,297.0,28650.0,245625.0,30200.0,259159.0,280.0,638.0,460.0,2069.0,6930.0,27396.0,30680.0,73481.0
marathon,19979.0,0.0,551.0,0.0,35227.0,WI,67140.0,32120.0,28760.0,5780.0,36470.0,128330.0,38060.0,1910.0,290.0,1620.0,3846234.0,67000.0,3912535.0,56820.0,2809233.0,26540.0,26200.0,13980.0,69487.0,13040.0,53110.0,13970.0,20039.0,7940.0,101315.0,12240.0,122115.0,8790.0,121485.0,12910.0,231072.0,2080.0,4740.0,15288.0,9150.0,117393.0,3460.0,244706.0,16450.0,66301.0,1440.0,364.0,330.0,5093.0,1870.0,11316.0,1620.0,7223.0,6220.0,5813.0,710.0,1545.0,540.0,14215.0,18900.0,410115.0,2275476.0,17070.0,129228.0,1570.0,1204.0,17440.0,73274.0,18860.0,215585.0,14060.0,80010.0,15000.0,54093.0,52990.0,2663490.0,52610.0,494692.0,1210.0,7381.0,1570.0,1495.0,22160.0,26255.0,3460.0,826.0,2820.0,1433.0,4540.0,5215.0,5450.0,1031.0,10860.0,14855.0,1540.0,442.0,6730.0,19750.0,2350.0,9030.0,2580.0,10291.0,2840.0,526.0,62950.0,587554.0,9220.0,18948.0,7750.0,16850.0,5960.0,8635.0,3860.0,3594.0,960.0,576.0,48280.0,470494.0,51120.0,497909.0,840.0,1852.0,1020.0,4648.0,12660.0,49919.0,50400.0,126052.0
marinette,5231.0,0.0,0.0,0.0,10263.0,WI,20080.0,9420.0,8760.0,1790.0,12330.0,36790.0,9280.0,510.0,240.0,260.0,942222.0,20020.0,956170.0,16040.0,659431.0,6660.0,5492.0,3880.0,14553.0,3650.0,10695.0,3130.0,3360.0,2430.0,23223.0,3340.0,34154.0,2950.0,39424.0,4620.0,83309.0,380.0,1920.0,6399.0,3400.0,36957.0,850.0,23671.0,4360.0,13948.0,370.0,92.0,50.0,595.0,530.0,3065.0,480.0,2063.0,1490.0,1405.0,190.0,346.0,160.0,2027.0,4300.0,82138.0,421561.0,3740.0,22805.0,510.0,377.0,3920.0,12028.0,4270.0,36073.0,3130.0,16746.0,3130.0,9716.0,15140.0,620171.0,15030.0,100721.0,180.0,1270.0,460.0,364.0,5870.0,6056.0,840.0,156.0,440.0,199.0,1070.0,1134.0,1570.0,317.0,2890.0,3822.0,600.0,172.0,1870.0,4693.0,730.0,2622.0,800.0,2898.0,1080.0,182.0,18660.0,128471.0,3270.0,6395.0,2710.0,5594.0,1770.0,2217.0,920.0,834.0,310.0,177.0,13890.0,95271.0,14910.0,101626.0,90.0,137.0,150.0,579.0,3290.0,10931.0,15560.0,36353.0
marquette,2569.0,0.0,155.0,3442.0,0.0,WI,7470.0,3450.0,3370.0,570.0,4660.0,13910.0,3500.0,290.0,0.0,290.0,326793.0,7450.0,331884.0,5690.0,223515.0,2810.0,2703.0,1340.0,3948.0,1250.0,2811.0,1440.0,1621.0,1060.0,7914.0,1200.0,9225.0,1140.0,14100.0,2090.0,41457.0,380.0,820.0,2604.0,1410.0,15182.0,400.0,14333.0,1540.0,5091.0,130.0,31.0,0.0,0.0,200.0,1296.0,140.0,623.0,460.0,408.0,40.0,81.0,40.0,918.0,1980.0,38219.0,166070.0,1670.0,8537.0,280.0,195.0,1850.0,6963.0,1980.0,16077.0,1480.0,8748.0,1460.0,3849.0,5460.0,210242.0,5390.0,33723.0,60.0,272.0,110.0,91.0,2000.0,1997.0,260.0,23.0,110.0,55.0,290.0,320.0,560.0,106.0,1020.0,1372.0,180.0,60.0,740.0,1630.0,230.0,816.0,240.0,876.0,380.0,64.0,6770.0,43198.0,1160.0,2216.0,950.0,1895.0,610.0,816.0,270.0,239.0,100.0,52.0,5000.0,31705.0,5440.0,33909.0,30.0,26.0,50.0,91.0,1380.0,4157.0,5490.0,12173.0
menominee,581.0,0.0,0.0,0.0,307.0,WI,1750.0,720.0,460.0,560.0,760.0,3810.0,1680.0,460.0,460.0,0.0,56538.0,1750.0,56819.0,1550.0,40632.0,230.0,98.0,130.0,288.0,110.0,170.0,80.0,92.0,120.0,434.0,100.0,245.0,130.0,2587.0,290.0,4573.0,0.0,160.0,601.0,230.0,2835.0,0.0,0.0,190.0,281.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,0.0,0.0,0.0,0.0,140.0,3008.0,14000.0,110.0,567.0,30.0,20.0,130.0,743.0,140.0,1379.0,100.0,518.0,110.0,330.0,1090.0,29699.0,1080.0,4153.0,0.0,0.0,0.0,0.0,550.0,418.0,20.0,1.0,20.0,9.0,60.0,44.0,240.0,38.0,330.0,308.0,0.0,0.0,80.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,8545.0,800.0,2103.0,740.0,2036.0,550.0,725.0,40.0,25.0,0.0,0.0,840.0,3733.0,930.0,3894.0,0.0,0.0,0.0,0.0,170.0,336.0,1540.0,4949.0
milwaukee,40875.0,179045.0,7028.0,69065.0,27880.0,WI,449660.0,242190.0,123730.0,79290.0,203370.0,847540.0,298640.0,13250.0,8380.0,4880.0,23804421.0,448150.0,24107751.0,383450.0,17376686.0,117980.0,140699.0,76250.0,508410.0,71030.0,396439.0,85540.0,107358.0,49570.0,583217.0,60150.0,1774023.0,41650.0,601965.0,81250.0,1607613.0,260.0,28810.0,101559.0,49790.0,646339.0,13300.0,731573.0,106010.0,303330.0,10930.0,2695.0,1880.0,35782.0,6480.0,39965.0,6200.0,24480.0,48730.0,55143.0,5990.0,15346.0,870.0,24736.0,120780.0,2887378.0,14541871.0,109460.0,791976.0,8170.0,6120.0,107300.0,568716.0,119990.0,1391094.0,89910.0,536041.0,98540.0,445257.0,333870.0,15988659.0,331870.0,2971756.0,7620.0,48235.0,6240.0,4530.0,136230.0,147915.0,21590.0,15574.0,14550.0,6306.0,32370.0,34277.0,27170.0,4449.0,66830.0,76110.0,8000.0,2049.0,40660.0,103519.0,10280.0,34156.0,10960.0,37589.0,20770.0,3831.0,428290.0,3757344.0,97230.0,252625.0,87720.0,227265.0,74990.0,105377.0,32310.0,29771.0,4350.0,2311.0,292850.0,2839526.0,319830.0,2997959.0,5180.0,11758.0,5820.0,37123.0,75920.0,265923.0,353720.0,950898.0
monroe,560.0,6535.0,36.0,6666.0,1147.0,WI,21230.0,9880.0,9030.0,2110.0,13350.0,42020.0,13190.0,620.0,270.0,350.0,998624.0,21190.0,1015977.0,17530.0,726182.0,7320.0,7537.0,4080.0,14430.0,3730.0,10844.0,3540.0,4086.0,2700.0,23085.0,3790.0,46557.0,2380.0,28151.0,4950.0,104703.0,1370.0,1990.0,5365.0,3000.0,32619.0,1100.0,30187.0,5050.0,17353.0,380.0,94.0,50.0,711.0,540.0,3099.0,480.0,2204.0,1840.0,1797.0,180.0,332.0,350.0,4366.0,4980.0,93163.0,463241.0,4420.0,23713.0,490.0,358.0,4470.0,15900.0,4960.0,40771.0,3770.0,21465.0,3600.0,11349.0,16440.0,651834.0,16270.0,101125.0,190.0,801.0,370.0,316.0,7030.0,8022.0,850.0,86.0,900.0,466.0,1310.0,1374.0,2020.0,364.0,3780.0,5064.0,470.0,317.0,2130.0,4940.0,560.0,2629.0,600.0,2930.0,1000.0,177.0,19880.0,126954.0,3370.0,7218.0,2870.0,6364.0,2470.0,3551.0,1080.0,946.0,240.0,155.0,14680.0,93103.0,15780.0,99669.0,70.0,80.0,160.0,555.0,3770.0,13330.0,16240.0,38876.0
