County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
clermont,22541.0,0.0,1004.0,0.0,56531.0,OH,100260.0,45290.0,38950.0,10100.0,91010.0,4900.0,43880.0,64750.0,187580.0,56690.0,1680.0,330.0,1340.0,70.0,12950.0,26070.0,6790084.0,99990.0,6867463.0,84380.0,5006363.0,26920.0,30470.0,21020.0,119330.0,19880.0,93855.0,16400.0,14504.0,13600.0,212244.0,16110.0,248966.0,25340.0,731995.0,750.0,2490.0,11862.0,15420.0,220286.0,4360.0,247928.0,23920.0,77379.0,1900.0,479.0,550.0,11133.0,2050.0,15588.0,1420.0,6866.0,9980.0,10936.0,92360.0,1568296.0,92360.0,1536035.0,16540.0,32262.0,7090.0,207864.0,1307678.0,1810.0,36185.0,6210.0,53689.0,760.0,971.0,6320.0,34315.0,710.0,555.0,6670.0,52184.0,7030.0,54598.0,5730.0,52108.0,100.0,475.0,200.0,103.0,230.0,907.0,5870.0,54314.0,360.0,6919.0,11840.0,74974.0,81450.0,5059928.0,80950.0,809399.0,80.0,660.0,1150.0,1711.0,37120.0,77526.0,6050.0,2500.0,3260.0,1860.0,4860.0,5700.0,6390.0,1131.0,26470.0,62132.0,160.0,629.0,11110.0,34495.0,1950.0,12364.0,2230.0,13706.0,2060.0,1597.0,96150.0,925078.0,12760.0,29661.0,11170.0,25918.0,9950.0,17545.0,3930.0,3653.0,810.0,809.0,72320.0,731874.0,76730.0,780319.0,2420.0,3002.0,2510.0,4556.0,19070.0,80959.0,78680.0,224543.0,77050.0,199427.0,2210.0,24754.0
clinton,3421.0,0.0,415.0,0.0,11141.0,OH,19310.0,8510.0,7330.0,2240.0,17730.0,840.0,9930.0,12560.0,36430.0,11130.0,560.0,180.0,380.0,40.0,3030.0,5240.0,1127546.0,19240.0,1139366.0,16000.0,729787.0,5240.0,6884.0,2430.0,11610.0,2240.0,8376.0,1860.0,1817.0,2620.0,33612.0,2100.0,22396.0,5040.0,130144.0,730.0,470.0,2147.0,2760.0,33277.0,660.0,77668.0,4290.0,11820.0,290.0,74.0,70.0,1198.0,360.0,2600.0,200.0,897.0,1670.0,1828.0,18390.0,314610.0,18390.0,307999.0,3400.0,6612.0,670.0,21366.0,108111.0,230.0,5128.0,560.0,5436.0,90.0,92.0,570.0,2002.0,50.0,25.0,630.0,4044.0,670.0,4286.0,470.0,4041.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,6826.0,40.0,701.0,2160.0,18519.0,15050.0,794691.0,15000.0,131160.0,0.0,0.0,210.0,262.0,6680.0,12896.0,650.0,87.0,340.0,175.0,830.0,929.0,1620.0,276.0,4890.0,10515.0,20.0,87.0,2310.0,6747.0,340.0,2378.0,400.0,2581.0,380.0,262.0,18370.0,159623.0,3340.0,7868.0,2940.0,6949.0,2590.0,4631.0,660.0,618.0,140.0,170.0,12920.0,117777.0,14030.0,126550.0,110.0,193.0,140.0,622.0,3250.0,11151.0,15520.0,42716.0,15260.0,38923.0,330.0,3727.0
columbiana,10793.0,0.0,0.0,0.0,25018.0,OH,46430.0,20900.0,17690.0,5270.0,42460.0,2020.0,24820.0,31180.0,85660.0,24470.0,430.0,80.0,350.0,0.0,5940.0,13570.0,2279924.0,46280.0,2304938.0,38420.0,1671878.0,10120.0,11588.0,7040.0,28878.0,6610.0,22305.0,3640.0,3237.0,6030.0,64123.0,5490.0,60054.0,12530.0,289891.0,1010.0,1820.0,7859.0,7320.0,85651.0,1720.0,62980.0,9510.0,25014.0,890.0,228.0,120.0,2007.0,790.0,5243.0,630.0,2976.0,3920.0,4171.0,44690.0,769803.0,44690.0,752106.0,9070.0,17697.0,1160.0,36786.0,189915.0,430.0,10898.0,950.0,6983.0,200.0,228.0,940.0,3058.0,110.0,45.0,1090.0,6668.0,1150.0,7074.0,710.0,5607.0,0.0,0.0,0.0,0.0,30.0,201.0,900.0,10042.0,90.0,1779.0,4180.0,23997.0,35270.0,1535404.0,35210.0,217784.0,0.0,0.0,670.0,753.0,14990.0,27011.0,1510.0,223.0,720.0,363.0,2060.0,2419.0,3510.0,633.0,10750.0,22056.0,70.0,194.0,4440.0,11106.0,1010.0,5440.0,1150.0,6089.0,1230.0,891.0,44210.0,290790.0,8290.0,18890.0,7320.0,17105.0,5800.0,9986.0,1880.0,1732.0,410.0,358.0,30500.0,190422.0,32900.0,205634.0,260.0,255.0,370.0,934.0,6710.0,21513.0,38360.0,106248.0,37710.0,97056.0,940.0,9175.0
coshocton,3703.0,0.0,0.0,0.0,8175.0,OH,16110.0,7040.0,6460.0,1640.0,15030.0,450.0,8910.0,10740.0,31370.0,9770.0,110.0,30.0,80.0,0.0,2200.0,4440.0,735508.0,16070.0,743617.0,13020.0,527461.0,3640.0,3483.0,2220.0,9897.0,2080.0,7276.0,1080.0,760.0,2450.0,35960.0,1980.0,23156.0,4090.0,99135.0,980.0,590.0,2370.0,2440.0,26854.0,560.0,15473.0,3210.0,8109.0,290.0,74.0,40.0,615.0,290.0,1586.0,190.0,871.0,1160.0,1248.0,15480.0,269087.0,15480.0,263281.0,2990.0,5808.0,400.0,11953.0,48062.0,160.0,3374.0,290.0,1664.0,90.0,114.0,300.0,1018.0,20.0,8.0,350.0,2013.0,390.0,2193.0,210.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,3040.0,0.0,0.0,1760.0,7885.0,12230.0,473634.0,12170.0,62043.0,0.0,0.0,200.0,180.0,5490.0,9585.0,610.0,51.0,230.0,94.0,510.0,584.0,1420.0,258.0,3970.0,8285.0,50.0,107.0,1680.0,4518.0,390.0,3735.0,410.0,3902.0,350.0,267.0,15240.0,87179.0,3030.0,7161.0,2720.0,6414.0,2380.0,4568.0,440.0,383.0,170.0,126.0,10160.0,52451.0,11060.0,58280.0,60.0,42.0,110.0,313.0,2200.0,7210.0,13360.0,35967.0,13140.0,34315.0,310.0,1640.0
crawford,4129.0,0.0,0.0,0.0,10334.0,OH,20360.0,9410.0,7110.0,2420.0,18900.0,700.0,10910.0,13690.0,36650.0,10470.0,640.0,530.0,110.0,80.0,3180.0,5970.0,930046.0,20310.0,940016.0,16720.0,654097.0,5460.0,6170.0,3100.0,13594.0,2880.0,10512.0,1500.0,983.0,2150.0,18351.0,2540.0,25635.0,5980.0,138352.0,570.0,640.0,2228.0,3480.0,39203.0,780.0,25911.0,3940.0,9970.0,390.0,96.0,30.0,373.0,400.0,2533.0,220.0,1014.0,1440.0,1543.0,19690.0,332769.0,19690.0,324744.0,4100.0,8022.0,490.0,14071.0,61968.0,230.0,5246.0,330.0,2160.0,140.0,133.0,350.0,926.0,0.0,0.0,460.0,2321.0,490.0,2502.0,220.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,4172.0,0.0,0.0,2050.0,9051.0,15730.0,603365.0,15640.0,79923.0,0.0,0.0,200.0,191.0,6660.0,11236.0,650.0,68.0,280.0,138.0,790.0,878.0,1810.0,314.0,4750.0,9344.0,30.0,70.0,1890.0,4780.0,420.0,3218.0,450.0,3392.0,450.0,299.0,19420.0,108842.0,3720.0,8567.0,3340.0,7857.0,2780.0,4729.0,660.0,574.0,140.0,135.0,13390.0,67961.0,14390.0,74749.0,60.0,65.0,120.0,339.0,3040.0,8219.0,16760.0,42415.0,16440.0,40305.0,420.0,1913.0
cuyahoga,83603.0,245621.0,0.0,123686.0,24428.0,OH,620660.0,326450.0,160870.0,99770.0,548820.0,36010.0,287440.0,383840.0,1063960.0,325210.0,18680.0,9940.0,8730.0,2900.0,83910.0,165430.0,42726145.0,618530.0,43250510.0,512800.0,28353909.0,171280.0,430026.0,121430.0,1376845.0,113680.0,1070155.0,99780.0,115539.0,92860.0,1195831.0,100540.0,3660006.0,150440.0,4459583.0,300.0,14340.0,69500.0,85730.0,1184307.0,30980.0,2360912.0,145130.0,524365.0,11560.0,2909.0,4060.0,106469.0,12040.0,101304.0,8650.0,41147.0,56920.0,66834.0,564870.0,8953759.0,564870.0,8762203.0,101730.0,191556.0,49530.0,1838211.0,13047132.0,13730.0,274465.0,42620.0,610627.0,6000.0,8982.0,41770.0,308580.0,4000.0,4094.0,45620.0,363885.0,49170.0,421375.0,35590.0,289546.0,750.0,4184.0,1200.0,1464.0,3000.0,52538.0,41500.0,733572.0,3520.0,57010.0,66170.0,476092.0,483040.0,32504999.0,479420.0,5897634.0,940.0,13655.0,5990.0,7115.0,209960.0,395041.0,38870.0,46952.0,19920.0,11110.0,35540.0,37490.0,40450.0,7101.0,133270.0,249649.0,1020.0,1531.0,70370.0,208422.0,9670.0,44690.0,11280.0,50239.0,10490.0,7611.0,591040.0,7081816.0,116440.0,303472.0,105420.0,271118.0,81630.0,140393.0,31280.0,29026.0,4210.0,3784.0,416360.0,5502595.0,451080.0,5889727.0,16170.0,34882.0,18270.0,110396.0,116240.0,508288.0,485730.0,1691637.0,471340.0,1291915.0,17950.0,399723.0
darke,3798.0,0.0,0.0,0.0,15683.0,OH,25070.0,10900.0,9860.0,2310.0,23300.0,950.0,15450.0,15280.0,47080.0,14140.0,180.0,0.0,180.0,0.0,2580.0,7390.0,1330811.0,25010.0,1350695.0,20420.0,914028.0,6840.0,9799.0,4370.0,19398.0,4150.0,15036.0,2460.0,2279.0,3540.0,43880.0,3920.0,45487.0,7090.0,146774.0,1490.0,550.0,2404.0,3940.0,45417.0,1440.0,102383.0,5660.0,19884.0,380.0,93.0,110.0,1580.0,720.0,4645.0,400.0,2021.0,1750.0,1916.0,23930.0,410623.0,23930.0,400829.0,4970.0,9794.0,770.0,26526.0,160734.0,330.0,8950.0,570.0,7738.0,190.0,210.0,600.0,1682.0,30.0,9.0,720.0,4295.0,770.0,4861.0,420.0,3001.0,0.0,0.0,0.0,0.0,30.0,118.0,580.0,7853.0,30.0,370.0,3270.0,23983.0,19410.0,913206.0,19280.0,136327.0,0.0,0.0,230.0,336.0,8860.0,18128.0,1200.0,220.0,590.0,280.0,1120.0,1263.0,2240.0,425.0,6210.0,14680.0,60.0,212.0,3190.0,10093.0,370.0,2854.0,430.0,3111.0,620.0,439.0,23470.0,173977.0,3500.0,7735.0,3060.0,6868.0,2990.0,5648.0,890.0,800.0,160.0,145.0,16660.0,118198.0,18100.0,130770.0,150.0,197.0,280.0,860.0,4030.0,14903.0,19990.0,57928.0,19350.0,48526.0,820.0,8742.0
defiance,4420.0,0.0,349.0,0.0,9196.0,OH,18960.0,8390.0,7120.0,2150.0,17660.0,730.0,10790.0,12940.0,34890.0,10200.0,0.0,0.0,0.0,0.0,2270.0,5700.0,1030500.0,18920.0,1042297.0,15570.0,709658.0,5100.0,6351.0,3310.0,11890.0,3150.0,8671.0,1780.0,1526.0,2170.0,25232.0,2670.0,36513.0,5690.0,142743.0,690.0,450.0,1614.0,3530.0,42384.0,780.0,41379.0,3940.0,11797.0,320.0,79.0,60.0,862.0,350.0,2482.0,250.0,1266.0,1540.0,1751.0,18130.0,310567.0,18130.0,302967.0,3820.0,7600.0,690.0,21611.0,113822.0,270.0,6696.0,530.0,4629.0,130.0,116.0,530.0,1654.0,40.0,14.0,660.0,3922.0,680.0,4024.0,410.0,2836.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,6393.0,30.0,1176.0,2360.0,13833.0,14960.0,709182.0,14880.0,101796.0,0.0,0.0,160.0,207.0,6470.0,12681.0,750.0,74.0,470.0,247.0,780.0,976.0,1530.0,272.0,4690.0,10519.0,40.0,142.0,1840.0,5637.0,260.0,1369.0,290.0,1535.0,380.0,265.0,18170.0,130147.0,2830.0,6458.0,2520.0,5936.0,2240.0,3859.0,670.0,627.0,90.0,89.0,13020.0,88436.0,13810.0,95814.0,120.0,152.0,190.0,657.0,2680.0,10057.0,15760.0,44236.0,15440.0,40842.0,450.0,3361.0
delaware,41782.0,0.0,1092.0,52022.0,0.0,OH,99810.0,39220.0,46390.0,6750.0,89810.0,5420.0,47670.0,54540.0,203190.0,67860.0,1820.0,540.0,1280.0,150.0,7180.0,24500.0,11252156.0,99580.0,11411060.0,83720.0,7834887.0,40440.0,74086.0,31750.0,261578.0,29940.0,200350.0,28520.0,33079.0,17720.0,395599.0,27590.0,724135.0,25140.0,920324.0,690.0,1540.0,8133.0,14310.0,238018.0,8620.0,862711.0,28290.0,158904.0,2980.0,755.0,1510.0,39066.0,3600.0,32950.0,1740.0,9149.0,9420.0,10882.0,81640.0,1409037.0,81640.0,1380139.0,14480.0,28898.0,17280.0,540029.0,4335890.0,3040.0,51202.0,15410.0,199309.0,1670.0,2370.0,15450.0,124385.0,1730.0,1288.0,16490.0,147490.0,17210.0,154261.0,14540.0,165308.0,280.0,2187.0,560.0,344.0,820.0,8145.0,14890.0,146702.0,590.0,8939.0,17940.0,176843.0,83380.0,9249310.0,82590.0,1770484.0,250.0,2070.0,960.0,1884.0,44600.0,122773.0,11290.0,10954.0,6480.0,3742.0,5410.0,6343.0,3270.0,596.0,32170.0,89529.0,190.0,671.0,14370.0,64059.0,1540.0,10019.0,1860.0,11675.0,1330.0,1236.0,95140.0,1837160.0,6180.0,13001.0,5170.0,10821.0,5020.0,8866.0,4250.0,3972.0,690.0,748.0,77650.0,1647711.0,81050.0,1749374.0,7730.0,11669.0,7380.0,18249.0,28170.0,184970.0,68890.0,269665.0,65440.0,187518.0,4220.0,82147.0
erie,1930.0,14343.0,0.0,10838.0,3136.0,OH,39680.0,19290.0,13140.0,4860.0,36140.0,1910.0,19340.0,25840.0,68700.0,18840.0,630.0,30.0,600.0,0.0,5090.0,12610.0,2231655.0,39570.0,2255709.0,32070.0,1461036.0,11650.0,15761.0,7680.0,48074.0,7210.0,35987.0,4490.0,3992.0,5020.0,45333.0,6440.0,94254.0,12170.0,344434.0,350.0,1840.0,7974.0,7640.0,96193.0,2470.0,122041.0,8090.0,24054.0,830.0,210.0,110.0,2684.0,710.0,5313.0,570.0,2683.0,3370.0,3752.0,37370.0,619643.0,37370.0,603186.0,8460.0,16456.0,1910.0,62313.0,394204.0,750.0,16059.0,1520.0,13523.0,350.0,548.0,1590.0,7875.0,130.0,92.0,1770.0,11955.0,1890.0,12762.0,1270.0,11365.0,50.0,202.0,30.0,6.0,120.0,706.0,1510.0,17148.0,130.0,1858.0,4220.0,31365.0,30460.0,1582901.0,30280.0,253158.0,20.0,163.0,480.0,1024.0,12700.0,22426.0,2190.0,880.0,920.0,483.0,1780.0,2071.0,2690.0,498.0,8430.0,16864.0,50.0,85.0,3620.0,10263.0,790.0,9712.0,910.0,10823.0,770.0,591.0,37940.0,309728.0,6370.0,15023.0,5750.0,13780.0,4570.0,7593.0,1560.0,1443.0,350.0,353.0,26580.0,230731.0,28190.0,245983.0,420.0,738.0,620.0,2165.0,6390.0,26596.0,32170.0,89980.0,31410.0,79357.0,1010.0,10233.0
fairfield,19909.0,0.0,1139.0,0.0,38531.0,OH,73930.0,30990.0,29200.0,8360.0,66530.0,3890.0,34960.0,47800.0,142940.0,45950.0,1800.0,730.0,1050.0,260.0,9020.0,18780.0,4744355.0,73770.0,4796658.0,61600.0,3479848.0,19590.0,23548.0,12390.0,59508.0,11500.0,45237.0,15400.0,11990.0,11180.0,139811.0,10370.0,147702.0,19430.0,591983.0,1020.0,1550.0,7809.0,10950.0,142377.0,3390.0,180984.0,18490.0,52303.0,1830.0,464.0,270.0,6034.0,1340.0,10033.0,1020.0,4460.0,7800.0,8979.0,66930.0,1149050.0,66930.0,1125200.0,12130.0,23850.0,6370.0,179085.0,926669.0,1590.0,27826.0,5730.0,48696.0,560.0,756.0,5540.0,25969.0,590.0,404.0,5980.0,47260.0,6340.0,49641.0,5120.0,44290.0,110.0,618.0,160.0,154.0,120.0,447.0,5230.0,50392.0,250.0,4546.0,8560.0,50725.0,59350.0,3466550.0,59070.0,531659.0,50.0,279.0,710.0,1069.0,28250.0,62021.0,3440.0,997.0,2740.0,1579.0,4360.0,4914.0,4620.0,787.0,21250.0,49887.0,130.0,312.0,8520.0,24722.0,1190.0,7367.0,1380.0,8251.0,1330.0,1086.0,70810.0,614934.0,10120.0,24049.0,8950.0,20990.0,8280.0,14869.0,3580.0,3219.0,510.0,529.0,51990.0,469632.0,55590.0,503300.0,1190.0,1183.0,1310.0,3106.0,14730.0,53228.0,57330.0,163816.0,56130.0,146968.0,1530.0,16525.0
fayette,2069.0,0.0,156.0,0.0,6241.0,OH,13230.0,5960.0,4360.0,1870.0,12110.0,640.0,6630.0,8760.0,24490.0,7760.0,120.0,0.0,120.0,0.0,2050.0,3460.0,620677.0,13200.0,627979.0,11100.0,446964.0,2480.0,2970.0,1340.0,6726.0,1260.0,4637.0,1030.0,704.0,1530.0,16506.0,1210.0,12079.0,3170.0,77507.0,440.0,280.0,1374.0,1780.0,18901.0,430.0,24841.0,2540.0,7302.0,190.0,50.0,0.0,0.0,260.0,1831.0,100.0,435.0,980.0,1105.0,12680.0,212087.0,12680.0,207695.0,2280.0,4391.0,390.0,10930.0,51614.0,150.0,2827.0,300.0,1826.0,70.0,86.0,300.0,779.0,30.0,8.0,360.0,2122.0,380.0,2162.0,250.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,3013.0,0.0,0.0,1180.0,9141.0,10100.0,410153.0,10070.0,57770.0,0.0,0.0,110.0,119.0,4380.0,7534.0,350.0,43.0,250.0,139.0,500.0,548.0,1040.0,172.0,3300.0,6494.0,0.0,0.0,1300.0,4234.0,190.0,1362.0,230.0,1450.0,250.0,188.0,12580.0,76131.0,2650.0,6361.0,2400.0,5762.0,2020.0,3525.0,430.0,381.0,70.0,61.0,8490.0,50230.0,9210.0,55674.0,70.0,82.0,120.0,315.0,2010.0,7936.0,10860.0,28739.0,10710.0,27161.0,210.0,1438.0
franklin,130538.0,181575.0,3494.0,108076.0,59600.0,OH,635390.0,334260.0,174930.0,92500.0,574390.0,30510.0,265450.0,422390.0,1129380.0,361160.0,12840.0,4620.0,8220.0,1140.0,95890.0,125560.0,42496676.0,633700.0,43026246.0,547290.0,30595141.0,148810.0,288618.0,108540.0,1027673.0,101730.0,812227.0,101260.0,101933.0,103700.0,1395468.0,91520.0,2655105.0,123670.0,3894425.0,760.0,10380.0,51265.0,65060.0,880726.0,25540.0,1943066.0,169010.0,529570.0,11880.0,2950.0,4090.0,100019.0,11320.0,86071.0,8200.0,34243.0,75390.0,88836.0,573580.0,9108280.0,573580.0,8968372.0,74380.0,139910.0,57020.0,1728376.0,12088849.0,13270.0,224832.0,51130.0,566470.0,5040.0,6791.0,49000.0,337855.0,5700.0,4497.0,53460.0,433724.0,56700.0,467160.0,44240.0,390080.0,820.0,5338.0,1550.0,1206.0,2170.0,28879.0,47270.0,552022.0,2470.0,40775.0,70430.0,469592.0,512890.0,31967957.0,510550.0,5503250.0,650.0,8343.0,5550.0,7293.0,230470.0,433059.0,36170.0,23784.0,25490.0,14614.0,37500.0,37947.0,41200.0,7093.0,154260.0,307815.0,1210.0,1955.0,78560.0,241116.0,9560.0,48148.0,10970.0,54162.0,13080.0,9664.0,611660.0,6373460.0,114150.0,299682.0,102370.0,261575.0,89070.0,160673.0,29910.0,26539.0,3980.0,3749.0,438110.0,5070147.0,476800.0,5452722.0,15940.0,25772.0,16670.0,84394.0,124120.0,547433.0,498350.0,1547663.0,487590.0,1278786.0,13420.0,268345.0
fulton,4735.0,0.0,380.0,0.0,11180.0,OH,21290.0,9280.0,8510.0,1950.0,19550.0,900.0,12300.0,14000.0,40050.0,12010.0,0.0,0.0,0.0,0.0,2300.0,6050.0,1213226.0,21250.0,1229778.0,17750.0,846231.0,6580.0,7724.0,3970.0,19180.0,3710.0,13067.0,2910.0,2481.0,2940.0,35720.0,3250.0,26278.0,5530.0,137080.0,740.0,920.0,3203.0,3490.0,43415.0,1110.0,79176.0,5150.0,16552.0,400.0,105.0,70.0,1542.0,560.0,3963.0,330.0,1572.0,2000.0,2183.0,20190.0,347462.0,20190.0,339723.0,3930.0,7740.0,930.0,32085.0,174144.0,370.0,8241.0,690.0,6926.0,200.0,279.0,760.0,2906.0,50.0,12.0,900.0,5725.0,910.0,5807.0,580.0,4105.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,12510.0,50.0,476.0,2880.0,19303.0,17100.0,841047.0,16980.0,125076.0,0.0,0.0,180.0,198.0,7800.0,16396.0,1000.0,162.0,580.0,327.0,1140.0,1342.0,1770.0,325.0,5490.0,13235.0,40.0,140.0,2580.0,8299.0,330.0,1816.0,380.0,2015.0,400.0,310.0,20240.0,155320.0,2660.0,5924.0,2330.0,5290.0,2300.0,4236.0,950.0,881.0,150.0,124.0,14840.0,108680.0,15860.0,118704.0,150.0,195.0,220.0,722.0,3620.0,12657.0,17040.0,49079.0,16590.0,41912.0,610.0,6785.0
gallia,2393.0,0.0,0.0,0.0,7271.0,OH,11910.0,4890.0,4920.0,1420.0,10360.0,1030.0,7250.0,7870.0,23870.0,7690.0,80.0,50.0,30.0,0.0,2150.0,3390.0,634804.0,11890.0,639464.0,9520.0,428894.0,2540.0,2824.0,1630.0,7898.0,1550.0,6340.0,990.0,1130.0,1760.0,24940.0,1270.0,25099.0,3290.0,92148.0,860.0,570.0,2680.0,1950.0,22417.0,440.0,15531.0,2460.0,4660.0,290.0,80.0,0.0,0.0,100.0,689.0,100.0,504.0,910.0,956.0,11460.0,201688.0,11460.0,197366.0,2240.0,4321.0,340.0,9973.0,59080.0,100.0,2154.0,270.0,2038.0,40.0,36.0,270.0,974.0,20.0,3.0,300.0,1915.0,330.0,1988.0,190.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,3299.0,0.0,0.0,1150.0,4953.0,8970.0,437472.0,8910.0,66747.0,0.0,0.0,110.0,138.0,3930.0,7440.0,270.0,46.0,230.0,137.0,590.0,661.0,720.0,133.0,3050.0,6309.0,0.0,0.0,1310.0,3117.0,190.0,1893.0,220.0,2091.0,340.0,288.0,11290.0,79212.0,2420.0,6188.0,2180.0,5479.0,1850.0,3179.0,500.0,435.0,60.0,45.0,7530.0,59186.0,8290.0,64435.0,100.0,144.0,140.0,629.0,1760.0,8072.0,9800.0,29170.0,9670.0,27591.0,190.0,1377.0
geauga,15596.0,0.0,0.0,0.0,26895.0,OH,47350.0,20690.0,20880.0,2620.0,41570.0,3390.0,28040.0,21920.0,91310.0,27790.0,1070.0,380.0,690.0,20.0,2550.0,15390.0,4970837.0,47240.0,5039274.0,36380.0,2801823.0,18910.0,42172.0,14550.0,159623.0,13690.0,120001.0,10440.0,14639.0,10040.0,226248.0,12420.0,329837.0,13710.0,459429.0,800.0,1120.0,5846.0,8840.0,143988.0,5400.0,441287.0,12820.0,68437.0,1020.0,260.0,520.0,14123.0,2170.0,19054.0,1010.0,5623.0,3660.0,4142.0,41000.0,706096.0,41000.0,687546.0,9320.0,18551.0,5730.0,218366.0,1562642.0,1440.0,29030.0,4770.0,67193.0,860.0,1082.0,5070.0,38863.0,350.0,253.0,5350.0,44641.0,5690.0,48549.0,4430.0,47925.0,90.0,439.0,180.0,142.0,400.0,4395.0,4750.0,63856.0,340.0,5771.0,9850.0,95484.0,38680.0,4049311.0,38210.0,797248.0,100.0,1354.0,640.0,928.0,17930.0,48997.0,4980.0,4791.0,1440.0,798.0,2340.0,2902.0,1980.0,385.0,11520.0,30593.0,100.0,276.0,6860.0,25200.0,980.0,5347.0,1170.0,6053.0,780.0,623.0,43110.0,859805.0,3240.0,6230.0,2580.0,5064.0,2410.0,4578.0,1830.0,1799.0,480.0,507.0,35050.0,748249.0,37070.0,794843.0,2210.0,4735.0,2700.0,9524.0,12330.0,72606.0,32550.0,136390.0,30460.0,89371.0,2650.0,47018.0
greene,23284.0,0.0,1482.0,0.0,43941.0,OH,78180.0,35720.0,31120.0,7120.0,70440.0,3980.0,31360.0,48520.0,144890.0,41720.0,2840.0,2500.0,340.0,320.0,8940.0,22630.0,5718440.0,77910.0,5783036.0,63310.0,3787350.0,30870.0,42005.0,17680.0,108482.0,16510.0,78152.0,14150.0,13861.0,10750.0,158417.0,15310.0,262333.0,23820.0,891133.0,730.0,1360.0,6329.0,13120.0,183890.0,3390.0,298258.0,18790.0,64596.0,1670.0,423.0,450.0,10291.0,1650.0,12747.0,1130.0,5358.0,7710.0,8683.0,70840.0,1213905.0,70840.0,1185060.0,14630.0,28844.0,6620.0,209290.0,1257830.0,1670.0,34858.0,5590.0,50257.0,910.0,1354.0,5810.0,35064.0,700.0,427.0,6250.0,49010.0,6570.0,51502.0,4900.0,43309.0,90.0,390.0,150.0,50.0,260.0,1431.0,5500.0,64298.0,300.0,11926.0,9920.0,64638.0,63540.0,4320695.0,63110.0,714122.0,70.0,497.0,700.0,909.0,29000.0,59516.0,5750.0,1506.0,2790.0,1672.0,4910.0,5081.0,4610.0,830.0,19130.0,46203.0,130.0,398.0,8470.0,25707.0,1130.0,6038.0,1300.0,6838.0,1310.0,1012.0,74870.0,799495.0,9100.0,20634.0,8020.0,18354.0,7160.0,12576.0,3730.0,3275.0,450.0,404.0,56650.0,654605.0,59920.0,691860.0,1590.0,1986.0,2080.0,5466.0,16930.0,73414.0,59190.0,180168.0,57690.0,147332.0,1960.0,32835.0
guernsey,3599.0,0.0,0.0,0.0,8964.0,OH,18060.0,8380.0,6540.0,2200.0,16720.0,650.0,8770.0,12270.0,33200.0,9750.0,810.0,0.0,810.0,0.0,2630.0,4950.0,952766.0,18020.0,959890.0,14670.0,616784.0,4020.0,4277.0,2110.0,9287.0,1970.0,8564.0,1280.0,1194.0,2310.0,24073.0,1890.0,27053.0,4830.0,119153.0,850.0,790.0,3909.0,2700.0,29446.0,570.0,26451.0,3270.0,7124.0,310.0,81.0,30.0,532.0,220.0,1269.0,190.0,900.0,1320.0,1408.0,17370.0,295258.0,17370.0,288705.0,3410.0,6553.0,470.0,16484.0,86910.0,160.0,2662.0,370.0,3324.0,70.0,79.0,380.0,1316.0,0.0,0.0,400.0,2612.0,470.0,2911.0,270.0,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,4790.0,40.0,899.0,1520.0,8315.0,13750.0,656520.0,13680.0,95424.0,0.0,0.0,160.0,220.0,5810.0,10392.0,450.0,48.0,290.0,148.0,640.0,719.0,1390.0,251.0,4310.0,8695.0,0.0,0.0,1560.0,3843.0,320.0,3096.0,360.0,3315.0,410.0,335.0,17060.0,119768.0,3240.0,7462.0,2890.0,6824.0,2330.0,3974.0,520.0,447.0,130.0,124.0,11780.0,84800.0,12580.0,99911.0,90.0,111.0,230.0,1438.0,2540.0,13626.0,14930.0,42143.0,14680.0,38724.0,370.0,3359.0
