County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
lancaster,1176.0,0.0,0.0,0.0,86964.0,PA,261550.0,124280.0,110050.0,22920.0,145630.0,502930.0,154250.0,8800.0,6150.0,2680.0,15222747.0,260820.0,15492254.0,212110.0,10147387.0,86340.0,152155.0,58850.0,315385.0,54760.0,227255.0,23900.0,12392.0,39920.0,670568.0,49570.0,677768.0,33560.0,479806.0,53230.0,1013715.0,5710.0,16670.0,66719.0,38760.0,545265.0,16380.0,1250462.0,66740.0,269507.0,5460.0,1331.0,1530.0,28039.0,9930.0,61419.0,5340.0,25436.0,24370.0,26381.0,2320.0,5796.0,3160.0,43162.0,79680.0,1795970.0,9359490.0,69360.0,369046.0,8850.0,7469.0,71970.0,319435.0,79350.0,705008.0,59100.0,397160.0,64230.0,392728.0,201940.0,10513373.0,199910.0,1917111.0,4430.0,19182.0,3010.0,2177.0,82220.0,100932.0,14840.0,7735.0,8310.0,4383.0,15400.0,18719.0,16520.0,2904.0,41150.0,58097.0,5420.0,2841.0,30510.0,105357.0,4820.0,11321.0,5490.0,12734.0,10880.0,2146.0,243300.0,2288807.0,36440.0,78768.0,31270.0,70242.0,24340.0,32298.0,13990.0,13613.0,2400.0,1309.0,181770.0,1819362.0,194640.0,1956251.0,2950.0,4950.0,4180.0,15470.0,45690.0,229750.0,196620.0,501393.0
lehigh,0.0,0.0,0.0,0.0,56055.0,PA,179430.0,88580.0,63510.0,24360.0,96030.0,332320.0,103610.0,3910.0,120.0,3790.0,10614657.0,178880.0,10748316.0,148760.0,7854996.0,57310.0,68981.0,42250.0,243803.0,39240.0,183478.0,17050.0,8957.0,22030.0,338320.0,33170.0,348631.0,21210.0,326973.0,38900.0,735690.0,350.0,13100.0,60549.0,24770.0,350735.0,8360.0,374770.0,41720.0,133659.0,4410.0,1110.0,1010.0,17873.0,4300.0,28257.0,3330.0,15226.0,16300.0,17277.0,1880.0,4631.0,490.0,8127.0,55340.0,1204677.0,6746193.0,48790.0,271198.0,5380.0,4688.0,50110.0,253002.0,55150.0,535448.0,43060.0,311970.0,44050.0,165214.0,135170.0,7457884.0,134080.0,1407966.0,4460.0,17608.0,2440.0,1715.0,54490.0,61781.0,10130.0,7705.0,7870.0,4446.0,10860.0,12908.0,9730.0,1577.0,26040.0,30859.0,3960.0,1660.0,18040.0,52891.0,4140.0,10318.0,4650.0,11429.0,8900.0,1538.0,169340.0,1716013.0,33050.0,79061.0,28970.0,70065.0,21710.0,26878.0,10330.0,9837.0,2050.0,1070.0,121310.0,1346938.0,131760.0,1425107.0,3500.0,5761.0,3700.0,10175.0,28990.0,127358.0,139820.0,383998.0
northampton,0.0,0.0,0.0,15272.0,26144.0,PA,149540.0,72310.0,58760.0,15740.0,78420.0,275780.0,79820.0,3280.0,160.0,3110.0,9383996.0,149080.0,9509864.0,122300.0,6762081.0,50300.0,64634.0,37530.0,198433.0,34660.0,147671.0,18920.0,11641.0,17920.0,300836.0,28880.0,331499.0,18990.0,284125.0,36840.0,727500.0,380.0,11460.0,56249.0,23980.0,337355.0,6870.0,422666.0,34870.0,125868.0,4490.0,1149.0,800.0,14872.0,3850.0,25647.0,2930.0,13336.0,13640.0,14577.0,1800.0,4215.0,450.0,9338.0,52050.0,1168437.0,6286748.0,45280.0,255326.0,5530.0,4916.0,48290.0,268867.0,51890.0,535809.0,41660.0,310730.0,42510.0,147801.0,115970.0,6639871.0,115020.0,1254073.0,3730.0,15204.0,1950.0,1477.0,44670.0,53082.0,8590.0,6318.0,5850.0,3197.0,9830.0,11669.0,6940.0,1154.0,20980.0,26570.0,3590.0,1344.0,14130.0,45508.0,3320.0,8211.0,3760.0,9198.0,6070.0,1196.0,140830.0,1545305.0,20200.0,43293.0,17240.0,38400.0,12460.0,15371.0,8740.0,8285.0,1720.0,919.0,106840.0,1186431.0,113210.0,1251547.0,2590.0,4135.0,2650.0,7480.0,24820.0,105549.0,115520.0,318803.0
bradford,3306.0,0.0,1720.0,0.0,0.0,PA,29020.0,13140.0,12450.0,2970.0,19250.0,55510.0,15960.0,1090.0,320.0,760.0,1589988.0,28970.0,1608965.0,22750.0,983423.0,9460.0,9013.0,6270.0,23926.0,5910.0,18007.0,2040.0,1169.0,3730.0,47607.0,4370.0,46635.0,3700.0,48275.0,7340.0,130927.0,1120.0,2330.0,9798.0,4980.0,62901.0,1590.0,38723.0,6680.0,18977.0,640.0,166.0,120.0,1753.0,720.0,3889.0,530.0,2535.0,2770.0,3127.0,180.0,377.0,150.0,1343.0,5120.0,100035.0,634278.0,4530.0,27373.0,500.0,477.0,4490.0,15458.0,5120.0,43828.0,3630.0,21052.0,3490.0,16554.0,22080.0,1113513.0,21940.0,198071.0,440.0,1706.0,280.0,238.0,8310.0,9798.0,1000.0,345.0,830.0,475.0,1400.0,1768.0,1790.0,327.0,4580.0,6072.0,790.0,459.0,2940.0,8063.0,480.0,1380.0,520.0,1547.0,1730.0,373.0,26980.0,243085.0,4610.0,9933.0,3930.0,8868.0,2910.0,3709.0,1270.0,1249.0,230.0,124.0,20140.0,188286.0,21630.0,200405.0,190.0,207.0,480.0,1897.0,5010.0,25901.0,21710.0,59476.0
juniata,1212.0,0.0,802.0,0.0,0.0,PA,11110.0,4790.0,5310.0,780.0,7330.0,21900.0,6260.0,220.0,80.0,140.0,504919.0,11090.0,514076.0,8590.0,347586.0,4170.0,5606.0,2260.0,6383.0,2060.0,4841.0,880.0,317.0,1860.0,25633.0,1500.0,16396.0,1230.0,11781.0,2590.0,43685.0,600.0,1240.0,5221.0,1560.0,18062.0,690.0,21711.0,2780.0,9157.0,170.0,43.0,30.0,301.0,450.0,2324.0,260.0,1181.0,840.0,889.0,40.0,91.0,170.0,1516.0,1920.0,36960.0,183160.0,1700.0,7012.0,200.0,172.0,1700.0,4166.0,1920.0,11503.0,1370.0,8009.0,1350.0,8089.0,8300.0,321432.0,8240.0,49543.0,70.0,360.0,160.0,104.0,3090.0,3525.0,250.0,16.0,190.0,98.0,480.0,606.0,670.0,120.0,1860.0,2473.0,250.0,93.0,1470.0,4297.0,230.0,635.0,270.0,689.0,510.0,98.0,10030.0,66507.0,1570.0,3219.0,1290.0,2742.0,1020.0,1338.0,430.0,442.0,110.0,55.0,7480.0,46019.0,8130.0,51242.0,30.0,33.0,70.0,378.0,1680.0,7683.0,8390.0,21466.0
lackawanna,7617.0,0.0,2102.0,9642.0,0.0,PA,102910.0,53080.0,36380.0,11690.0,54230.0,184250.0,53490.0,2180.0,1680.0,490.0,5218962.0,102560.0,5296947.0,84820.0,3688917.0,29550.0,40755.0,23870.0,113192.0,22070.0,89160.0,7610.0,3742.0,11550.0,180868.0,16120.0,197253.0,11950.0,155288.0,23100.0,432934.0,180.0,9090.0,39777.0,15100.0,188541.0,5210.0,231069.0,25660.0,77985.0,3080.0,794.0,450.0,7833.0,2630.0,19117.0,1980.0,9400.0,12300.0,14118.0,980.0,2740.0,270.0,4521.0,21530.0,444338.0,2601703.0,19070.0,110538.0,1970.0,1583.0,19400.0,80118.0,21430.0,194872.0,16570.0,106092.0,17440.0,58801.0,75930.0,3593549.0,75350.0,640882.0,1520.0,6417.0,1420.0,959.0,28170.0,30898.0,3960.0,1658.0,2690.0,1390.0,6660.0,8624.0,6050.0,1051.0,13270.0,16395.0,1940.0,673.0,9630.0,28289.0,2450.0,7013.0,2680.0,7707.0,4210.0,728.0,97080.0,823669.0,17820.0,38775.0,15620.0,34817.0,10600.0,13247.0,6250.0,6403.0,1120.0,558.0,68900.0,608647.0,73980.0,648076.0,1070.0,1600.0,1310.0,4788.0,13770.0,67040.0,82950.0,214324.0
lycoming,5913.0,0.0,3562.0,0.0,0.0,PA,54980.0,26160.0,21890.0,6060.0,30750.0,101300.0,28490.0,1020.0,340.0,680.0,2759869.0,54830.0,2796515.0,45240.0,1957525.0,16520.0,16632.0,11210.0,51430.0,10290.0,38098.0,4520.0,2075.0,6300.0,76770.0,8040.0,85469.0,6790.0,82322.0,13310.0,220262.0,820.0,5630.0,24423.0,7950.0,100087.0,2840.0,108015.0,12730.0,36646.0,1200.0,304.0,210.0,3456.0,1220.0,7136.0,980.0,4260.0,6090.0,6850.0,360.0,1057.0,230.0,3060.0,11680.0,228825.0,1274631.0,10330.0,55595.0,1150.0,1035.0,10530.0,35174.0,11640.0,93115.0,8830.0,50023.0,8820.0,40697.0,41040.0,1863874.0,40730.0,317926.0,650.0,2942.0,550.0,404.0,15820.0,17592.0,1990.0,403.0,1640.0,912.0,2810.0,3487.0,3790.0,669.0,8230.0,10817.0,1300.0,729.0,4720.0,13166.0,910.0,2723.0,1020.0,3021.0,2700.0,485.0,51580.0,407976.0,9310.0,19406.0,8000.0,17578.0,5390.0,6531.0,2810.0,2786.0,420.0,222.0,37340.0,300459.0,39870.0,319085.0,380.0,547.0,590.0,2379.0,7670.0,33644.0,43840.0,112677.0
mifflin,1855.0,0.0,1459.0,0.0,0.0,PA,20920.0,9230.0,9420.0,1890.0,14070.0,41140.0,12130.0,540.0,140.0,400.0,891188.0,20880.0,904671.0,16690.0,636893.0,6240.0,6096.0,3130.0,9412.0,2840.0,7145.0,1400.0,476.0,2890.0,38981.0,2220.0,18491.0,2520.0,25504.0,5170.0,82149.0,730.0,2160.0,8319.0,2960.0,32352.0,710.0,28928.0,4770.0,13483.0,310.0,74.0,40.0,659.0,520.0,2713.0,340.0,1304.0,1940.0,2192.0,80.0,195.0,230.0,1810.0,3070.0,56635.0,287960.0,2590.0,11534.0,430.0,317.0,2700.0,8054.0,3060.0,20336.0,2130.0,11090.0,2210.0,11760.0,15120.0,556068.0,15010.0,86351.0,110.0,360.0,230.0,139.0,6000.0,6491.0,460.0,39.0,410.0,206.0,950.0,1180.0,1820.0,315.0,3230.0,4247.0,500.0,161.0,2180.0,5847.0,370.0,887.0,410.0,972.0,980.0,166.0,19300.0,121139.0,3550.0,7477.0,2990.0,6695.0,2180.0,2880.0,920.0,896.0,180.0,88.0,13600.0,79857.0,14720.0,87027.0,60.0,81.0,110.0,297.0,2590.0,9132.0,16810.0,40940.0
monroe,5012.0,0.0,1282.0,10240.0,0.0,PA,76980.0,36540.0,28480.0,10130.0,46080.0,144030.0,45030.0,980.0,210.0,770.0,4006139.0,76680.0,4055825.0,63660.0,3000533.0,18340.0,23340.0,13530.0,55519.0,12470.0,40159.0,10770.0,8076.0,10140.0,126294.0,10250.0,118641.0,7540.0,111913.0,17180.0,382356.0,140.0,6540.0,32268.0,11120.0,147435.0,3400.0,87800.0,17630.0,49686.0,2240.0,578.0,240.0,4398.0,1870.0,10879.0,1240.0,5976.0,6610.0,7034.0,840.0,2217.0,100.0,1062.0,26380.0,558732.0,2576692.0,22370.0,107070.0,3300.0,2938.0,23890.0,138309.0,26290.0,253138.0,21070.0,150207.0,20850.0,57289.0,57050.0,2671198.0,56870.0,461719.0,1420.0,5496.0,1050.0,822.0,21550.0,25635.0,2560.0,1552.0,2710.0,1536.0,5540.0,6645.0,3670.0,612.0,10790.0,13459.0,1720.0,674.0,7710.0,20648.0,1840.0,5417.0,2040.0,6058.0,3690.0,741.0,72570.0,587539.0,13310.0,28838.0,11290.0,24767.0,7820.0,9686.0,5680.0,5478.0,890.0,511.0,51940.0,436332.0,56560.0,465297.0,670.0,843.0,720.0,2536.0,12330.0,48705.0,60570.0,162502.0
northumberland,1464.0,0.0,1004.0,0.0,9842.0,PA,43740.0,21090.0,17220.0,4590.0,24260.0,79870.0,22060.0,550.0,370.0,180.0,1917616.0,43630.0,1943669.0,35980.0,1422536.0,13080.0,11796.0,8310.0,26531.0,7660.0,19536.0,2690.0,1059.0,4510.0,50796.0,5210.0,35425.0,4970.0,53804.0,10780.0,178005.0,620.0,4850.0,18555.0,6250.0,70200.0,1560.0,50570.0,9540.0,26053.0,820.0,199.0,140.0,2144.0,1040.0,6045.0,830.0,3316.0,4500.0,4906.0,300.0,739.0,170.0,1894.0,6560.0,121991.0,665189.0,5850.0,28024.0,590.0,499.0,5940.0,16365.0,6530.0,46319.0,4880.0,27790.0,4670.0,19264.0,32140.0,1247115.0,31940.0,196098.0,280.0,1069.0,480.0,311.0,12030.0,13028.0,1090.0,147.0,1230.0,662.0,2130.0,2632.0,3460.0,609.0,6170.0,7935.0,1070.0,641.0,3620.0,9679.0,810.0,1987.0,890.0,2159.0,2110.0,332.0,41080.0,274481.0,7650.0,16208.0,6590.0,14581.0,4500.0,5641.0,2070.0,1989.0,390.0,218.0,29210.0,183521.0,31350.0,195917.0,170.0,188.0,260.0,491.0,5160.0,16914.0,35850.0,90088.0
perry,1367.0,0.0,613.0,0.0,4459.0,PA,22560.0,10270.0,9940.0,1890.0,11260.0,42840.0,11970.0,740.0,690.0,50.0,1100009.0,22470.0,1113355.0,18230.0,804674.0,7470.0,6729.0,4050.0,11320.0,3730.0,8245.0,1920.0,516.0,2990.0,35879.0,2930.0,23381.0,2550.0,28300.0,5860.0,122484.0,580.0,1810.0,7878.0,3470.0,41442.0,830.0,27656.0,4800.0,13346.0,410.0,101.0,50.0,903.0,650.0,3391.0,380.0,1585.0,1790.0,1884.0,150.0,356.0,160.0,1123.0,5510.0,99191.0,493520.0,4930.0,22368.0,460.0,383.0,5070.0,15721.0,5500.0,39181.0,4490.0,29231.0,3880.0,13280.0,17580.0,721429.0,17470.0,109813.0,130.0,535.0,270.0,198.0,6490.0,7582.0,680.0,63.0,640.0,364.0,1160.0,1409.0,1460.0,256.0,3600.0,4903.0,520.0,390.0,2190.0,5743.0,460.0,1105.0,480.0,1183.0,970.0,191.0,21140.0,144431.0,3120.0,6255.0,2610.0,5473.0,1960.0,2711.0,1040.0,996.0,220.0,145.0,16110.0,102231.0,17170.0,109520.0,70.0,47.0,110.0,196.0,3470.0,9885.0,17840.0,43628.0
pike,2814.0,0.0,3685.0,0.0,0.0,PA,26650.0,12070.0,11210.0,2770.0,16500.0,50380.0,14740.0,470.0,70.0,400.0,1461251.0,26540.0,1480281.0,20630.0,1007202.0,7680.0,9624.0,5690.0,26989.0,5280.0,19861.0,4140.0,3421.0,3890.0,49770.0,4540.0,38716.0,3510.0,53656.0,7210.0,183490.0,50.0,2040.0,10435.0,5370.0,75684.0,1340.0,24368.0,6410.0,19030.0,750.0,199.0,120.0,1865.0,710.0,4100.0,510.0,2469.0,2320.0,2467.0,260.0,596.0,50.0,301.0,9610.0,197855.0,915628.0,7740.0,37659.0,1610.0,1580.0,8930.0,39880.0,9590.0,80220.0,7880.0,57193.0,7770.0,19397.0,20010.0,980342.0,19890.0,167824.0,480.0,2151.0,350.0,244.0,7370.0,8629.0,1090.0,262.0,760.0,439.0,1740.0,2241.0,1050.0,192.0,3660.0,4796.0,730.0,301.0,2910.0,8177.0,590.0,1726.0,650.0,1978.0,1270.0,276.0,24820.0,210456.0,3910.0,8676.0,3270.0,7269.0,2320.0,2918.0,1810.0,1818.0,280.0,137.0,18410.0,159348.0,19990.0,170427.0,210.0,361.0,270.0,888.0,4710.0,17250.0,20140.0,54010.0
snyder,1889.0,0.0,1312.0,0.0,0.0,PA,18200.0,8280.0,8220.0,1450.0,11340.0,35190.0,10220.0,280.0,280.0,0.0,835131.0,18160.0,848999.0,14230.0,580453.0,5930.0,7427.0,3770.0,13320.0,3470.0,9232.0,1340.0,599.0,2950.0,31398.0,2800.0,25701.0,2090.0,22871.0,4040.0,72450.0,770.0,1740.0,6596.0,2520.0,30290.0,1240.0,45699.0,4550.0,13868.0,320.0,79.0,70.0,977.0,580.0,3189.0,420.0,1648.0,1650.0,1811.0,100.0,281.0,130.0,1532.0,3460.0,69102.0,345516.0,3040.0,16088.0,360.0,287.0,3100.0,9575.0,3450.0,26339.0,2520.0,14593.0,2610.0,14012.0,13540.0,535501.0,13400.0,84059.0,150.0,676.0,190.0,101.0,5430.0,6012.0,650.0,86.0,500.0,244.0,830.0,1019.0,1480.0,276.0,2950.0,3930.0,390.0,299.0,2290.0,6217.0,380.0,981.0,400.0,1002.0,850.0,169.0,16670.0,113592.0,2900.0,5968.0,2360.0,5047.0,1700.0,2326.0,830.0,803.0,190.0,111.0,12170.0,77939.0,13300.0,85481.0,70.0,93.0,140.0,407.0,2690.0,8989.0,13880.0,34044.0
sullivan,518.0,0.0,260.0,0.0,0.0,PA,2950.0,1410.0,1320.0,190.0,2030.0,5260.0,1200.0,40.0,0.0,40.0,156271.0,2940.0,158450.0,2130.0,85014.0,1100.0,1677.0,850.0,4474.0,810.0,3281.0,180.0,56.0,480.0,5104.0,630.0,8727.0,510.0,7969.0,870.0,17971.0,120.0,220.0,930.0,630.0,8192.0,200.0,4235.0,730.0,2179.0,50.0,12.0,0.0,0.0,120.0,643.0,90.0,379.0,240.0,240.0,0.0,0.0,0.0,0.0,530.0,10233.0,56828.0,420.0,2003.0,90.0,71.0,450.0,1522.0,530.0,3638.0,370.0,2321.0,370.0,1476.0,2200.0,111090.0,2180.0,18851.0,30.0,134.0,40.0,26.0,790.0,787.0,160.0,23.0,40.0,16.0,120.0,158.0,170.0,36.0,340.0,458.0,70.0,30.0,360.0,1027.0,70.0,241.0,80.0,253.0,150.0,33.0,2690.0,22075.0,370.0,728.0,300.0,611.0,210.0,246.0,130.0,124.0,30.0,22.0,2020.0,18065.0,2200.0,19500.0,0.0,0.0,50.0,221.0,590.0,3069.0,2100.0,5033.0
susquehanna,3110.0,0.0,971.0,0.0,0.0,PA,19880.0,9290.0,8570.0,1700.0,13530.0,36900.0,9900.0,290.0,50.0,240.0,1160879.0,19840.0,1177318.0,15000.0,598515.0,6610.0,7886.0,5090.0,18866.0,4780.0,14223.0,1410.0,1107.0,3240.0,39161.0,3350.0,42297.0,2510.0,34500.0,4860.0,97360.0,640.0,1710.0,7842.0,3840.0,50440.0,1220.0,48088.0,4970.0,16439.0,420.0,113.0,80.0,1334.0,720.0,4074.0,390.0,1971.0,1750.0,1922.0,160.0,376.0,90.0,2049.0,3770.0,76901.0,495008.0,3270.0,20050.0,450.0,433.0,3290.0,10957.0,3760.0,31728.0,2480.0,15366.0,2780.0,13964.0,15110.0,838078.0,14990.0,158022.0,360.0,1422.0,280.0,218.0,5280.0,5873.0,810.0,119.0,350.0,171.0,1010.0,1330.0,1020.0,185.0,2650.0,3453.0,490.0,234.0,2610.0,7120.0,510.0,1657.0,560.0,1797.0,1330.0,296.0,18440.0,185811.0,2930.0,6133.0,2400.0,5181.0,1700.0,2226.0,990.0,999.0,260.0,128.0,13950.0,152158.0,15190.0,163327.0,80.0,118.0,490.0,2889.0,3870.0,25194.0,14380.0,38872.0
tioga,2598.0,0.0,947.0,0.0,597.0,PA,18800.0,8360.0,8470.0,1700.0,12330.0,35970.0,9930.0,110.0,70.0,40.0,920680.0,18750.0,934155.0,14770.0,616455.0,6590.0,6468.0,3960.0,13645.0,3660.0,10322.0,1530.0,919.0,2720.0,30145.0,2820.0,29040.0,2310.0,26314.0,4920.0,94503.0,830.0,2160.0,8994.0,3200.0,38897.0,880.0,24142.0,4650.0,13475.0,450.0,118.0,60.0,987.0,490.0,2932.0,410.0,1737.0,1830.0,2104.0,170.0,362.0,120.0,1115.0,3460.0,66658.0,360709.0,2970.0,15841.0,420.0,413.0,3110.0,10764.0,3460.0,27345.0,2480.0,14046.0,2430.0,9841.0,14010.0,619544.0,13880.0,101406.0,200.0,719.0,180.0,124.0,5450.0,5930.0,620.0,62.0,590.0,294.0,860.0,1051.0,1310.0,231.0,2880.0,3897.0,600.0,187.0,2120.0,5622.0,350.0,1077.0,370.0,1141.0,1350.0,284.0,17580.0,133771.0,3050.0,6223.0,2570.0,5458.0,1730.0,2240.0,900.0,870.0,160.0,74.0,12820.0,95476.0,13940.0,102759.0,90.0,102.0,190.0,573.0,2940.0,11709.0,14570.0,38657.0
union,2788.0,0.0,1241.0,0.0,0.0,PA,17140.0,7820.0,7820.0,1240.0,9940.0,33030.0,9480.0,180.0,180.0,0.0,995548.0,17110.0,1011564.0,13290.0,670187.0,6640.0,6838.0,4140.0,23058.0,3850.0,16781.0,1430.0,736.0,2770.0,44948.0,3390.0,36894.0,2330.0,30673.0,4290.0,87936.0,550.0,1620.0,5775.0,2760.0,36354.0,1100.0,52588.0,4630.0,16016.0,320.0,82.0,100.0,1638.0,600.0,3510.0,350.0,1615.0,1860.0,2122.0,120.0,320.0,130.0,849.0,4330.0,97160.0,550646.0,3830.0,25399.0,430.0,384.0,3980.0,16843.0,4330.0,43129.0,3220.0,21617.0,3370.0,19270.0,13230.0,691468.0,13040.0,125855.0,380.0,1898.0,170.0,107.0,5290.0,6090.0,1030.0,145.0,490.0,241.0,830.0,1046.0,1100.0,198.0,2610.0,3624.0,420.0,385.0,2130.0,6542.0,320.0,815.0,360.0,864.0,690.0,127.0,15760.0,150851.0,2230.0,4582.0,1830.0,3931.0,1330.0,1761.0,770.0,757.0,160.0,87.0,12030.0,119764.0,12870.0,128488.0,280.0,531.0,340.0,700.0,3040.0,13013.0,12640.0,32133.0
wayne,3414.0,0.0,1774.0,0.0,0.0,PA,24650.0,11790.0,10250.0,2110.0,15000.0,44630.0,11700.0,500.0,80.0,420.0,1214731.0,24570.0,1234451.0,18780.0,765845.0,8250.0,10644.0,6310.0,32155.0,5890.0,25142.0,2020.0,1255.0,3810.0,53995.0,4640.0,55569.0,3520.0,49945.0,6250.0,150997.0,430.0,2060.0,9388.0,4810.0,64878.0,1510.0,42694.0,6320.0,19720.0,640.0,167.0,110.0,1457.0,1000.0,5736.0,550.0,2682.0,2230.0,2356.0,180.0,479.0,90.0,907.0,5720.0,115588.0,579424.0,4540.0,21529.0,1050.0,988.0,5310.0,24121.0,5710.0,47245.0,4310.0,30103.0,4450.0,14734.0,18130.0,815709.0,17960.0,137082.0,250.0,1432.0,390.0,297.0,6510.0,7022.0,1060.0,329.0,540.0,281.0,1370.0,1702.0,1390.0,275.0,3090.0,3894.0,480.0,225.0,3110.0,8411.0,750.0,2243.0,810.0,2428.0,1150.0,218.0,22760.0,178326.0,3930.0,8178.0,3180.0,6885.0,2200.0,2740.0,1380.0,1385.0,390.0,202.0,16550.0,130435.0,18070.0,141156.0,130.0,221.0,230.0,1336.0,4260.0,15103.0,18460.0,46001.0
bucks,76465.0,0.0,0.0,0.0,121248.0,PA,328200.0,158510.0,136690.0,27070.0,185890.0,612930.0,180970.0,5090.0,1220.0,3870.0,27839240.0,327280.0,28285091.0,268540.0,19926547.0,132420.0,212208.0,96920.0,691192.0,90630.0,511177.0,48720.0,45257.0,47700.0,1010739.0,80540.0,1348100.0,45600.0,834882.0,70420.0,1633298.0,550.0,20830.0,113666.0,53930.0,860742.0,25730.0,1613379.0,90410.0,445851.0,11170.0,2839.0,3610.0,77045.0,13600.0,110593.0,8040.0,42332.0,31880.0,36179.0,4060.0,10046.0,1500.0,33449.0,142700.0,3740450.0,21891950.0,124300.0,927297.0,15240.0,13193.0,131550.0,846203.0,142240.0,1809778.0,112710.0,1016010.0,123220.0,477395.0,263280.0,21068960.0,260690.0,4508973.0,16920.0,76458.0,5760.0,5571.0,101770.0,143057.0,25940.0,36284.0,15700.0,8748.0,22620.0,28793.0,11300.0,2007.0,40820.0,52728.0,8960.0,4293.0,40470.0,152143.0,9660.0,34771.0,10870.0,39594.0,10280.0,2473.0,308320.0,4995331.0,30930.0,58769.0,24880.0,49049.0,18580.0,23215.0,20300.0,19923.0,4140.0,2612.0,246230.0,4378986.0,260070.0,4610510.0,13300.0,27849.0,13470.0,44508.0,69690.0,457056.0,236280.0,718632.0
cameron,396.0,0.0,0.0,0.0,991.0,PA,2450.0,1240.0,930.0,240.0,1170.0,4260.0,1080.0,90.0,0.0,90.0,102048.0,2450.0,103373.0,1970.0,71040.0,770.0,765.0,540.0,2463.0,510.0,1790.0,70.0,26.0,240.0,2210.0,320.0,4067.0,350.0,3642.0,660.0,10363.0,0.0,270.0,935.0,420.0,4418.0,90.0,1942.0,530.0,1325.0,40.0,10.0,0.0,0.0,60.0,289.0,50.0,168.0,240.0,263.0,30.0,50.0,0.0,0.0,240.0,4407.0,23201.0,170.0,783.0,40.0,28.0,210.0,579.0,230.0,1456.0,120.0,598.0,160.0,627.0,1760.0,66416.0,1730.0,10131.0,0.0,0.0,30.0,16.0,600.0,609.0,80.0,5.0,30.0,18.0,110.0,148.0,180.0,28.0,290.0,385.0,40.0,8.0,200.0,415.0,50.0,89.0,50.0,110.0,120.0,17.0,2300.0,13779.0,410.0,832.0,370.0,745.0,210.0,256.0,100.0,103.0,0.0,0.0,1620.0,9514.0,1730.0,10137.0,0.0,0.0,0.0,0.0,330.0,960.0,1970.0,4375.0
centre,17477.0,0.0,0.0,0.0,21659.0,PA,59660.0,30340.0,25030.0,3370.0,27560.0,107260.0,27820.0,1860.0,1780.0,80.0,3806565.0,59440.0,3862390.0,48640.0,2573340.0,21290.0,24665.0,15870.0,93372.0,14650.0,69592.0,5580.0,2746.0,9360.0,139323.0,12960.0,210927.0,7800.0,115621.0,13470.0,355530.0,880.0,3240.0,14652.0,9300.0,140877.0,3640.0,178331.0,17150.0,55825.0,1320.0,321.0,480.0,7253.0,1960.0,11620.0,1370.0,5639.0,7530.0,8295.0,890.0,2318.0,360.0,4539.0,17540.0,410601.0,2357654.0,15400.0,102113.0,1790.0,1662.0,16040.0,70092.0,17500.0,176140.0,13450.0,95552.0,14140.0,75790.0,47360.0,2740427.0,46890.0,504990.0,1560.0,7314.0,580.0,384.0,18460.0,22224.0,4460.0,1641.0,2540.0,1338.0,4090.0,4702.0,2920.0,542.0,7770.0,10487.0,1370.0,993.0,7250.0,20516.0,1000.0,2228.0,1120.0,2429.0,1950.0,357.0,56490.0,576769.0,6490.0,11277.0,5280.0,9673.0,3350.0,4277.0,3460.0,3403.0,520.0,257.0,43870.0,481349.0,46140.0,509497.0,1030.0,1349.0,1270.0,4134.0,10810.0,56375.0,45010.0,106282.0
