County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
cook,111158.0,1109781.0,113405.0,335037.0,106321.0,IL,2509880.0,1243880.0,726780.0,497810.0,1443480.0,4918520.0,1831960.0,169617799.0,2062130.0,115323922.0,745640.0,2225866.0,499740.0,6086506.0,459480.0,4795566.0,429250.0,5888982.0,1560.0,392200.0,14989526.0,207630.0,4281755.0,401790.0,9486272.0,203220.0,1453390.0,238730.0,2980962.0,18210.0,481440.0,828460.0,124806456.0,23715779.0,692500.0,5491818.0,113600.0,161428.0,716460.0,4528496.0,825580.0,10457516.0,609620.0,5698627.0,690000.0,3763524.0,1843730.0,122287394.0,90300.0,696513.0,739280.0,1104918.0,106570.0,61804.0,342810.0,381872.0,38630.0,13005.0,503440.0,1234322.0,438920.0,1044025.0,402980.0,556652.0,1612460.0,24592125.0,1816030.0,25625159.0,386530.0,1960952.0,1987820.0,6120285.0
will,90973.0,31472.0,3075.0,59899.0,72222.0,IL,317440.0,135420.0,134900.0,42260.0,180290.0,679410.0,257310.0,21266799.0,273160.0,16667295.0,106000.0,132261.0,71720.0,285225.0,66210.0,208115.0,42310.0,440852.0,970.0,53100.0,418965.0,30810.0,523424.0,62360.0,1490755.0,31380.0,230668.0,36210.0,456476.0,1460.0,28089.0,148760.0,16907366.0,3668075.0,128090.0,722974.0,17660.0,22998.0,138430.0,900516.0,148490.0,1675942.0,124610.0,1099199.0,126960.0,376971.0,248950.0,14485593.0,12730.0,62332.0,110110.0,142370.0,15130.0,8583.0,60840.0,81382.0,7990.0,2168.0,42420.0,97411.0,37440.0,84766.0,36580.0,51112.0,224070.0,2581100.0,238870.0,2674378.0,44670.0,213453.0,259140.0,809530.0
kankakee,0.0,0.0,5165.0,27370.0,0.0,IL,50580.0,22110.0,18580.0,9210.0,31340.0,102060.0,36610.0,2482870.0,42690.0,1817562.0,16500.0,16854.0,8490.0,33190.0,7880.0,25144.0,6440.0,49067.0,770.0,6060.0,54117.0,4750.0,59475.0,10840.0,226401.0,5390.0,36007.0,6750.0,75606.0,130.0,2482.0,15660.0,1469230.0,317621.0,13360.0,61007.0,2000.0,2118.0,14100.0,62073.0,15600.0,128047.0,12100.0,79498.0,12590.0,42560.0,37580.0,1597979.0,620.0,3173.0,15790.0,18185.0,2180.0,1133.0,9050.0,11412.0,940.0,247.0,10330.0,24966.0,9370.0,22406.0,7950.0,10859.0,33000.0,249758.0,35790.0,262720.0,6270.0,31282.0,41990.0,120620.0
dupage,168250.0,12602.0,1141.0,16130.0,191617.0,IL,464570.0,215570.0,194760.0,47430.0,256540.0,944440.0,330880.0,40109927.0,389850.0,28331441.0,192190.0,419597.0,143790.0,1202773.0,133540.0,894384.0,68130.0,1100077.0,600.0,116200.0,2867359.0,55960.0,1260721.0,84610.0,2063605.0,33200.0,247201.0,57290.0,827438.0,4820.0,116066.0,215530.0,33788753.0,6284077.0,181730.0,1451731.0,28760.0,35094.0,199050.0,1497526.0,215050.0,3053299.0,166380.0,1602425.0,187330.0,821316.0,367040.0,30125585.0,29620.0,201630.0,154850.0,207893.0,18830.0,10250.0,66530.0,84694.0,10870.0,3148.0,47230.0,96099.0,39140.0,80471.0,41860.0,62882.0,334800.0,6222114.0,356400.0,6430913.0,84420.0,534954.0,349020.0,1070778.0
kane,81574.0,0.0,0.0,0.0,94320.0,IL,235420.0,98020.0,96020.0,38120.0,136250.0,528470.0,216360.0,15733435.0,203480.0,11776337.0,78770.0,121289.0,53290.0,283377.0,49110.0,207768.0,30540.0,356720.0,680.0,42320.0,727949.0,24620.0,471622.0,41320.0,989228.0,22730.0,161103.0,26090.0,351493.0,1200.0,21230.0,100400.0,12310821.0,2588372.0,84820.0,514672.0,13320.0,16366.0,94060.0,664363.0,100210.0,1220622.0,82210.0,738702.0,85510.0,285423.0,177210.0,10700814.0,9900.0,56335.0,80730.0,97876.0,10730.0,6078.0,44580.0,54493.0,5020.0,1480.0,34330.0,81017.716,30790.0,72645.0,40160.0,64002.0,153690.0,1971321.0,164720.0,2040627.0,33100.0,185145.0,190890.0,586248.0
lake,133576.0,0.0,0.0,0.0,144084.0,IL,336940.0,145680.0,141480.0,44590.0,194460.0,719940.0,275490.0,34508688.0,282970.0,22400431.0,134780.0,504701.0,105620.0,1346317.0,98990.0,1044445.0,48540.0,955869.0,510.0,87370.0,3519650.0,38510.0,1132536.0,59160.0,1512900.0,27850.0,199431.0,39870.0,596619.0,3950.0,112861.0,154180.0,30349394.0,5482115.0,131180.0,1321034.0,19740.0,24075.0,143400.0,1307930.0,153840.0,2714049.0,120900.0,1230164.0,131530.0,864253.0,257610.0,26360802.0,27850.0,217731.0,116250.0,231960.0,17280.0,9369.0,51900.0,62717.0,7670.0,2377.0,41390.0,93146.0,36080.0,81263.0,42690.0,64499.0,229350.0,5817150.0,245580.0,5989405.0,60000.0,482711.0,251320.0,856816.0
mchenry,54907.0,0.0,0.0,0.0,73276.0,IL,150730.0,66130.0,66880.0,15540.0,82210.0,315610.0,112970.0,10243901.0,128630.0,7821946.0,55210.0,80123.0,37860.0,203640.0,34940.0,157897.0,20630.0,228970.0,810.0,29420.0,304441.0,17690.0,324765.0,28350.0,650151.0,14300.0,104616.0,18040.0,238717.0,690.0,11822.0,72230.0,8300623.0,1784077.0,60870.0,353076.0,9820.0,11959.0,68590.0,469160.0,72080.0,846936.0,60220.0,520179.0,60320.0,173657.0,117580.0,7090426.0,5690.0,31291.0,50740.0,67523.0,5960.0,3122.0,27430.0,37096.0,3540.0,803.0,15990.0,31863.0,13510.0,27464.0,14740.0,22482.0,107110.0,1268761.0,113530.0,1316433.0,23070.0,114852.0,119370.0,347068.0
kendall,20927.0,0.0,0.0,0.0,24758.0,IL,53450.0,21450.0,25000.0,6160.0,27860.0,118970.0,45250.0,3596210.0,47390.0,2903685.0,18170.0,16594.0,11100.0,35213.0,10240.0,25972.0,7220.0,72113.0,430.0,8150.0,73159.0,4850.0,78129.0,9800.0,215807.0,5360.0,38877.0,5300.0,68248.0,180.0,3069.0,27450.0,2862435.0,649985.0,24330.0,123132.0,2600.0,3260.0,25840.0,169672.0,27420.0,300961.0,23900.0,215010.0,22630.0,58485.0,43650.0,2395974.0,1680.0,7042.0,20690.0,28107.0,3270.0,1883.0,13040.0,18694.0,1140.0,320.0,6330.0,14049.0,5520.0,12213.0,5410.0,7349.0,39610.0,389131.0,41870.0,405796.0,7310.0,36452.0,44160.0,141688.0
alexander,1947.0,0.0,186.0,1179.0,0.0,IL,2770.0,1020.0,960.0,720.0,1760.0,5730.0,2090.0,93113.0,2230.0,67043.0,620.0,659.0,270.0,508.0,260.0,306.0,420.0,1993.0,120.0,180.0,216.0,220.0,2248.0,650.0,12886.0,320.0,1451.0,400.0,3332.0,0.0,0.0,290.0,21504.0,5262.0,230.0,884.0,30.0,30.0,210.0,352.0,290.0,1303.0,170.0,758.0,190.0,832.0,1800.0,52287.0,0.0,0.0,680.0,625.0,50.0,30.0,440.0,444.0,30.0,8.0,990.0,2528.0,920.0,2313.0,670.0,766.0,1530.0,7086.0,1750.0,7716.0,330.0,899.0,2340.0,6639.0
franklin,8176.0,0.0,1298.0,8066.0,0.0,IL,16960.0,6950.0,7290.0,2480.0,10520.0,33620.0,10310.0,717373.0,13790.0,514930.0,4540.0,7077.0,2600.0,9623.0,2380.0,7626.0,2450.0,26575.0,560.0,1790.0,8155.0,1550.0,17733.0,4320.0,82264.0,1880.0,10691.0,2380.0,22619.0,40.0,1347.0,2580.0,245253.0,50345.0,2160.0,10600.0,380.0,466.0,2240.0,5453.0,2570.0,16697.0,1730.0,8763.0,1750.0,9241.0,12200.0,446030.0,110.0,482.0,4780.0,5060.0,420.0,195.0,2910.0,3586.0,300.0,180.0,3920.0,9003.0,3490.0,8036.0,2390.0,2824.0,11000.0,64649.0,12040.0,69323.0,2240.0,7350.0,13830.0,35803.0
jackson,12594.0,0.0,2200.0,8770.0,0.0,IL,23220.0,11670.0,8080.0,3110.0,11530.0,42270.0,12510.0,1061982.0,19160.0,704189.0,7830.0,11701.0,4620.0,20096.0,4300.0,14975.0,3420.0,44195.0,660.0,3390.0,29830.0,2040.0,27921.0,5100.0,161183.0,1620.0,9165.0,2880.0,28530.0,130.0,2455.0,4650.0,521896.0,95779.0,3700.0,20486.0,790.0,990.0,4160.0,16128.0,4630.0,38496.0,3270.0,19677.0,3460.0,18925.0,16660.0,712261.0,320.0,1640.0,6700.0,6194.0,710.0,344.0,2960.0,3516.0,360.0,254.0,5110.0,10786.0,4550.0,9741.0,3060.0,3864.0,14710.0,118194.0,15940.0,125236.0,3140.0,13710.0,18760.0,45345.0
jefferson,6507.0,0.0,1149.0,8306.0,0.0,IL,16960.0,7230.0,7220.0,2280.0,10070.0,33180.0,10130.0,804887.0,13970.0,548249.0,5140.0,7777.0,2890.0,11706.0,2690.0,9063.0,2490.0,34317.0,950.0,2230.0,31988.0,1610.0,21162.0,4130.0,78656.0,1560.0,8529.0,2350.0,24881.0,80.0,1644.0,3240.0,370681.0,69548.0,2730.0,16276.0,460.0,562.0,2860.0,8711.0,3220.0,25871.0,2250.0,12162.0,2420.0,14953.0,12340.0,527141.0,190.0,1197.0,4740.0,5363.0,510.0,250.0,2820.0,3544.0,280.0,195.0,3620.0,8254.0,3250.0,7533.0,2280.0,2722.0,11150.0,85484.0,12040.0,90949.0,2370.0,9185.0,13500.0,35092.0
madison,54737.0,0.0,6804.0,39524.0,19080.0,IL,124730.0,56340.0,50730.0,15800.0,72010.0,240410.0,73930.0,6922519.0,103240.0,5010052.0,48080.0,71077.0,27610.0,125198.0,25540.0,99760.0,14580.0,163941.0,1220.0,19190.0,140683.0,14350.0,200657.0,31530.0,699530.0,11560.0,71658.0,18480.0,208213.0,500.0,8944.0,38540.0,4193862.0,788948.0,32860.0,181447.0,4730.0,5317.0,36080.0,144343.0,38450.0,336174.0,31490.0,204180.0,29660.0,114425.0,96900.0,4737226.0,2070.0,10257.0,38690.0,46304.0,5440.0,2590.0,20790.0,26816.0,2280.0,955.0,20640.0,44969.0,18260.0,40751.0,13190.0,15875.0,88390.0,780352.0,93490.0,807211.0,17720.0,76117.0,101130.0,262043.0
monroe,6736.0,0.0,664.0,9766.0,0.0,IL,16620.0,7040.0,8140.0,1250.0,10970.0,33120.0,9950.0,1165239.0,13790.0,829997.0,8640.0,13428.0,5470.0,19239.0,5170.0,14622.0,2100.0,22819.0,580.0,4080.0,24011.0,2320.0,35490.0,4330.0,91738.0,1300.0,7820.0,2600.0,31165.0,120.0,1810.0,7020.0,848209.0,154647.0,6090.0,37735.0,800.0,852.0,6600.0,27981.0,7010.0,67376.0,5770.0,41211.0,5530.0,17976.0,13710.0,841199.0,470.0,2237.0,6030.0,7075.0,1080.0,545.0,3040.0,4190.0,300.0,187.0,1500.0,2775.0,1250.0,2412.0,990.0,1173.0,12770.0,143860.0,13330.0,150216.0,2980.0,14712.0,12620.0,34920.0
perry,4233.0,0.0,528.0,4673.0,0.0,IL,8920.0,3810.0,3940.0,1120.0,6280.0,17480.0,5230.0,381908.0,7260.0,277987.0,3200.0,3673.0,1910.0,5765.0,1770.0,4175.0,1180.0,10900.0,450.0,1410.0,7659.0,920.0,9064.0,2420.0,41136.0,1020.0,5806.0,1290.0,12707.0,40.0,754.0,1580.0,135419.0,27920.0,1310.0,5591.0,180.0,233.0,1450.0,3571.0,1570.0,9663.0,1130.0,5790.0,1090.0,4479.0,6600.0,240853.0,70.0,269.0,2640.0,2929.0,240.0,87.0,1550.0,2020.0,180.0,102.0,1800.0,3912.0,1610.0,3536.0,1080.0,1278.0,5970.0,33055.0,6440.0,35750.0,1110.0,4151.0,7250.0,18800.0
pulaski,1441.0,0.0,128.0,1337.0,0.0,IL,2470.0,940.0,930.0,550.0,1600.0,4990.0,1680.0,93186.0,2010.0,64992.0,700.0,607.0,280.0,549.0,250.0,350.0,360.0,2453.0,170.0,180.0,1200.0,180.0,1630.0,650.0,14119.0,240.0,1405.0,340.0,3060.0,0.0,0.0,310.0,24017.0,5605.0,240.0,948.0,40.0,40.0,260.0,343.0,310.0,1406.0,190.0,1072.0,210.0,1100.0,1730.0,55252.0,0.0,0.0,680.0,693.0,60.0,26.0,440.0,493.0,40.0,10.0,740.0,1808.0,650.0,1644.0,470.0,567.0,1480.0,7386.0,1670.0,8228.0,350.0,1709.0,2030.0,5411.0
randolph,6533.0,0.0,611.0,7084.0,0.0,IL,13810.0,6130.0,6070.0,1460.0,9670.0,26820.0,7930.0,669417.0,11270.0,453637.0,5860.0,8912.0,3140.0,11791.0,2940.0,7830.0,1650.0,16804.0,730.0,2320.0,13238.0,1550.0,15983.0,4080.0,83433.0,1290.0,8042.0,2220.0,23331.0,50.0,677.0,2700.0,269594.0,50500.0,1990.0,10110.0,290.0,259.0,2400.0,5874.0,2680.0,18093.0,1920.0,10935.0,1800.0,8864.0,10570.0,441983.0,110.0,552.0,4100.0,4475.0,540.0,239.0,2340.0,3013.0,250.0,168.0,2270.0,5015.0,2020.0,4570.0,1510.0,1919.0,9670.0,67084.0,10230.0,70938.0,1910.0,9948.0,11020.0,27796.0
st. clair,67081.0,0.0,4742.0,45496.0,0.0,IL,121670.0,54850.0,42380.0,22140.0,61760.0,238350.0,82400.0,6435922.0,102950.0,4689883.0,41860.0,54231.0,24750.0,99941.0,22960.0,76855.0,14810.0,157863.0,890.0,17580.0,117455.0,11290.0,156543.0,30010.0,724697.0,10870.0,64836.0,15110.0,169928.0,500.0,9110.0,35010.0,3811572.0,728590.0,29340.0,156317.0,4460.0,6054.0,31990.0,132592.0,34830.0,301228.0,28580.0,199515.0,27060.0,105877.0,91930.0,4320942.0,1870.0,9233.0,38940.0,43881.0,6010.0,3105.0,20660.0,24991.0,2110.0,857.0,26560.0,66602.0,24290.0,60247.0,18620.0,22993.0,81490.0,713615.0,87800.0,743823.0,16960.0,74280.0,99580.0,278321.0
union,3429.0,0.0,565.0,4075.0,0.0,IL,7830.0,3280.0,3480.0,940.0,4810.0,15440.0,4590.0,351294.0,6170.0,239556.0,2850.0,3911.0,1480.0,4794.0,1380.0,3694.0,1180.0,10496.0,520.0,1050.0,6629.0,760.0,8855.0,2170.0,54067.0,760.0,4360.0,1230.0,12287.0,40.0,640.0,1540.0,144128.0,29614.0,1240.0,5815.0,270.0,282.0,1400.0,3692.0,1530.0,9941.0,1110.0,6843.0,1100.0,5361.0,5780.0,224198.0,60.0,346.0,2230.0,2394.0,250.0,109.0,1320.0,1572.0,150.0,55.0,1570.0,3408.0,1390.0,3084.0,1010.0,1240.0,5180.0,33282.0,5570.0,35330.0,1060.0,4606.0,6310.0,15889.0
williamson,11632.0,0.0,2048.0,14981.0,0.0,IL,30080.0,12890.0,12750.0,4010.0,16310.0,58510.0,17620.0,1442126.0,24600.0,1017754.0,10070.0,13820.0,5450.0,23049.0,5040.0,18753.0,4510.0,54035.0,640.0,3960.0,21992.0,3000.0,39399.0,7340.0,174342.0,2760.0,15594.0,4250.0,42973.0,130.0,2723.0,6620.0,690497.0,132053.0,5520.0,29488.0,960.0,1177.0,5950.0,18949.0,6590.0,50441.0,4930.0,29777.0,4820.0,23073.0,22380.0,945226.0,390.0,2108.0,9000.0,9621.0,1230.0,546.0,4960.0,6259.0,570.0,371.0,6300.0,14255.0,5570.0,12779.0,3900.0,4661.0,20280.0,149243.0,21880.0,158457.0,4260.0,15144.0,24210.0,62266.0
bond,2534.0,0.0,143.0,969.0,3528.0,IL,7100.0,3010.0,3300.0,720.0,4940.0,14020.0,4170.0,334316.0,5740.0,231208.0,2970.0,4037.0,1470.0,4373.0,1360.0,2874.0,1130.0,8069.0,560.0,1120.0,8603.0,800.0,8652.0,1800.0,39490.0,850.0,4576.0,1120.0,11854.0,30.0,549.0,1730.0,156955.0,33238.0,1430.0,6376.0,270.0,264.0,1590.0,5342.0,1720.0,12170.0,1280.0,7443.0,1390.0,6095.0,5340.0,216851.0,60.0,347.0,2190.0,2498.0,250.0,126.0,1230.0,1622.0,130.0,69.0,1260.0,2726.0,1110.0,2402.0,800.0,973.0,4790.0,31530.0,5230.0,33931.0,1120.0,4368.0,5510.0,14271.0
calhoun,1116.0,0.0,194.0,1160.0,0.0,IL,2290.0,950.0,1140.0,190.0,1680.0,4500.0,1290.0,106954.0,1750.0,74953.0,1100.0,1365.0,520.0,1556.0,500.0,1228.0,350.0,2290.0,340.0,410.0,938.0,280.0,3117.0,620.0,12873.0,280.0,1845.0,380.0,4296.0,0.0,0.0,490.0,43838.0,9075.0,420.0,1865.0,70.0,48.0,440.0,1364.0,480.0,3347.0,360.0,2051.0,330.0,758.0,1690.0,71058.0,0.0,0.0,660.0,898.0,60.0,25.0,380.0,549.0,50.0,14.0,320.0,656.0,270.0,570.0,200.0,266.0,1550.0,10181.0,1690.0,11022.0,390.0,1418.0,1720.0,4441.0
champaign,37391.0,0.0,3692.0,20034.0,14517.0,IL,84060.0,41760.0,30080.0,10990.0,39110.0,159250.0,51170.0,4908529.0,71490.0,3274732.0,29600.0,56040.0,18850.0,125894.0,17180.0,94499.0,11830.0,149502.0,1270.0,14000.0,199256.0,8530.0,121347.0,16960.0,534894.0,5210.0,30498.0,10250.0,115196.0,680.0,10729.0,24490.0,3058310.0,556165.0,20910.0,124757.0,3030.0,3937.0,22420.0,100442.0,24420.0,234810.0,18710.0,120344.0,19240.0,111152.0,65270.0,3453458.0,2130.0,13263.0,27290.0,32031.0,4160.0,2185.0,12650.0,15657.0,1550.0,865.0,14130.0,31873.0,12620.0,28789.0,10450.0,15117.0,58700.0,606561.0,62220.0,637086.0,13710.0,71583.0,66120.0,168550.0
christian,4201.0,0.0,915.0,9529.0,0.0,IL,15790.0,7220.0,6650.0,1730.0,10450.0,30100.0,8800.0,781692.0,12900.0,507697.0,6280.0,8435.0,3180.0,13455.0,2880.0,10524.0,2120.0,23950.0,700.0,2090.0,23131.0,1580.0,15655.0,4000.0,81233.0,1710.0,9696.0,2570.0,28625.0,100.0,1859.0,2940.0,310126.0,54407.0,2550.0,13239.0,340.0,334.0,2630.0,7418.0,2910.0,21198.0,2060.0,10717.0,2020.0,8752.0,12090.0,532098.0,180.0,1121.0,4720.0,5226.0,520.0,250.0,2750.0,3563.0,330.0,128.0,2760.0,5728.0,2400.0,5197.0,1660.0,1971.0,11000.0,81296.0,11660.0,88100.0,2590.0,18601.0,12320.0,29733.0
dewitt,2619.0,0.0,593.0,4039.0,0.0,IL,7690.0,3400.0,3350.0,820.0,4280.0,14800.0,4310.0,422611.0,6500.0,284794.0,3050.0,3872.0,1490.0,5969.0,1370.0,3749.0,950.0,10142.0,390.0,1040.0,8814.0,860.0,10395.0,1860.0,34947.0,740.0,4405.0,1190.0,13880.0,50.0,1187.0,1850.0,202315.0,34086.0,1600.0,8718.0,230.0,242.0,1680.0,5135.0,1850.0,14317.0,1400.0,7927.0,1250.0,4936.0,6070.0,294712.0,100.0,354.0,2240.0,2644.0,320.0,156.0,1310.0,1699.0,180.0,73.0,1210.0,2584.0,1050.0,2342.0,800.0,1026.0,5560.0,48392.0,5830.0,52401.0,1360.0,10195.0,5980.0,14613.0
greene,1806.0,0.0,540.0,3044.0,0.0,IL,5930.0,2530.0,2630.0,670.0,4190.0,11810.0,3660.0,253542.0,4740.0,169492.0,2280.0,2803.0,980.0,2073.0,910.0,1624.0,870.0,8789.0,530.0,730.0,6308.0,520.0,4912.0,1370.0,23595.0,550.0,3296.0,870.0,8555.0,30.0,630.0,800.0,73792.0,14768.0,720.0,3144.0,90.0,59.0,680.0,1545.0,800.0,4819.0,540.0,2766.0,500.0,1886.0,4360.0,160136.0,40.0,177.0,1710.0,2001.0,190.0,94.0,1070.0,1371.0,100.0,58.0,1220.0,2713.0,1060.0,2410.0,770.0,918.0,3900.0,22428.0,4290.0,25118.0,970.0,5888.0,4580.0,11716.0
jersey,3555.0,0.0,852.0,5306.0,0.0,IL,10270.0,4430.0,4750.0,970.0,6870.0,20170.0,5960.0,524170.0,8430.0,371004.0,4080.0,4824.0,2230.0,7192.0,2100.0,5805.0,1300.0,11718.0,480.0,1570.0,14391.68,1140.0,14498.0,2690.0,54380.0,1060.0,7018.0,1590.0,18199.0,40.0,640.0,2660.0,259025.0,50243.0,2320.0,11247.0,300.0,322.0,2500.0,8171.0,2650.0,19951.0,2080.0,13205.0,1840.0,6621.0,7920.0,350760.0,130.0,687.0,3210.0,3780.0,360.0,169.0,1850.0,2538.0,170.0,83.0,1600.0,3305.0,1390.0,2964.0,940.0,1094.0,7300.0,52068.0,7740.0,55574.0,1620.0,7784.0,8050.0,20283.0
macon,21391.0,0.0,2919.0,23723.0,0.0,IL,50110.0,22300.0,18950.0,8140.0,28030.0,95730.0,29850.0,2747243.0,41320.0,1871097.0,18340.0,28012.0,10070.0,60927.0,9190.0,48805.0,6440.0,76107.0,630.0,6880.0,58700.0,5650.0,78694.0,12840.0,266050.0,5160.0,28795.0,7920.0,93048.0,280.0,5725.0,12190.0,1492416.0,271670.0,10140.0,61828.0,1810.0,2170.0,11160.0,43055.0,12180.0,110360.0,8930.0,49198.0,9250.0,52470.0,37600.0,1878148.0,910.0,6903.0,14380.0,17663.909,1880.0,958.0,7690.0,9317.0,1080.0,471.0,10350.0,25076.0,9430.0,22861.0,6930.0,8365.0,33940.0,328710.0,36260.0,345176.0,7470.0,46283.0,40230.0,105557.0
macoupin,9187.0,0.0,1624.0,9710.0,0.0,IL,21410.0,9090.0,9720.0,2360.0,13330.0,42110.0,12470.0,1040201.0,17350.0,718682.0,8420.0,11048.0,4580.0,15527.0,4260.0,11901.0,2780.0,24457.0,990.0,2990.0,20577.0,2420.0,26512.0,5730.0,115265.0,2310.0,15804.0,3500.0,36337.0,70.0,1172.0,4480.0,433243.0,81941.0,3860.0,19246.0,540.0,557.0,4050.0,10565.0,4460.0,30724.0,3410.0,19448.0,3040.0,9990.0,16340.0,692553.0,170.0,765.0,6360.0,7364.357,690.0,357.0,3650.0,4878.0,390.0,161.0,3760.0,8095.0,3270.0,7312.0,2310.0,2801.0,14880.0,104030.0,15820.0,111045.0,3240.0,15655.0,16910.0,42971.0
montgomery,4747.0,0.0,951.0,6123.0,0.0,IL,12720.0,5500.0,5690.0,1390.0,8330.0,24870.0,7340.0,623283.0,10190.0,406979.0,5490.0,8158.0,2730.0,10429.0,2460.0,8152.0,1700.0,16774.0,770.0,1820.0,14851.0,1410.0,13335.0,3460.0,73924.0,1520.0,9518.0,2090.0,23110.0,70.0,1148.0,2490.0,251500.0,47446.0,2110.0,10814.0,320.0,348.0,2230.0,6344.0,2480.0,17756.0,1700.0,9116.0,1680.0,6839.0,9620.0,413362.0,140.0,674.0,3720.0,4171.0,390.0,190.0,2140.0,2778.0,250.0,129.0,2320.0,4997.0,2020.0,4542.0,1460.0,1756.0,8740.0,63031.0,9300.0,67974.0,2070.0,10209.0,9840.0,25644.0
mclean,24925.0,0.0,911.0,7741.0,38170.0,IL,78130.0,36600.0,32130.0,8310.0,36610.0,152830.0,49280.0,5110575.0,68120.0,3757961.0,34170.0,38971.0,18450.0,80123.0,16880.0,61593.0,9950.0,120811.0,1450.0,12720.0,117172.0,7720.0,116677.0,15500.0,416644.0,4800.0,28303.0,9780.0,127773.0,620.0,13743.0,29390.0,3540365.0,638484.0,25560.0,148592.0,3270.0,4176.0,27020.0,131099.0,29320.0,288185.0,23480.0,155301.0,23670.0,108092.0,63220.0,3643845.0,2190.0,11389.0,26290.0,31524.0,4380.0,2204.0,13550.0,18145.0,1680.0,636.0,10290.0,22230.0,9020.0,19958.0,7300.0,9736.0,58130.0,646157.0,60880.0,673448.0,13290.0,80720.0,61260.0,154875.0
piatt,2744.0,0.0,793.0,5077.0,0.0,IL,8060.0,3510.0,3830.0,630.0,4810.0,15740.0,4570.0,494212.0,6630.0,323994.0,3790.0,4643.0,1900.0,9038.0,1760.0,6831.0,1160.0,11301.0,360.0,1350.0,18119.0,1000.0,14268.0,2100.0,48310.0,610.0,3556.0,1370.0,15734.0,90.0,1720.0,2380.0,279557.0,49939.0,2060.0,11781.0,270.0,312.0,2190.0,8294.0,2350.0,20770.0,1820.0,11556.0,1740.0,8148.0,6410.0,350074.0,180.0,1017.0,2590.0,3094.0,330.0,166.0,1420.0,1969.0,170.0,74.0,960.0,1946.0,810.0,1743.0,610.0,741.0,5980.0,58153.0,6260.0,62436.0,1570.0,12345.0,6030.0,14743.0
sangamon,33809.0,0.0,3314.0,17224.0,38181.0,IL,99510.0,48360.0,35610.0,13980.0,49090.0,183160.0,55350.0,6088773.0,81730.0,3963816.0,39100.0,55361.0,21970.0,107790.0,20090.0,83764.0,12320.0,161478.0,1100.0,16040.0,187662.0,10280.0,141297.0,24920.0,740308.0,7170.0,44794.0,15320.0,189210.0,790.0,20633.0,29720.0,3722591.0,624124.0,25120.0,153993.0,3910.0,5218.0,27560.0,115913.0,29630.0,280703.0,23720.0,142521.0,23360.0,104222.0,78620.0,4366309.0,2200.0,12677.0,30350.0,33639.0,5350.0,2831.0,15370.0,19011.0,2140.0,1228.0,16650.0,38001.0,14790.0,34487.0,10670.0,12835.0,72130.0,782534.0,76090.0,817248.0,15850.0,84077.0,78850.0,200215.0
dekalb,18644.0,0.0,0.0,0.0,20898.0,IL,45070.0,21400.0,17550.0,5490.0,23780.0,89360.0,30480.0,2386387.0,38400.0,1715161.0,15130.0,20072.0,9330.0,41183.0,8600.0,31414.0,5920.0,60279.0,820.0,6780.0,50752.0,4770.0,70572.0,9060.0,227346.0,4430.0,29124.0,5460.0,64050.0,260.0,5443.0,16410.0,1580972.0,341112.0,13810.0,63399.0,2270.0,2671.0,15270.0,82480.0,16380.0,151824.0,13120.0,95145.0,12760.0,38958.0,34440.0,1587356.0,770.0,3772.0,14850.0,17201.0,1780.0,905.0,8040.0,10756.0,800.0,211.0,6800.0,14100.0,5950.0,12498.0,5470.0,8002.0,30640.0,253202.0,32650.0,269406.0,6360.0,44626.0,36320.0,95695.0
clark,2788.0,0.0,0.0,0.0,4839.0,IL,7590.0,3260.0,3500.0,750.0,5200.0,14890.0,4400.0,372023.0,6140.0,236181.0,2790.0,3906.0,1480.0,4176.0,1390.0,2949.0,1190.0,11327.0,560.0,1140.0,9228.0,850.0,9218.0,1860.0,34361.0,820.0,4428.0,1170.0,12812.0,40.0,690.0,1540.0,162785.0,29284.0,1330.0,6916.0,170.0,180.0,1360.0,3622.0,1520.0,10865.0,1050.0,5319.0,1080.0,5192.0,5680.0,248455.0,80.0,531.0,2190.0,2542.0,280.0,129.0,1290.0,1705.0,140.0,63.0,1320.0,2805.0,1130.0,2505.0,860.0,1068.0,5170.0,38211.0,5590.0,42040.0,1270.0,9225.0,5850.0,14686.0
