County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
forest,1361.0,0.0,57.0,0.0,2078.0,WI,-45930.0,-22090.0,-19740.0,-3810.0,-24400.0,-87200.0,-25490.0,20.0,0.0,20.0,-2499441.0,-45850.0,-2543003.0,-39250.0,-1832780.0,-17450.0,-22130.0,-10790.0,-40740.0,-10040.0,-31179.0,-11070.0,-11009.0,-4440.0,-52745.0,-9060.0,-68949.0,-6350.0,-73975.0,-9980.0,-172106.0,-1180.0,-4430.0,-17930.0,-6870.0,-83839.0,-2200.0,-158534.0,-10420.0,-43562.0,-960.0,-236.0,-260.0,-3410.0,-1270.0,-8112.0,-900.0,-4020.0,-4040.0,-3902.0,-570.0,-1187.0,-650.0,-7928.0,-14910.0,-306902.0,-1556420.0,-13470.0,-92269.0,-1200.0,-990.0,-13820.0,-56099.0,-14850.0,-153077.0,-11380.0,-63624.0,-12010.0,-44233.0,-36480.0,-1689243.0,-36010.0,-296961.0,-590.0,-3494.0,110.0,79.0,-15940.0,-17531.0,-3010.0,-636.0,-1830.0,-810.0,-3360.0,-3817.0,-3170.0,-557.0,-7640.0,-10500.0,-1540.0,-470.0,-3980.0,-12272.0,190.0,872.0,190.0,949.0,210.0,38.0,-43200.0,-352109.0,-5420.0,-11027.0,-4690.0,-9953.0,-3940.0,-5745.0,-2750.0,-2599.0,70.0,35.0,-33220.0,-279644.0,-34590.0,-295620.0,0.0,0.0,-460.0,-1363.0,-7770.0,-31897.0,-35410.0,-77567.0
grant,0.0,10568.0,0.0,7237.0,0.0,WI,18340.0,8880.0,8040.0,1300.0,12830.0,34990.0,10150.0,340.0,50.0,290.0,837810.0,18310.0,859578.0,15460.0,645982.0,7720.0,10856.0,3990.0,14157.0,3630.0,9832.0,3060.0,4280.0,2440.0,24293.0,3900.0,58356.0,2220.0,22230.0,3700.0,67078.0,2150.0,1230.0,2760.0,2740.0,34219.0,1390.0,51527.0,5370.0,21765.0,430.0,109.0,120.0,2002.0,850.0,4767.0,570.0,2863.0,1950.0,1835.0,230.0,493.0,540.0,4939.0,3860.0,75713.0,392809.0,3520.0,21912.0,330.0,224.0,3490.0,11879.0,3840.0,34369.0,2650.0,13143.0,2940.0,11208.0,14320.0,577105.0,14100.0,87971.0,150.0,858.0,420.0,337.0,6040.0,7136.0,930.0,147.0,860.0,443.0,1480.0,1510.0,1410.0,275.0,2940.0,4295.0,410.0,255.0,2570.0,7241.0,740.0,2900.0,810.0,3134.0,1000.0,164.0,16970.0,103705.0,2440.0,4976.0,2020.0,4325.0,1590.0,2166.0,1200.0,1114.0,340.0,225.0,12800.0,80836.0,13890.0,89471.0,80.0,144.0,150.0,461.0,3770.0,17938.0,13370.0,29711.0
green,0.0,8303.0,0.0,6549.0,0.0,WI,-3780.0,-1960.0,-1700.0,-140.0,-3590.0,-7350.0,-2260.0,370.0,0.0,370.0,94087.0,-3790.0,88264.0,-3040.0,30955.0,-2380.0,-3576.0,-40.0,8627.0,80.0,8150.0,700.0,971.0,-620.0,-3467.0,-550.0,6525.0,-290.0,5768.0,-920.0,-15819.0,-1090.0,-1060.0,-4413.0,-520.0,-2006.0,-190.0,39272.0,-1500.0,-5824.0,-100.0,-21.0,-30.0,-789.0,-230.0,-1258.0,-150.0,-785.0,-430.0,-264.0,-160.0,-161.0,-220.0,-1814.0,920.0,27083.0,184607.0,810.0,6611.0,110.0,90.0,1020.0,8652.0,910.0,15765.0,1150.0,10125.0,770.0,2362.0,-2450.0,79253.0,-2330.0,26505.0,100.0,500.0,270.0,177.0,-980.0,-1117.0,160.0,68.0,-110.0,-61.0,-650.0,-449.0,-320.0,-68.0,-400.0,-763.0,-130.0,1.0,-790.0,-1727.0,470.0,1585.0,500.0,1698.0,810.0,152.0,-3530.0,20569.0,-960.0,-1979.0,-800.0,-1717.0,-530.0,-652.0,-370.0,-343.0,190.0,110.0,-1950.0,27937.0,-2300.0,27387.0,140.0,247.0,120.0,891.0,-150.0,1022.0,-3660.0,-8661.0
green lake,2629.0,0.0,164.0,4906.0,0.0,WI,-9210.0,-4230.0,-4090.0,-840.0,-6130.0,-18290.0,-5680.0,130.0,0.0,130.0,-507688.0,-9220.0,-515232.0,-8260.0,-404279.0,-3490.0,-4859.0,-2200.0,-3243.0,-2030.0,-1708.0,-2640.0,-2646.0,-1250.0,-7746.0,-1980.0,-8914.0,-920.0,-9139.0,-1440.0,-23816.0,-680.0,-490.0,-3223.0,-980.0,-11763.0,-660.0,-46680.0,-2750.0,-7545.0,-290.0,-67.0,-50.0,-480.0,-370.0,-1855.0,-310.0,-1472.0,-970.0,-837.0,-120.0,-185.0,-210.0,-1382.0,-3670.0,-72052.0,-347305.0,-3410.0,-20324.0,-250.0,-153.0,-3460.0,-15489.0,-3650.0,-36383.0,-3060.0,-18927.0,-2620.0,-6726.0,-7250.0,-339715.0,-7150.0,-58983.0,-170.0,-694.0,140.0,90.0,-3460.0,-4499.0,-530.0,-65.0,-640.0,-321.0,-860.0,-1023.0,-410.0,-88.0,-1830.0,-2451.0,-390.0,-95.0,-1220.0,-2251.0,240.0,965.0,250.0,1024.0,430.0,74.0,-8610.0,-70510.0,-1130.0,-1922.0,-920.0,-1686.0,-770.0,-1252.0,-740.0,-702.0,90.0,58.0,-6540.0,-54309.0,-6920.0,-57535.0,70.0,109.0,-90.0,-469.0,-1760.0,-5885.0,-6730.0,-14596.0
iowa,0.0,6320.0,0.0,3858.0,0.0,WI,2460.0,1150.0,1040.0,220.0,1800.0,4780.0,1490.0,160.0,0.0,160.0,200305.0,2460.0,205259.0,2530.0,148412.0,630.0,-371.0,390.0,-2957.0,330.0,-958.0,710.0,1336.0,530.0,3673.0,730.0,20791.0,110.0,3796.0,90.0,8475.0,720.0,-170.0,-1363.0,140.0,3284.0,200.0,25772.0,1350.0,4954.0,120.0,32.0,50.0,851.0,250.0,916.0,130.0,585.0,560.0,509.0,20.0,48.0,90.0,1719.0,820.0,15544.0,118828.0,860.0,4702.0,-20.0,-15.0,780.0,4089.0,830.0,8638.0,780.0,5177.0,470.0,582.0,2330.0,147752.0,2320.0,26586.0,20.0,-163.0,240.0,205.0,1200.0,2317.0,250.0,165.0,230.0,136.0,300.0,347.0,270.0,70.0,620.0,989.0,-30.0,70.0,700.0,1273.0,410.0,1451.0,440.0,1620.0,420.0,77.0,2460.0,24568.0,300.0,553.0,180.0,413.0,160.0,167.0,230.0,220.0,160.0,99.0,2120.0,23540.0,2420.0,25071.0,70.0,114.0,40.0,-83.0,1080.0,3689.0,1530.0,2967.0
iron,1046.0,0.0,29.0,0.0,1738.0,WI,-8730.0,-4020.0,-3940.0,-700.0,-5890.0,-17330.0,-5380.0,0.0,0.0,0.0,-470103.0,-8730.0,-479702.0,-7620.0,-358386.0,-3450.0,-4747.0,-2050.0,-7287.0,-1860.0,-5423.0,-2090.0,-2018.0,-1380.0,-13798.0,-2030.0,-22157.0,-980.0,-9978.0,-1380.0,-23059.0,-1200.0,-950.0,-4076.0,-990.0,-11782.0,-660.0,-32427.0,-2720.0,-9598.0,-200.0,-55.0,-90.0,-1265.0,-430.0,-2161.0,-230.0,-1154.0,-910.0,-806.0,-180.0,-263.0,-200.0,-1991.0,-2960.0,-60195.0,-301812.0,-2700.0,-18248.0,-230.0,-135.0,-2720.0,-12388.0,-2950.0,-31379.0,-2370.0,-14654.0,-2210.0,-5490.0,-6810.0,-322026.0,-6670.0,-56329.0,-120.0,-855.0,150.0,112.0,-3260.0,-3926.0,-500.0,-118.0,-380.0,-204.0,-700.0,-774.0,-760.0,-167.0,-1630.0,-2372.0,-220.0,-61.0,-1360.0,-3210.0,240.0,1189.0,260.0,1277.0,210.0,39.0,-8110.0,-64135.0,-1130.0,-2312.0,-940.0,-1961.0,-800.0,-1124.0,-540.0,-506.0,100.0,47.0,-6020.0,-51930.0,-6540.0,-55900.0,0.0,0.0,-110.0,-474.0,-1770.0,-7955.0,-6380.0,-15206.0
jackson,272.0,4044.0,16.0,2600.0,537.0,WI,6420.0,3160.0,2540.0,690.0,4340.0,12090.0,3830.0,150.0,0.0,150.0,333901.0,6400.0,340257.0,5160.0,222823.0,2510.0,2555.0,1040.0,3081.0,960.0,1710.0,990.0,1483.0,710.0,5929.0,1150.0,27472.0,580.0,6872.0,1180.0,22329.0,580.0,340.0,783.0,790.0,9797.0,280.0,19781.0,1450.0,6356.0,110.0,27.0,0.0,0.0,160.0,670.0,120.0,584.0,570.0,546.0,60.0,110.0,120.0,2869.0,1350.0,27710.0,170064.0,1210.0,9575.0,140.0,74.0,1170.0,4210.0,1340.0,14312.0,990.0,4985.0,910.0,3668.0,5110.0,235551.0,5130.0,41137.0,220.0,633.0,220.0,233.0,1990.0,2244.0,110.0,35.0,210.0,130.0,340.0,337.0,650.0,106.0,1120.0,1499.0,170.0,159.0,630.0,1450.0,320.0,1636.0,350.0,1903.0,370.0,65.0,6030.0,47895.0,1010.0,2179.0,870.0,1975.0,730.0,987.0,240.0,213.0,120.0,61.0,4600.0,39007.0,4920.0,40960.0,50.0,71.0,90.0,428.0,1370.0,6667.0,4730.0,12382.0
jefferson,12631.0,0.0,0.0,0.0,0.0,WI,30880.0,14530.0,13500.0,2620.0,15940.0,60390.0,18270.0,580.0,140.0,430.0,1698781.0,30800.0,1723061.0,26810.0,1329637.0,10180.0,7531.0,7210.0,30107.0,6830.0,22371.0,8600.0,9805.0,3870.0,45936.0,5950.0,37758.0,4340.0,59758.0,6560.0,116249.0,350.0,1900.0,5480.0,4660.0,62047.0,1660.0,58050.0,7650.0,24277.0,740.0,187.0,200.0,2666.0,960.0,5948.0,670.0,3078.0,3140.0,3255.0,330.0,789.0,180.0,1009.0,11540.0,222437.0,1087768.0,10190.0,53370.0,1160.0,801.0,10810.0,46221.0,11530.0,102815.0,9240.0,59344.0,9180.0,28286.0,24830.0,1150569.0,24560.0,185945.0,250.0,2009.0,560.0,459.0,10620.0,12385.0,1820.0,377.0,1280.0,614.0,2140.0,2515.0,2040.0,369.0,5500.0,7775.0,690.0,85.0,3090.0,9576.0,870.0,2553.0,940.0,2976.0,1610.0,305.0,29090.0,217974.0,3410.0,6926.0,2870.0,6133.0,2710.0,3866.0,1750.0,1665.0,330.0,189.0,22680.0,173463.0,23830.0,185619.0,250.0,283.0,280.0,487.0,6040.0,23749.0,23020.0,51793.0
juneau,787.0,3710.0,53.0,3034.0,1269.0,WI,-28150.0,-13170.0,-12480.0,-2330.0,-14260.0,-55910.0,-17590.0,280.0,40.0,250.0,-1534978.0,-28110.0,-1556933.0,-24590.0,-1202855.0,-10500.0,-10355.0,-6900.0,-23427.0,-6400.0,-15969.0,-8460.0,-7847.0,-3580.0,-36307.0,-5510.0,-27070.0,-3710.0,-48594.0,-5640.0,-94430.0,-460.0,-2670.0,-12431.0,-3700.0,-47533.0,-1490.0,-45030.0,-7190.0,-21956.0,-720.0,-170.0,-160.0,-2132.0,-970.0,-5487.0,-620.0,-2674.0,-2960.0,-2921.0,-380.0,-740.0,-170.0,-1292.0,-11680.0,-232444.0,-1065754.0,-10470.0,-61572.0,-980.0,-679.0,-10940.0,-46738.0,-11640.0,-111941.0,-9460.0,-61369.0,-9280.0,-27873.0,-22720.0,-1012102.0,-22420.0,-163842.0,-390.0,-1930.0,180.0,133.0,-10130.0,-12322.0,-1560.0,-296.0,-1250.0,-572.0,-2120.0,-2401.0,-1700.0,-301.0,-5360.0,-7388.0,-910.0,-198.0,-2900.0,-8794.0,320.0,1117.0,340.0,1243.0,770.0,131.0,-26710.0,-199496.0,-2940.0,-5641.0,-2500.0,-5096.0,-2570.0,-3979.0,-1720.0,-1622.0,130.0,60.0,-20490.0,-151559.0,-21310.0,-162656.0,60.0,73.0,-230.0,-463.0,-5170.0,-15319.0,-21480.0,-49455.0
kenosha,25217.0,0.0,1.0,0.0,30470.0,WI,67440.0,33080.0,24670.0,9100.0,33150.0,130740.0,44180.0,2070.0,1170.0,920.0,3889011.0,67210.0,3932426.0,57860.0,3059772.0,20090.0,15142.0,13010.0,51462.0,12300.0,39356.0,17910.0,22350.0,7010.0,74757.0,9800.0,84949.0,6690.0,101808.0,14320.0,295075.0,-300.0,4220.0,16036.0,8130.0,105969.0,2820.0,110291.0,14700.0,43415.0,1860.0,470.0,230.0,3676.0,1040.0,7008.0,1100.0,4994.0,6250.0,6679.0,870.0,1791.0,110.0,1580.0,24200.0,514428.0,2646166.0,22140.0,141190.0,1640.0,1390.0,22670.0,110219.0,24150.0,256985.0,19850.0,132177.0,20020.0,61007.0,51950.0,2648733.0,51630.0,470925.0,1380.0,6106.0,1080.0,834.0,20940.0,24333.0,2940.0,1218.0,2790.0,1322.0,5420.0,6166.0,3180.0,487.0,10890.0,13927.0,1420.0,309.0,5480.0,13431.0,1740.0,6140.0,1870.0,6789.0,3470.0,657.0,64510.0,570463.0,10740.0,24491.0,9460.0,21902.0,7770.0,10327.0,5390.0,4976.0,750.0,392.0,47140.0,446632.0,50290.0,467551.0,960.0,1369.0,930.0,1779.0,11200.0,40422.0,53470.0,136648.0
kewaunee,3055.0,0.0,0.0,0.0,5926.0,WI,-68960.0,-33850.0,-24930.0,-9570.0,-34280.0,-134120.0,-45650.0,40.0,0.0,40.0,-3609401.0,-68800.0,-3646721.0,-59590.0,-2887347.0,-21180.0,-18103.0,-12270.0,-38372.0,-11320.0,-28404.0,-17910.0,-18174.0,-6970.0,-69789.0,-9040.0,-33590.0,-6480.0,-89310.0,-14800.0,-292322.0,340.0,-6710.0,-36075.0,-7940.0,-96646.0,-2630.0,-72540.0,-14250.0,-36802.0,-1900.0,-476.0,-190.0,-3070.0,-900.0,-6592.0,-970.0,-4000.0,-5860.0,-5872.0,-1020.0,-2098.0,-40.0,6.0,-25120.0,-535236.0,-2493612.0,-22990.0,-144155.0,-1640.0,-1207.0,-23380.0,-115236.0,-25050.0,-265278.0,-20680.0,-143266.0,-20120.0,-54206.0,-51570.0,-2361955.0,-51190.0,-407770.0,-1320.0,-5725.0,190.0,174.0,-20770.0,-24194.0,-2450.0,-1114.0,-2600.0,-1205.0,-5380.0,-6053.0,-2960.0,-443.0,-11040.0,-14012.0,-1730.0,-351.0,-5310.0,-12015.0,290.0,1068.0,350.0,1241.0,330.0,65.0,-65630.0,-522580.0,-11960.0,-26567.0,-10620.0,-23931.0,-8590.0,-11171.0,-5480.0,-4936.0,130.0,79.0,-46300.0,-383663.0,-49000.0,-401466.0,50.0,41.0,-740.0,-1128.0,-9810.0,-28984.0,-56030.0,-143861.0
la crosse,0.0,27955.0,0.0,19937.0,0.0,WI,45660.0,24510.0,17130.0,3660.0,22860.0,81230.0,22110.0,1620.0,160.0,1460.0,2780643.0,45570.0,2820292.0,38760.0,1898554.0,17780.0,24683.0,9770.0,62152.0,9120.0,42323.0,9980.0,16424.0,5150.0,62310.0,8970.0,130735.0,5600.0,89373.0,9480.0,189474.0,110.0,2140.0,6299.0,6480.0,89624.0,2940.0,225744.0,12670.0,39650.0,1160.0,293.0,180.0,3075.0,830.0,5537.0,1070.0,4295.0,6550.0,6804.0,820.0,1729.0,190.0,7023.0,13850.0,326742.0,1776381.0,12530.0,99716.0,1080.0,910.0,12660.0,59812.0,13810.0,161886.0,10380.0,59753.0,11150.0,54722.0,36830.0,1942314.0,36610.0,367914.0,1030.0,6975.0,1020.0,910.0,15490.0,18654.0,3020.0,1121.0,2280.0,1128.0,3880.0,3929.0,3640.0,625.0,6540.0,9154.0,880.0,414.0,4050.0,9780.0,1550.0,6935.0,1670.0,7884.0,2230.0,394.0,43470.0,413612.0,5870.0,11215.0,4950.0,9968.0,3260.0,4120.0,3150.0,2815.0,560.0,356.0,33820.0,349541.0,35470.0,365827.0,720.0,1016.0,910.0,3654.0,9020.0,41961.0,34430.0,77613.0
lafayette,0.0,3179.0,0.0,2759.0,0.0,WI,-46910.0,-24880.0,-18010.0,-3660.0,-23440.0,-83330.0,-22290.0,110.0,0.0,110.0,-2671784.0,-46840.0,-2710535.0,-40020.0,-1913207.0,-19600.0,-27602.0,-11130.0,-53369.0,-10270.0,-35752.0,-11050.0,-11547.0,-5030.0,-53526.0,-8840.0,-70952.0,-5980.0,-90387.0,-9580.0,-182091.0,380.0,-3660.0,-15523.0,-6420.0,-82525.0,-2280.0,-198028.0,-12690.0,-38751.0,-1260.0,-308.0,-210.0,-2601.0,-790.0,-5336.0,-1050.0,-3918.0,-6450.0,-6282.0,-980.0,-1773.0,-180.0,-8253.0,-15640.0,-360778.0,-1777027.0,-14240.0,-116073.0,-1190.0,-887.0,-14380.0,-65490.0,-15600.0,-184769.0,-11960.0,-68211.0,-12820.0,-52755.0,-37580.0,-1817413.0,-37210.0,-340874.0,-1060.0,-7791.0,160.0,120.0,-16660.0,-19627.0,-3110.0,-1070.0,-2360.0,-1145.0,-4290.0,-4186.0,-3610.0,-584.0,-7040.0,-9895.0,-1480.0,-468.0,-3740.0,-8273.0,280.0,1149.0,300.0,1224.0,370.0,68.0,-44700.0,-408534.0,-6150.0,-11153.0,-5270.0,-10096.0,-3330.0,-4157.0,-3340.0,-3017.0,110.0,77.0,-34280.0,-321708.0,-35520.0,-334554.0,30.0,34.0,-780.0,-2474.0,-7470.0,-23007.0,-37070.0,-84388.0
langlade,2705.0,0.0,87.0,0.0,5532.0,WI,1330.0,730.0,470.0,100.0,-30.0,440.0,-1280.0,260.0,0.0,260.0,67681.0,1310.0,65775.0,890.0,28914.0,900.0,-1016.0,220.0,3651.0,260.0,2772.0,190.0,241.0,10.0,104.0,120.0,2829.0,520.0,9896.0,630.0,15079.0,-830.0,250.0,490.0,580.0,6386.0,-210.0,-2105.0,-150.0,-1909.0,-10.0,-3.0,-20.0,-520.0,-170.0,-773.0,130.0,350.0,-20.0,20.0,-20.0,47.0,-140.0,-537.0,200.0,6768.0,31953.0,140.0,-160.0,50.0,71.0,170.0,363.0,200.0,704.0,50.0,-577.0,180.0,2028.0,840.0,36410.0,870.0,6370.0,30.0,235.0,220.0,142.0,60.0,-289.0,150.0,261.0,-140.0,-76.0,-100.0,-82.0,210.0,64.0,-200.0,-398.0,60.0,12.0,-300.0,-1400.0,430.0,1824.0,440.0,1860.0,480.0,81.0,1320.0,13514.0,450.0,886.0,430.0,902.0,-50.0,-412.0,-20.0,-26.0,200.0,130.0,990.0,6314.0,1010.0,5133.0,50.0,74.0,20.0,135.0,-30.0,-3374.0,1240.0,2291.0
lincoln,4780.0,0.0,132.0,0.0,7077.0,WI,4430.0,1950.0,2150.0,310.0,2910.0,8290.0,1990.0,300.0,40.0,260.0,276200.0,4410.0,278380.0,3730.0,212815.0,30.0,-110.0,940.0,1260.0,880.0,719.0,1210.0,1320.0,480.0,4677.0,790.0,5696.0,480.0,8056.0,1150.0,26810.0,0.0,400.0,-78.0,770.0,10681.0,140.0,11769.0,700.0,2180.0,30.0,3.0,-10.0,-306.0,80.0,250.0,-40.0,-155.0,350.0,329.0,30.0,81.0,-20.0,1010.0,1500.0,28050.0,144953.0,1350.0,6516.0,130.0,85.0,1360.0,5334.0,1490.0,12567.0,1190.0,6861.0,950.0,1812.0,4020.0,189834.0,4050.0,29973.0,10.0,-46.0,380.0,401.0,1300.0,1540.0,90.0,-69.0,220.0,100.0,260.0,334.0,230.0,17.0,810.0,1176.0,70.0,14.0,310.0,799.0,590.0,2499.0,640.0,2800.0,660.0,128.0,4180.0,35135.0,350.0,711.0,280.0,599.0,160.0,200.0,250.0,252.0,260.0,160.0,3900.0,28713.0,3990.0,30005.0,60.0,71.0,10.0,-12.0,1110.0,3560.0,3290.0,7197.0
manitowoc,13698.0,0.0,887.0,18439.0,0.0,WI,26140.0,12990.0,10890.0,2090.0,14530.0,48760.0,14140.0,390.0,190.0,210.0,1512633.0,26060.0,1541441.0,21940.0,1074799.0,10860.0,11464.0,6920.0,31913.0,6410.0,23497.0,5070.0,7438.0,2370.0,24314.0,5680.0,78050.0,4090.0,55566.0,5360.0,76075.0,800.0,1270.0,3410.0,3950.0,46717.0,1240.0,100023.0,5700.0,28809.0,550.0,137.0,140.0,2351.0,640.0,4659.0,580.0,2562.0,2310.0,2335.0,310.0,667.0,370.0,9560.0,6360.0,133771.0,808247.0,5680.0,43994.0,610.0,366.0,5890.0,23195.0,6330.0,68699.0,4600.0,22311.0,5340.0,22912.0,20670.0,1066056.0,20470.0,191761.0,370.0,2088.0,760.0,635.0,8790.0,9393.0,1630.0,-37.0,760.0,336.0,1750.0,2066.0,2400.0,446.0,4060.0,5593.0,690.0,275.0,1940.0,6133.0,1140.0,3788.0,1280.0,4262.0,1470.0,260.0,24530.0,230490.0,3130.0,6244.0,2620.0,5598.0,2120.0,3155.0,1420.0,1379.0,470.0,297.0,18900.0,183007.0,19840.0,192368.0,280.0,638.0,380.0,1975.0,4500.0,16123.0,20090.0,49198.0
marathon,19979.0,0.0,551.0,0.0,35227.0,WI,27210.0,13120.0,11280.0,2540.0,13220.0,52810.0,16540.0,1910.0,290.0,1620.0,1823357.0,27150.0,1855337.0,23490.0,1303627.0,10170.0,8601.0,4090.0,36191.0,3980.0,28727.0,5590.0,11799.0,3820.0,63026.0,4370.0,56938.0,2980.0,48934.0,4570.0,105120.0,900.0,180.0,-5264.0,3330.0,52835.0,1620.0,140353.0,7950.0,31982.0,610.0,160.0,160.0,2417.0,850.0,4993.0,830.0,3549.0,3100.0,2884.0,290.0,699.0,120.0,5869.0,7730.0,189085.0,1161989.0,7170.0,62471.0,500.0,495.0,7130.0,35115.0,7720.0,107605.0,5810.0,36703.0,6210.0,24994.0,22120.0,1313860.0,22170.0,264648.0,710.0,4753.0,1570.0,1495.0,9080.0,11541.0,1400.0,252.0,1690.0,939.0,1860.0,2153.0,2300.0,438.0,4660.0,6305.0,90.0,4.0,3440.0,10442.0,2350.0,9030.0,2580.0,10291.0,2840.0,526.0,25780.0,308940.0,4010.0,8590.0,3280.0,7519.0,2530.0,3854.0,1540.0,1422.0,960.0,576.0,20250.0,254871.0,21740.0,269926.0,840.0,1852.0,620.0,3248.0,6520.0,24432.0,19200.0,53935.0
marinette,5231.0,0.0,0.0,0.0,10263.0,WI,-46280.0,-21850.0,-20170.0,-3930.0,-23870.0,-91630.0,-29460.0,510.0,240.0,260.0,-2681878.0,-46210.0,-2733196.0,-40130.0,-2020593.0,-21060.0,-24410.0,-10160.0,-45110.0,-9300.0,-35417.0,-11340.0,-12913.0,-5420.0,-69086.0,-8560.0,-53052.0,-5450.0,-69881.0,-7960.0,-135253.0,-1730.0,-4910.0,-22665.0,-5300.0,-68763.0,-2550.0,-222582.0,-11700.0,-51321.0,-1100.0,-277.0,-280.0,-4500.0,-1290.0,-8113.0,-1030.0,-4565.0,-4340.0,-3844.0,-560.0,-1335.0,-380.0,-13315.0,-15470.0,-334087.0,-1779998.0,-14210.0,-113754.0,-1020.0,-771.0,-14290.0,-63054.0,-15450.0,-182119.0,-11780.0,-69308.0,-12550.0,-43445.0,-36600.0,-1843100.0,-36110.0,-349685.0,-990.0,-5087.0,460.0,364.0,-16290.0,-19989.0,-2390.0,-544.0,-2370.0,-1186.0,-3660.0,-4284.0,-3460.0,-641.0,-8090.0,-11130.0,-1280.0,-303.0,-4780.0,-14199.0,730.0,2622.0,800.0,2898.0,1080.0,182.0,-43420.0,-417477.0,-6120.0,-12620.0,-5230.0,-11373.0,-4350.0,-6671.0,-3120.0,-2903.0,310.0,177.0,-32820.0,-330788.0,-34320.0,-349420.0,90.0,137.0,-750.0,-3022.0,-7960.0,-29933.0,-35190.0,-88702.0
marquette,2569.0,0.0,155.0,3442.0,0.0,WI,-12790.0,-6040.0,-5390.0,-1280.0,-7940.0,-23280.0,-6070.0,290.0,0.0,290.0,-554537.0,-12760.0,-562770.0,-10630.0,-418045.0,-4370.0,-3989.0,-2640.0,-10022.0,-2400.0,-7242.0,-1880.0,-1306.0,-1360.0,-12610.0,-2000.0,-12973.0,-1750.0,-21438.0,-2490.0,-38550.0,-20.0,-1620.0,-7702.0,-1810.0,-17401.0,-450.0,-4994.0,-2740.0,-8233.0,-280.0,-71.0,-50.0,-633.0,-330.0,-1716.0,-330.0,-1284.0,-1030.0,-901.0,-170.0,-284.0,-110.0,-721.0,-2620.0,-47756.0,-239431.0,-2370.0,-14726.0,-190.0,-152.0,-2340.0,-5591.0,-2610.0,-20992.0,-1900.0,-9644.0,-1840.0,-5631.0,-9600.0,-354824.0,-9490.0,-56280.0,-120.0,-732.0,110.0,91.0,-3940.0,-4258.0,-500.0,-75.0,-330.0,-139.0,-870.0,-893.0,-980.0,-198.0,-1840.0,-2386.0,-490.0,-103.0,-1010.0,-2630.0,230.0,816.0,240.0,876.0,380.0,64.0,-12010.0,-76253.0,-2260.0,-4475.0,-1930.0,-3996.0,-1300.0,-1496.0,-720.0,-634.0,100.0,52.0,-8670.0,-52047.0,-9150.0,-55545.0,30.0,26.0,-70.0,-410.0,-1480.0,-4779.0,-10560.0,-24523.0
menominee,581.0,0.0,0.0,0.0,307.0,WI,-5770.0,-2700.0,-2940.0,-70.0,-3870.0,-10270.0,-1880.0,460.0,460.0,0.0,-258342.0,-5750.0,-262888.0,-4180.0,-178617.0,-2510.0,-3149.0,-1230.0,-3182.0,-1110.0,-2124.0,-1410.0,-1293.0,-950.0,-7380.0,-1090.0,-6803.0,-980.0,-12336.0,-1770.0,-34023.0,-370.0,-900.0,-3289.0,-1130.0,-11409.0,-390.0,-11398.0,-1350.0,-4550.0,-90.0,-25.0,0.0,0.0,-210.0,-1190.0,-130.0,-581.0,-410.0,-348.0,-40.0,-75.0,-40.0,-881.0,-2010.0,-36770.0,-154806.0,-1720.0,-8327.0,-230.0,-189.0,-1860.0,-6600.0,-1990.0,-15491.0,-1480.0,-8757.0,-1410.0,-3353.0,-4330.0,-169760.0,-4280.0,-27478.0,-60.0,-297.0,0.0,0.0,-1510.0,-1583.0,-220.0,-18.0,-100.0,-47.0,-240.0,-251.0,-280.0,-63.0,-710.0,-1057.0,-230.0,-81.0,-670.0,-1419.0,0.0,0.0,0.0,0.0,0.0,0.0,-5090.0,-33343.0,-380.0,-209.0,-240.0,19.0,-110.0,-163.0,-240.0,-207.0,0.0,0.0,-4090.0,-25896.0,-4350.0,-27653.0,0.0,0.0,-40.0,-72.0,-1050.0,-2833.0,-4090.0,-8119.0
