County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
lancaster,72073.0,0.0,13472.0,0.0,132928.0,PA,356.0,120240.0,424.0,22660.0,-1502.0,-179.0,-594.0,796433.0,435.0,281253.0,-9497.0,-16318.0,281.0,54293.0,678.0,53023.0,599.0,30013.0,78.0,1546.0,177238.0,1135.0,24291.0,1423.0,52736.0,-4279.0,-55023.0,1898.0,45890.0,-8.0,1437.0,-1802.0,8852978.0,-2609.0,-1385.0,16517.0,-298.0,-561.0,-1543.0,4689.0,-1844.0,21667.0,-1909.0,-42916.0,-1025.0,29843.0,252.0,636101.0,-4.0,1747.0,-2527.0,-3380.0,19.0,140.0,-770.0,-834.0,-3323.0,-2857.0,449.0,2720.698000000004,394.0,2642.6089999999967,-13.0,81.0,798.0,139342.0,688.0,143974.0,2701.0,30027.0,-2048.0,-13027.0
lehigh,0.0,0.0,0.0,0.0,75871.0,PA,-6024.0,85860.0,-371.0,23220.0,-3998.0,-8652.0,-2261.0,280622.0,-5545.0,-14041.0,-7499.0,-8924.0,-232.0,23937.0,-41.0,23795.0,-104.0,12833.0,-2.0,816.0,139942.0,398.0,20987.0,1341.0,43604.0,-2191.0,-34927.0,1143.0,28554.0,10.0,621.0,-1600.0,6561510.0,-5774.0,-1378.0,9984.0,-105.0,-1092.0,-1598.0,-313.0,-1562.0,9645.0,-1820.0,-36451.0,-955.0,9431.0,-5335.0,295464.0,-250.0,897.0,-3150.0,-3408.0,-54.0,-20.0,-899.0,-1073.0,-2558.0,-1053.0,-825.0,-1739.0,-867.0,-1592.0,-985.0,-860.0,-4336.0,75388.0,-4285.0,77140.0,1148.0,22503.0,-6866.0,-45941.0
northampton,29629.0,0.0,0.0,25628.0,37265.0,PA,-1175.0,70910.0,-343.0,15430.0,-945.0,-2940.0,-1294.0,476666.0,-946.0,143132.0,-6229.0,-10634.0,386.0,34068.0,528.0,34122.0,45.0,18640.0,-20.0,848.0,54162.0,484.0,17694.0,1581.0,41238.0,-1920.0,-31648.0,1237.0,27279.0,-6.0,628.0,-1252.0,6076624.0,-12925.0,-745.0,17091.0,-98.0,53.0,-1032.0,2628.0,-1242.0,22123.0,-1349.0,-35333.0,-816.0,6927.0,-850.0,443867.0,-29.0,804.0,-2314.0,-2462.0,-158.0,-36.0,-745.0,-1140.0,-2262.0,-978.0,89.0,525.0,89.0,410.0,-396.0,-481.0,-446.0,96888.0,-413.0,99039.0,1131.0,14116.0,-2063.0,-7115.0
bradford,6789.0,0.0,0.0,0.0,15840.0,PA,-376.0,13050.0,-169.0,2890.0,-401.0,-581.0,-140.0,-54624.0,-580.0,-3832.0,-972.0,-2015.0,-4.0,4933.0,15.0,4584.0,-32.0,420.0,-17.0,58.0,-12448.0,133.0,2697.0,36.0,6463.0,-42.0,359.0,145.0,3248.0,10.0,44.0,-216.0,614603.0,-6773.0,-195.0,330.0,-7.0,-86.0,-244.0,47.0,-204.0,1440.0,-242.0,-1923.0,-99.0,758.0,-250.0,-56144.0,-70.0,219.0,-417.0,-750.0,-3.0,13.0,-87.0,-113.0,-407.0,-98.0,-112.0,53.0,-88.0,36.0,-40.0,-35.0,-167.0,-16177.0,-171.0,-16427.0,-59.0,-11652.0,-429.0,-615.0
juniata,2376.0,0.0,0.0,0.0,6822.0,PA,-44.0,4650.0,-27.0,780.0,90.0,-224.0,-125.0,12808.0,-54.0,6529.0,-265.0,-1027.0,12.0,25.0,9.0,18.0,31.0,452.0,-16.0,58.0,-534.0,25.0,1833.0,93.0,3326.0,-58.0,-1401.0,118.0,1447.0,-2.0,-27.0,-69.0,184515.0,-556.0,-45.0,-121.0,-7.0,-6.0,-49.0,51.0,-60.0,-84.0,-88.0,-904.0,-32.0,172.0,-35.0,10230.0,-10.0,-14.0,-131.0,-246.0,-11.0,-5.0,22.0,14.0,-178.0,-194.0,-56.0,-86.0,-38.0,-116.0,-56.0,-55.0,-5.0,2233.0,18.0,2522.0,27.0,187.0,-17.0,-581.0
lackawanna,62820.0,0.0,0.0,16124.0,15351.0,PA,-639.0,53400.0,-462.0,11240.0,-840.0,-2036.0,-1017.0,248692.0,-405.0,29168.0,-5582.0,-6831.0,-145.0,41040.0,-27.0,39092.0,-59.0,24544.0,-20.0,548.0,74779.0,350.0,2030.0,717.0,27171.0,-1435.0,-16600.0,694.0,15819.0,0.0,270.0,-404.0,2626994.0,1583.0,-225.0,4253.0,0.0,-38.0,-335.0,4775.0,-374.0,9423.0,-553.0,-10701.0,-45.0,-1207.0,-753.0,196937.0,39.0,1168.0,-1831.0,-2828.0,33.0,52.0,-408.0,-690.0,-1641.0,-707.0,264.0,1371.0,251.0,1338.0,-84.0,32.0,-440.0,43370.0,-565.0,44232.0,358.0,16758.0,-980.0,-3317.0
lycoming,12733.0,0.0,0.0,0.0,33044.0,PA,-906.0,26600.0,-319.0,5870.0,-297.0,-1794.0,-534.0,28792.0,-856.0,9208.0,-2119.0,-2992.0,-152.0,4349.0,-41.0,4919.0,-157.0,727.0,-17.0,317.0,3383.0,203.0,6770.0,127.0,9826.0,-567.0,-2860.0,293.0,7046.0,-4.0,0.0,-340.0,1281084.0,-12557.0,-355.0,9.0,51.0,-540.0,-306.0,-357.0,-339.0,-197.0,-326.0,-5321.0,-238.0,167.0,-728.0,37498.0,-50.0,-467.0,-886.0,-1160.0,-27.0,16.0,-197.0,-234.0,-563.0,-262.0,-305.0,-245.0,-219.0,-189.0,-218.0,-288.0,-368.0,5799.0,-421.0,6086.0,372.0,-145.0,-1252.0,-6000.0
mifflin,4122.0,0.0,0.0,0.0,11668.0,PA,-32.0,9110.0,-59.0,1920.0,-4.0,-366.0,-276.0,24203.0,-52.0,12474.0,-882.0,-1784.0,-81.0,1065.0,-53.0,968.0,-22.0,1829.0,-27.0,-42.0,5167.0,66.0,1623.0,98.0,3839.0,-478.0,-3718.0,161.0,2706.0,-4.0,-12.0,-63.0,293607.0,1524.0,-49.0,506.0,5.0,-31.0,-69.0,342.0,-69.0,654.0,-70.0,-1245.0,-43.0,994.0,63.0,17115.0,20.0,217.0,-131.0,-194.0,-1.0,5.0,-52.0,-70.0,-199.0,-104.0,-127.0,-31.0,-109.0,-36.0,-45.0,-80.0,133.0,2502.0,57.0,2510.0,92.0,162.0,-197.0,-137.0
monroe,31826.0,0.0,0.0,16203.0,9320.0,PA,-3121.0,34270.0,-1395.0,9670.0,-2623.0,-7398.0,-3116.0,-72517.0,-2819.0,-77776.0,-4854.0,-6105.0,-497.0,1213.0,-350.0,1266.0,-427.0,-17.0,-8.0,-143.0,19924.0,-116.0,-2673.0,-148.0,1324.0,-1788.0,-24040.0,203.0,8149.0,-5.0,142.0,-2165.0,2459324.0,-46991.0,-1694.0,-3756.0,-218.0,-93.0,-2067.0,-6634.0,-2162.0,-10915.0,-2165.0,-31718.0,-1482.0,255.0,-2587.0,-954.0,-162.0,-464.0,-2143.0,-3117.0,-203.0,-124.0,-1115.0,-1465.0,-1248.0,-488.0,-273.0,-350.0,-229.0,-200.0,-574.0,-683.0,-1990.0,6415.0,-2246.0,5610.0,-7.0,4401.0,-2909.0,-9637.0
northumberland,11395.0,0.0,0.0,0.0,20738.0,PA,-131.0,20940.0,-360.0,4560.0,-211.0,-802.0,-367.0,40895.0,-137.0,21836.0,-1487.0,-5054.0,-84.0,600.0,9.0,124.0,-36.0,-1910.0,5.0,256.0,16722.0,135.0,3744.0,158.0,8992.0,-856.0,-6701.0,404.0,6262.0,15.0,184.0,-241.0,691149.0,-1497.0,-219.0,-135.0,-30.0,-16.0,-278.0,57.0,-255.0,1244.0,-345.0,-2873.0,-262.0,1986.0,20.0,30567.0,1.0,501.0,-477.0,-758.0,-10.0,25.0,-191.0,-231.0,-668.0,-403.0,-7.0,170.0,-53.0,106.0,-88.0,-10.0,95.0,7332.0,72.0,7554.0,181.0,2422.0,-288.0,-47.0
perry,5411.0,0.0,0.0,0.0,13191.0,PA,-44.0,9940.0,-86.0,1800.0,-125.0,-267.0,-189.0,31534.0,-116.0,11509.0,-544.0,-890.0,-87.0,1020.0,-28.0,778.0,27.0,4068.0,8.0,94.0,471.0,68.0,1526.0,176.0,5286.0,-326.0,-4900.0,167.0,3449.0,-2.0,105.0,-206.0,503974.0,-3900.0,-134.0,-165.0,-34.0,-131.0,-215.0,-410.0,-210.0,-867.0,-247.0,-3104.0,-103.0,-68.0,-140.0,27693.0,-5.0,35.0,-290.0,-834.0,-38.0,-22.0,-134.0,-212.0,-311.0,-367.0,18.0,345.0,67.0,393.0,-22.0,-56.0,-55.0,6196.0,-33.0,6500.0,116.0,995.0,-144.0,-493.0
pike,10507.0,0.0,0.0,0.0,13075.0,PA,-113.0,11820.0,-203.0,2750.0,-136.0,-791.0,-417.0,30482.0,-107.0,11807.0,-1517.0,-1232.0,-19.0,2097.0,-23.0,2246.0,-104.0,3748.0,-8.0,68.0,9248.0,53.0,4972.0,142.0,2138.0,-288.0,-6016.0,225.0,6244.0,-6.0,-71.0,-526.0,939559.0,-10500.0,-440.0,-423.0,40.0,-337.0,-433.0,-1021.0,-522.0,-511.0,-505.0,-8889.0,-274.0,-808.0,-167.0,35470.0,-18.0,9.0,-566.0,-858.5360000000001,-66.0,-23.0,-228.0,-331.0,-449.0,-199.0,52.0,404.0,68.0,375.0,-45.0,-72.0,-26.0,7982.0,-92.0,8097.0,252.0,1252.0,-335.0,-772.0
snyder,3759.0,0.0,0.0,0.0,10608.0,PA,260.0,8080.0,-18.0,1380.0,-8.0,274.0,143.0,30467.0,171.0,11653.0,-662.0,-1211.0,-1.0,2526.0,-4.0,1050.0,37.0,498.0,7.0,195.0,5865.0,25.0,501.0,70.0,2648.0,-135.0,-2106.0,144.0,3113.0,-3.0,-82.0,-95.0,335624.0,-1100.0,-115.0,146.0,-15.0,-79.0,-119.0,195.0,-106.0,523.0,-126.0,-1664.0,-92.0,365.0,262.0,23379.0,-8.0,-29.0,-164.0,-309.0,-40.0,-15.0,-22.0,-29.0,-261.0,-228.0,32.0,272.0,38.0,267.0,-9.0,32.0,288.0,4210.0,256.0,4275.0,197.0,490.0,24.0,-715.0
sullivan,866.0,0.0,0.0,0.0,1997.0,PA,-103.0,1390.0,-19.0,190.0,-80.0,-121.0,-46.0,-3715.0,-53.0,899.0,-169.0,-293.0,5.0,670.0,0.0,495.0,-16.0,9.0,-13.0,39.0,-2035.0,5.0,322.0,10.0,22.0,-4.0,-211.0,18.0,433.0,-0.0001,-0.0001,-27.0,52151.0,-500.0,-37.0,-121.0,3.0,-6.0,-35.0,-25.0,-26.0,-146.0,-31.0,-325.0,-15.0,34.0,-16.0,-3465.0,-12.0,35.0,-38.0,-123.0,-11.0,-6.0,-8.0,-27.0,-30.0,-88.0,-27.0,-39.0,-23.0,-48.0,-9.0,-4.0,-11.0,-1170.0,-36.0,-1192.0,-34.0,-893.0,-53.0,-456.0
susquehanna,5884.0,0.0,0.0,0.0,11697.0,PA,-44.0,9480.0,-133.0,1740.0,62.0,-319.0,-203.0,44267.0,-186.0,7950.0,-729.0,-968.0,17.0,1137.0,43.0,984.0,-14.0,9688.0,22.0,124.0,3538.0,104.0,1841.0,239.0,7296.0,-252.0,-2172.0,242.0,5464.0,8.0,192.0,-170.0,447992.0,338.0,-171.0,592.0,14.0,-203.0,-232.0,-361.0,-183.0,-58.0,-212.0,-1963.0,-212.0,1047.0,65.0,46320.0,18.0,-172.0,-371.0,-690.0,-20.0,-9.0,-66.0,-52.0,-289.0,-248.0,-135.0,-98.0,-80.0,6.0,-58.0,-182.0,189.0,10211.0,115.0,10406.0,247.0,1705.0,-365.0,-826.0
tioga,4604.0,0.0,0.0,0.0,11827.0,PA,-284.0,8570.0,-53.0,1680.0,-120.0,-487.0,-168.0,828.0,-271.0,4985.0,-909.0,-1280.0,-43.0,1713.0,-13.0,1653.0,-172.0,-2860.0,12.0,99.0,-1195.0,119.0,2441.0,21.0,1443.0,144.0,1088.0,95.0,2826.0,-4.0,-75.0,-91.0,388216.0,-1441.0,-46.0,-177.0,-44.0,-155.0,-37.0,344.0,-102.0,7.0,-84.0,-1101.0,-40.0,740.0,-188.0,-2233.0,-19.0,-83.0,-215.0,-149.0,5.0,9.0,-65.0,-88.0,-321.0,-101.0,-85.0,-50.0,-92.0,-39.0,-127.0,-169.0,-62.0,-2185.0,-119.0,-2247.0,47.0,403.0,-331.0,-296.0
union,5250.0,0.0,0.0,0.0,10522.0,PA,9.0,7840.0,-50.0,1250.0,-120.0,-193.0,-136.0,44477.0,-113.0,6330.0,-631.0,-1339.0,11.0,3344.0,7.0,2835.0,-39.0,861.0,0.0,301.0,11085.0,16.0,4240.0,129.0,5876.0,-242.0,-1829.0,178.0,4330.0,-2.0,-206.0,-159.0,530221.0,-5225.0,-94.0,-29.0,14.0,-20.0,-68.0,-54.0,-154.0,-162.0,-92.0,-2456.0,-113.0,146.0,118.0,37684.0,-24.0,-230.0,-175.0,-333.0,15.0,9.0,-14.0,-54.0,-242.0,-294.0,-56.0,79.0,-57.0,87.0,-18.0,-32.0,148.0,6685.0,112.0,7083.0,156.0,1901.0,-178.0,-928.0
wayne,7134.0,0.0,0.0,0.0,13754.0,PA,57.0,11740.0,-138.0,2200.0,15.0,-266.0,-112.0,38411.0,83.0,12953.0,-1103.0,-1879.0,-10.0,5500.0,34.0,5503.0,-28.0,373.0,17.0,127.0,7956.0,88.0,3095.0,223.0,7168.0,-233.0,-4263.0,164.0,4911.0,8.0,368.0,-158.0,598051.0,-1643.0,-71.0,-79.0,-47.0,-27.0,-123.0,439.0,-136.0,210.0,-197.0,-3438.0,-83.0,1119.0,30.0,32390.0,16.0,350.0,-168.0,-177.0,3.0,22.0,-37.0,-152.0,-378.0,-201.0,96.0,294.0,36.0,261.0,18.0,55.0,38.0,6967.0,80.0,7459.0,73.0,1695.0,46.0,681.0
bucks,137917.0,0.0,0.0,0.0,175918.0,PA,-298.0,156310.0,-373.0,26650.0,-284.0,-4080.0,-2720.0,1723978.0,-268.0,719710.0,-16557.0,-8537.0,919.0,147815.0,1498.0,140723.0,-304.0,47581.0,-13.0,2865.0,475943.0,1432.0,67507.0,2765.0,97030.0,-4041.0,-72901.0,2502.0,68926.0,-3.0,3516.0,-1956.0,21193960.0,1266.0,-1227.0,48314.0,-285.0,-1758.0,-1784.0,2422.0,-1893.0,51104.0,-2281.0,-102394.0,-1060.0,41035.0,466.0,1649834.0,-232.0,4450.0,-4681.0,2415.0,-86.0,111.0,-1876.0,-2805.0,-4957.0,-2695.0,356.0,2086.0,374.0,2057.0,-652.0,-1017.0,1436.0,378382.0,737.0,385698.0,3010.0,50167.0,-2804.0,-14623.0
cameron,651.0,0.0,0.0,0.0,1421.0,PA,-62.0,1230.0,-4.0,240.0,-81.0,-67.0,-8.0,-1230.0,-41.0,-115.0,-110.0,-307.0,-8.0,-448.0,2.0,-10.0,-26.0,474.0,-24.0,0.0,-644.0,4.0,235.0,18.0,635.0,-68.0,-776.0,3.0,194.0,-0.0001,-0.0001,-7.0,25893.0,-334.0,-12.0,151.0,-13.0,-39.0,-24.0,-26.0,-15.0,131.0,-13.0,-121.0,0.0,-56.0,-35.0,-1242.0,-0.0001,-0.0001,-57.0,-102.0,7.0,0.0,-13.0,-33.0,-38.0,-14.0,-12.0,17.0,6.0,25.0,5.0,13.0,-27.0,-477.0,-30.0,-465.0,-17.0,-199.0,-34.0,74.0
centre,30567.0,0.0,0.0,0.0,37012.0,PA,-1187.0,29190.0,111.0,3370.0,240.0,-1218.0,-30.0,161161.0,-1037.0,58581.0,-2998.0,-7032.0,-40.0,10308.0,-7.0,11000.0,-26.0,4666.0,2.0,585.0,8565.0,188.0,3016.0,478.0,27771.0,-560.0,-5164.0,470.0,11963.0,-34.0,-1233.0,-1366.0,2195805.0,-8338.0,-211.0,-181.0,-205.0,-301.0,-238.0,984.0,-1357.0,-238.0,-343.0,-9194.0,-379.0,1602.0,-495.0,116683.0,-5.0,150.0,-383.0,280.0,30.0,36.0,-82.0,-159.0,-577.0,-219.0,-21.0,182.0,0.0,254.0,-95.0,-111.0,-463.0,23443.0,-514.0,24352.0,539.0,5537.0,-1401.0,-3347.0
clearfield,9617.0,0.0,0.0,0.0,21801.0,PA,1.0,17360.0,-57.0,3260.0,-72.0,-408.0,-274.0,58727.0,-21.0,26994.0,-715.0,-4275.0,-4.0,4484.0,6.0,4428.0,-98.0,-4886.0,6.0,239.0,8109.0,93.0,1235.0,259.0,5573.0,-532.0,-4230.0,203.0,4867.0,-2.0,134.0,-185.0,563623.0,-501.0,-123.0,473.0,-34.0,-12.0,-183.0,-405.0,-191.0,43.0,-238.0,-2283.0,-101.0,1089.0,-86.0,36811.0,-40.0,-149.0,-403.0,-538.1000000000004,31.0,13.0,-29.0,-189.0,-537.0,-169.0,88.0,335.0,34.0,296.0,-44.0,-18.0,-41.0,6924.0,-126.0,6702.0,-27.0,-650.0,-84.0,-73.0
clinton,4727.0,0.0,0.0,0.0,8252.0,PA,-19.0,7880.0,-56.0,1780.0,-68.0,-92.0,20.0,22219.0,-76.0,6994.0,-565.0,-812.0,30.0,2040.0,67.0,1800.0,-66.0,965.0,-3.0,72.0,5101.0,94.0,1647.0,135.0,4194.0,-210.0,-728.0,136.0,1888.0,8.0,95.0,-107.0,302405.0,-12655.0,-36.0,654.0,-42.0,-101.0,-93.0,-89.0,-103.0,440.0,-88.0,-1258.0,-122.0,896.0,17.0,22317.0,5.0,-53.0,-77.0,-79.0,-16.0,0.0,-51.0,20.0,-214.0,-97.0,-68.0,34.0,-50.0,-3.0,-44.0,-58.0,57.0,4533.0,20.0,4574.0,81.0,1560.0,-47.0,331.0
elk,4627.0,0.0,0.0,0.0,8416.0,PA,-79.0,8230.0,-52.0,1370.0,-32.0,-361.0,-235.0,49181.0,15.0,15051.0,-609.0,-2036.0,-13.0,1966.0,7.0,1652.0,-61.0,805.0,12.0,41.0,4090.0,-6.0,652.0,37.0,3234.0,-77.0,-2587.0,92.0,1638.0,-7.0,-163.0,-108.0,277553.0,-2650.0,-78.0,-875.0,-18.0,5.0,-77.0,-21.0,-107.0,-617.0,-93.0,-1185.0,-42.0,498.0,11.0,44989.0,0.0,-162.0,-192.0,41.0,42.0,9.0,-93.0,-177.0,-221.0,-23.0,23.0,150.0,18.0,125.0,-22.0,-12.0,36.0,8698.0,6.0,8994.0,38.0,1883.0,-74.0,-237.0
forest,773.0,0.0,0.0,0.0,1483.0,PA,-3.0,1040.0,-4.0,160.0,-4.0,10.0,7.0,-18539.0,-51.0,796.0,-74.0,-205.0,-13.0,96.0,-19.0,80.0,1.0,-262.0,8.0,5.0,109.0,42.0,567.0,14.0,393.0,-66.0,-515.0,23.0,499.0,-0.0001,-0.0001,-6.0,21926.0,-1946.0,2.0,-27.0,-16.0,-10.0,-12.0,0.0,-3.0,-6.0,-15.0,-132.0,-3.0,32.0,-22.0,-18192.0,-0.0001,-0.0001,-15.0,-22.0,2.0,-2.0,16.0,-5.0,-52.0,-9.0,-14.0,46.0,-4.0,57.0,3.0,24.0,-19.0,851.0,-27.0,881.0,6.0,139.0,-36.0,-50.0
jefferson,4484.0,0.0,0.0,0.0,13354.0,PA,-55.0,9900.0,-2.0,1800.0,-205.0,-83.0,-101.0,24972.0,-110.0,14504.0,-294.0,-2306.0,-79.0,3503.0,-56.0,2935.0,-116.0,1349.0,-6.0,245.0,-2076.0,150.0,3512.0,175.0,4765.0,-285.0,-4554.0,102.0,2565.0,0.0,-26.0,-143.0,319424.0,-1448.0,-133.0,572.0,-19.0,-32.0,-106.0,-66.0,-145.0,14.0,-91.0,-926.0,-62.0,-319.0,-129.0,20331.0,-20.0,58.0,-251.0,-203.0,34.0,8.0,-35.0,-55.0,-297.0,-69.0,49.0,226.0,1.0,193.0,-16.0,71.0,-22.0,4892.0,-75.0,5153.0,50.0,1104.0,-202.0,259.0
mckean,4334.0,0.0,0.0,0.0,10334.0,PA,-50.0,9270.0,-129.0,2020.0,-92.0,-470.0,-240.0,-64473.0,-64.0,16522.0,-613.0,-1022.0,-46.0,2745.0,-22.0,2553.0,-9.0,1825.0,2.0,92.0,2871.0,-11.0,-256.0,95.0,2458.0,-458.0,-3468.0,128.0,2261.0,2.0,-146.0,-123.0,310723.0,705.0,-90.0,780.0,10.0,-179.0,-130.0,-172.0,-117.0,268.0,-115.0,-1017.0,-83.0,136.0,-2.0,-73424.0,5.0,675.0,-201.0,-23.0,-4.0,17.0,-87.0,-83.0,-259.0,-71.0,33.0,170.0,8.0,149.0,-10.0,15.0,35.0,-12249.0,75.0,-12072.0,70.0,97.0,-102.0,-1137.0
potter,1589.0,0.0,0.0,0.0,5505.0,PA,-115.0,3370.0,-82.0,670.0,-84.0,-336.0,-137.0,36247.0,-82.0,1936.0,-341.0,-126.0,-13.0,5981.0,-21.0,5956.0,-59.0,-723.0,-12.0,62.0,9753.0,0.0,1067.0,-1.0,376.0,-11.0,-1197.0,25.0,636.0,-13.0,-142.0,-42.0,170625.0,-1621.0,-37.0,-528.0,10.0,30.0,-19.0,137.0,-45.0,-371.0,-27.0,-477.0,-40.0,-465.0,-125.0,41935.0,-8.0,25.0,-175.0,-187.0,-27.0,-1.0,-28.0,-20.0,-137.0,-38.0,-17.0,5.0,-13.0,30.0,-28.0,-41.0,-91.0,6618.0,-162.0,6430.0,-73.0,142.0,-49.0,248.0
venango,6896.0,0.0,0.0,0.0,14809.0,PA,-133.0,11840.0,-90.0,2290.0,-284.0,-237.0,-12.0,82023.0,-107.0,-1505.0,-1120.0,-1234.0,-118.0,2571.0,-79.0,2456.0,-21.0,83.0,7.0,132.0,1696.0,99.0,1984.0,233.0,6141.0,-29.0,-1438.0,180.0,4443.0,-8.0,-145.0,-179.0,393704.0,-1252.0,-144.0,10.0,2.0,-9.0,-191.0,-341.0,-184.0,-405.0,-188.0,-1725.0,-107.0,585.0,9.0,75675.0,3.0,-14.0,-279.0,-183.4930000000004,6.0,37.0,-45.0,-104.0,-385.0,-72.0,51.0,356.0,76.0,379.0,73.0,95.0,-25.0,17691.0,-91.0,17916.0,132.0,5063.0,-220.0,419.0
warren,5943.0,0.0,0.0,0.0,10711.0,PA,-90.0,9510.0,-136.0,1750.0,-97.0,-288.0,-158.0,46082.0,-174.0,15543.0,-864.0,-2454.0,-94.0,5746.0,-25.0,6017.0,-53.0,1515.0,-15.0,126.0,9560.0,153.0,1463.0,88.0,3320.0,-564.0,-4512.0,187.0,2938.0,-9.0,232.0,-163.0,333414.0,-2869.0,-126.0,-260.0,-31.0,-89.0,-107.0,-73.0,-152.0,-108.0,-135.0,-1389.0,-72.0,158.0,14.0,45017.0,12.0,104.0,-218.0,-309.0,21.0,12.0,0.0,-85.0,-331.0,-111.0,-77.0,91.0,-53.0,162.0,3.0,22.0,3.0,9981.0,-80.0,10044.0,50.0,-252.0,-226.0,-53.0
carbon,11446.0,0.0,0.0,8279.0,4698.0,PA,-255.0,14680.0,-130.0,3140.0,-64.0,-651.0,-259.0,24463.0,-178.0,11158.0,-1639.0,-2342.0,48.0,3302.0,72.0,3056.0,-19.0,2883.0,1.0,189.0,2530.0,-28.0,2979.0,173.0,7129.0,-612.0,-7627.0,273.0,5558.0,0.0,63.0,-299.0,654041.0,-4900.0,-211.0,112.0,-29.0,-144.0,-287.0,-185.0,-280.0,-233.0,-270.0,-4044.0,-160.0,693.0,-280.0,25139.0,-2.0,230.0,-480.0,-728.0,3.0,13.0,-166.0,-243.0,-546.0,-372.0,68.0,656.0,67.0,644.0,22.0,16.0,-203.0,6181.0,-206.0,6451.0,185.0,1658.0,-420.0,-939.0
columbia,9532.0,0.0,0.0,0.0,15693.0,PA,61.0,14050.0,-89.0,2740.0,-88.0,-119.0,-146.0,47251.0,81.0,25525.0,-1262.0,-2032.0,-9.0,1762.0,-17.0,1731.0,-56.0,1728.0,-20.0,169.0,2959.0,74.0,2613.0,200.0,5051.0,-698.0,-5180.0,182.0,4204.0,4.0,93.0,-271.0,598765.0,-7569.0,-253.0,434.0,-19.0,-19.0,-255.0,319.0,-265.0,716.0,-244.0,-3504.0,-167.0,9.0,128.0,31880.0,14.0,297.0,-356.0,-605.7759999999998,2.0,8.0,-121.0,-143.0,-466.0,-268.0,50.0,208.0,42.0,169.0,-53.0,-63.0,197.0,5717.0,175.0,5643.0,231.0,573.0,-189.0,-523.0
luzerne,61134.0,0.0,0.0,10676.0,49890.0,PA,-2858.0,80450.0,-663.0,18590.0,-2312.0,-5340.0,-1932.0,98294.0,-2478.0,47283.0,-7851.0,-10509.0,-343.0,33458.0,38.0,33837.0,-205.0,3372.0,-21.0,897.0,70598.0,231.0,14370.0,477.0,27641.0,-2317.0,-31382.0,1017.0,23580.0,9.0,-129.0,-1370.0,3474132.0,-37709.0,-953.0,1104.0,-93.0,-1312.0,-1353.0,-485.0,-1341.0,404.0,-1386.0,-16037.0,-1028.0,-7141.0,-2122.0,130808.0,-143.0,-254.0,-2583.0,-1759.0,-52.0,25.0,-1085.0,-1299.0,-1918.0,-545.0,-447.0,286.0,-551.0,140.0,-420.0,-261.0,-1315.0,27201.0,-1365.0,27111.0,616.0,7527.0,-3232.0,-11444.0
montour,2959.0,0.0,0.0,0.0,4610.0,PA,-57.0,4450.0,-29.0,690.0,-103.0,-163.0,-89.0,24789.0,37.0,16750.0,-286.0,-754.0,7.0,1497.0,-35.0,1672.0,-18.0,914.0,-28.0,129.0,574.0,-9.0,-103.0,30.0,1577.0,-169.0,-1159.0,60.0,1056.0,4.0,64.0,-115.0,316378.0,-1919.0,-58.0,-309.0,-27.0,-54.0,-95.0,111.0,-102.0,-328.0,-119.0,-1178.0,-39.0,308.0,44.0,22441.0,11.0,154.0,-140.0,-229.0,13.0,-2.0,-71.0,-114.0,-117.0,-44.0,-66.0,-25.0,-40.0,-31.0,-58.0,-41.0,113.0,5720.0,89.0,5916.0,52.0,1093.0,-63.0,-950.0
wyoming,4441.0,0.0,0.0,0.0,7235.0,PA,-101.0,6640.0,-91.0,1240.0,-54.0,-375.0,-249.0,24077.0,-141.0,5356.0,-709.0,-1050.0,73.0,413.0,54.0,559.0,-13.0,2657.0,1.0,77.0,2956.0,41.0,1279.0,37.0,2734.0,-139.0,-1966.0,96.0,1782.0,-3.0,72.0,-204.0,315712.0,-4071.0,-141.0,-73.0,-47.0,-102.0,-220.0,-163.0,-208.0,-369.0,-204.0,-1751.0,-178.0,444.0,-37.0,25631.0,-13.0,-127.0,-190.0,-500.0,-6.0,2.0,-74.0,-142.0,-235.0,-130.0,7.0,108.0,3.0,103.0,-35.0,-45.0,-43.0,5524.0,-51.0,5747.0,-8.0,-1628.0,-164.0,-751.0
