County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
forest,1951.0,0.0,0.0,0.0,2327.0,WI,-76.0,1820.0,-4.0,540.0,-76.0,-124.0,-56.0,15728.0,-52.0,1280.0,-168.0,-387.0,26.0,360.0,32.0,132.0,-27.0,764.0,-4.0,41.0,2493.0,-5.0,-197.0,44.0,1064.0,-123.0,-683.0,34.0,645.0,-0.0001,-0.0001,-62.0,77845.0,-603.0,-49.0,132.0,-15.0,-34.0,-68.0,-38.0,-60.0,74.0,-57.0,-324.0,-30.0,-5.0,8.0,14188.0,2.0,51.0,-57.0,-46.0,2.0,4.0,-23.0,-25.0,-49.0,-18.0,-39.0,-56.0,-40.0,-66.0,-45.0,-41.0,22.0,2973.0,28.0,3076.0,-27.0,434.0,-24.0,83.0
grant,0.0,14529.0,0.0,7117.0,0.0,WI,111.0,10680.0,-53.0,1830.0,-8.0,-219.0,-205.0,65814.0,135.0,22359.0,-609.0,-2973.0,101.0,2702.0,112.0,2551.0,-36.0,3110.0,-15.0,205.0,15261.0,92.0,215.0,167.0,4879.0,-474.0,-4049.0,168.0,3013.0,0.0,189.0,-185.0,468961.0,-1364.0,-144.0,705.0,-57.0,-2.0,-207.0,-371.0,-195.0,754.0,-180.0,-2455.0,-72.0,247.0,195.0,55720.0,18.0,-143.0,-154.0,-182.65699999999924,31.0,17.0,-44.0,-73.0,-298.0,-31.0,-40.0,51.0,10.0,107.0,-87.0,-92.0,227.0,10671.0,144.0,11177.0,72.0,5879.0,99.0,277.0
green,10245.0,0.0,0.0,8005.0,0.0,WI,80.0,8560.0,-24.0,1620.0,-24.0,33.0,3.0,68104.0,139.0,24362.0,-640.0,-2667.0,122.0,3527.0,100.0,3189.0,8.0,1367.0,15.0,234.0,22259.0,157.0,2985.0,30.0,838.0,-369.0,-2881.0,183.0,3075.0,0.0,-89.0,-201.0,636176.0,-1754.0,-141.0,2418.0,-63.0,-49.0,-120.0,-176.0,-206.0,2695.0,-217.0,-3649.0,-124.0,463.0,149.0,58970.0,33.0,388.0,-174.0,-404.0,19.0,-12.0,-84.0,-159.0,-268.0,-85.0,-13.0,255.0,2.0,269.0,8.0,92.0,175.0,11785.0,143.0,12042.0,100.0,2153.0,33.0,627.0
green lake,3048.0,0.0,0.0,0.0,6091.0,WI,-125.0,4290.0,-34.0,750.0,-117.0,-225.0,-83.0,22930.0,-96.0,1294.0,-284.0,-742.0,29.0,29070.0,36.0,28838.0,-11.0,1256.0,-25.0,164.0,6089.0,17.0,-499.0,22.0,1338.0,-250.0,-1352.0,87.0,1408.0,4.0,90.0,-170.0,299144.0,-637.0,-150.0,3096.0,-12.0,-54.0,-180.0,-601.0,-181.0,2731.0,-169.0,-2343.0,-125.0,537.0,-70.0,22778.0,21.0,1081.0,-112.0,-113.0,-11.0,-13.0,-22.0,-44.0,-56.0,-21.0,41.0,77.0,24.0,84.0,6.0,-26.0,-68.0,5649.0,-82.0,5705.0,87.0,2821.0,-182.0,-330.0
iowa,7009.0,0.0,0.0,4330.0,0.0,WI,13.0,5360.0,-5.0,930.0,-28.0,-149.0,-108.0,48570.0,26.0,6816.0,-281.0,-1613.0,58.0,3170.0,58.0,3250.0,-1.0,1267.0,1.0,150.0,18315.0,28.0,967.0,89.0,1204.0,-218.0,-1831.0,86.0,1862.0,2.0,259.0,-131.0,363907.0,-1233.0,-179.0,785.0,34.0,71.0,-173.0,-252.0,-136.0,692.0,-132.0,-1932.0,-137.0,484.0,25.0,42545.0,12.0,228.0,-111.0,-169.0,-4.0,-24.0,-34.0,-119.0,-113.0,9.0,-63.0,20.0,-49.0,48.0,-12.0,-64.0,56.0,8829.0,-14.0,9196.0,91.0,4046.0,-75.0,-726.0
iron,1465.0,0.0,0.0,0.0,1908.0,WI,-16.0,1450.0,21.0,240.0,32.0,-67.0,-59.0,5253.0,24.0,3163.0,-58.0,-515.0,-17.0,-453.0,5.0,-396.0,-1.0,-449.0,2.0,-5.0,1006.0,41.0,34.0,-11.0,-121.0,-67.0,-419.0,31.0,479.0,-0.0001,-0.0001,-20.0,55958.0,-924.0,-14.0,159.0,-7.0,-27.0,-24.0,-115.0,-29.0,-899.0,-53.0,-513.0,-21.0,200.0,22.0,4273.0,-9.0,-129.0,-75.0,-108.0,-5.0,1.0,-20.0,1.0,-58.0,-62.0,-32.0,-89.0,-26.0,-85.0,-25.0,-34.0,61.0,393.0,43.0,385.0,-6.0,76.0,21.0,60.0
jackson,375.0,5365.0,0.0,2345.0,531.0,WI,75.0,4730.0,-60.0,970.0,10.0,-90.0,-70.0,-85750.0,50.0,7515.0,-245.0,-659.0,6.0,-188.0,18.0,1026.0,18.0,2006.0,-12.0,83.0,12934.0,13.0,79.0,31.0,-278.0,-226.0,-1497.0,75.0,1486.0,19.9999,319.9999,-62.0,232330.0,-18837.0,-43.0,1778.0,-13.0,-1.0,-33.0,25.0,-53.0,1806.0,-94.0,-1221.0,-34.0,243.0,124.0,-71534.0,12.0,979.0,-65.0,-172.0,18.0,21.0,5.0,-24.0,-144.0,-38.0,41.0,88.0,4.0,96.0,-8.0,13.0,113.0,-9124.0,52.0,-9165.0,148.0,624.0,-79.0,-396.0
jefferson,15310.0,0.0,0.0,0.0,25237.0,WI,313.0,18770.0,-73.0,3590.0,-95.0,-133.0,-231.0,113660.0,460.0,49122.0,-1206.0,-2719.0,99.0,8444.0,125.0,7539.0,-25.0,449.0,-45.0,524.0,36496.0,147.0,3352.0,126.0,5576.0,-1116.0,-8421.0,309.0,6106.0,8.0,167.0,-299.0,1351082.0,-5019.0,-311.0,2732.0,47.0,-91.0,-307.0,-911.0,-303.0,1979.0,-442.0,-8894.0,-167.0,274.0,388.0,102039.0,22.0,665.0,-300.0,-416.0,-3.0,5.0,-70.0,-106.0,-520.0,-141.0,40.0,424.0,84.0,416.0,-61.0,-124.0,434.0,19520.0,321.0,20247.0,312.0,8601.0,56.0,-1301.0
juneau,1101.0,5238.0,0.0,2995.0,1451.0,WI,19.0,5880.0,-80.0,1250.0,-7.0,-214.0,-119.0,27474.0,110.0,10989.0,-467.0,-471.0,-12.0,331.0,-19.0,320.0,-39.0,-551.0,-6.0,119.0,8533.0,-35.0,-47.0,10.0,2853.0,-350.0,-2529.0,86.0,1645.0,-5.0,42.0,-50.0,248589.0,-138.0,-46.0,350.0,8.0,-19.0,-39.0,-241.0,-68.0,251.0,-84.0,-1368.0,-24.0,-937.0,22.0,25064.0,4.0,283.0,-221.0,-179.0,-4.0,-7.0,-37.0,-106.0,-221.0,-86.0,48.0,236.0,55.0,244.0,4.0,28.0,25.0,5348.0,-48.0,5374.0,-8.0,2271.0,41.0,242.0
kenosha,41121.0,0.0,1396.0,0.0,36130.0,WI,351.0,37500.0,-64.0,10170.0,-35.0,-699.0,-794.0,179266.0,501.0,108180.0,-2018.0,-5812.0,48.0,6551.0,122.0,5944.0,96.0,8142.0,-23.0,408.0,22818.0,131.0,6353.0,526.0,15393.0,-1353.0,-14779.0,538.0,10186.0,25.0,781.0,-999.0,2777915.0,-16526.0,-750.0,2849.0,-109.0,-735.0,-1007.0,-3847.0,-992.0,-1488.0,-1161.0,-21202.0,-622.0,2703.0,661.0,164996.0,22.0,398.0,-816.0,-657.0,-9.0,-9.0,-383.0,-587.0,-966.0,-278.0,73.0,1051.0,35.0,1023.0,-263.0,-360.0,964.0,36720.0,835.0,37661.0,773.0,5821.0,-329.0,-3273.0
kewaunee,4780.0,0.0,0.0,0.0,5848.0,WI,-41.0,4410.0,-87.0,760.0,-84.0,-366.0,-261.0,23162.0,-62.0,1764.0,-425.0,-1166.0,67.0,951.0,73.0,826.0,7.0,932.0,-7.0,155.0,6805.0,77.0,1073.0,26.0,1262.0,-346.0,-1934.0,85.0,1795.0,1.0,19.0,-131.0,275480.0,-2751.0,-141.0,-552.0,19.0,27.0,-153.0,-155.0,-135.0,-633.0,-136.0,-2016.0,-117.0,-246.0,81.0,16636.0,-4.0,42.0,-119.0,-344.74400000000014,24.0,5.0,-84.0,-78.0,-79.0,-43.0,-8.0,93.0,6.0,96.0,-51.0,-126.0,106.0,2745.0,90.0,2936.0,108.0,1259.0,-162.0,-109.0
la crosse,0.0,41057.0,0.0,19767.0,0.0,WI,308.0,28090.0,-78.0,4380.0,270.0,-110.0,-299.0,185735.0,379.0,30212.0,-1313.0,-7125.0,107.0,12180.0,115.0,10740.0,-46.0,7567.0,-13.0,674.0,19221.0,208.0,7655.0,504.0,12547.0,-1051.0,-5955.0,384.0,9296.0,8.0,383.0,-447.0,2078605.0,-16265.0,-459.0,2996.0,107.0,3.0,-457.0,-1431.0,-426.0,1829.0,-567.0,-10416.0,-275.0,-6607.0,499.0,184131.0,8.0,27.0,-455.0,-216.0,1.0,10.0,-78.0,-72.0,-853.0,-129.0,-99.0,16.0,-178.0,57.0,-167.0,-218.0,713.0,44707.0,636.0,45417.0,348.0,16880.0,61.0,-1768.0
lafayette,3674.0,0.0,0.0,3320.0,0.0,WI,0.0,3660.0,33.0,700.0,-18.0,-18.0,-38.0,24887.0,-10.0,8432.0,-241.0,-982.0,55.0,-568.0,77.0,-672.0,-11.0,-207.0,-8.0,54.0,8816.0,32.0,521.0,74.0,1924.0,-185.0,-1406.0,56.0,1156.0,-5.0,213.0,-148.0,178169.0,-968.0,-121.0,-407.0,-28.0,16.0,-166.0,-497.0,-143.0,188.0,-140.0,-1266.0,-68.0,284.0,9.0,23147.0,2.0,28.0,-147.0,-307.0,-15.0,-16.0,-17.0,-39.0,-136.0,-59.0,15.0,138.0,16.0,140.0,-23.0,-47.0,46.0,4744.0,20.0,4993.0,4.0,1414.0,-13.0,240.0
langlade,3615.0,0.0,0.0,0.0,6201.0,WI,-158.0,4400.0,-18.0,840.0,-75.0,-482.0,-273.0,28534.0,-68.0,3906.0,-439.0,-1026.0,-17.0,2469.0,-12.0,2263.0,-7.0,1965.0,3.0,57.0,6279.0,25.0,-399.0,44.0,1055.0,-242.0,-1981.0,101.0,1589.0,-4.0,-86.0,-92.0,211751.0,-155.0,-57.0,581.0,-21.0,-47.0,-41.0,-203.0,-82.0,418.0,-60.0,-752.0,-53.0,114.0,18.0,22292.0,-3.0,127.0,-85.0,-422.0,-2.0,-11.0,-50.0,-7.0,-28.0,-21.0,-79.0,-158.0,-70.0,-129.0,-82.0,-116.0,63.0,3774.0,80.0,3922.0,40.0,1685.0,-105.0,-321.0
lincoln,6307.0,0.0,0.0,0.0,8517.0,WI,51.0,6210.0,-35.0,1210.0,-81.0,-143.0,-116.0,26071.0,42.0,4605.0,-492.0,-1135.0,20.0,75.0,18.0,57.0,-27.0,-417.0,21.0,36.0,2978.0,71.0,1122.0,120.0,2926.0,-392.0,-1888.0,109.0,2075.0,-8.0,-9.0,-245.0,347047.0,-3315.0,-224.0,-608.0,-8.0,50.0,-221.0,-681.0,-241.0,-1291.0,-277.0,-2795.0,-192.0,-214.0,71.0,18191.0,-20.0,-174.0,-172.0,-260.0,-31.0,-19.0,-45.0,-124.0,-179.0,-53.0,-32.0,123.0,0.0,161.0,-11.0,0.0,53.0,3805.0,10.0,3637.0,2.0,1608.0,3.0,-666.0
manitowoc,14927.0,0.0,0.0,0.0,25429.0,WI,116.0,18940.0,-33.0,3240.0,-221.0,-349.0,-308.0,61566.0,60.0,17407.0,-1074.0,-4539.0,-46.0,15066.0,66.0,14624.0,-15.0,473.0,0.0,496.0,3991.0,168.0,2367.0,287.0,8035.0,-1363.0,-5597.0,364.0,6589.0,-2.0,-185.0,-537.0,1168747.0,-369.0,-513.0,673.0,-40.0,24.0,-471.0,-791.0,-541.0,134.0,-565.0,-6821.0,-505.0,1213.0,4.0,46801.0,-15.0,394.0,-430.0,-452.0,-5.0,-3.0,-56.0,-36.0,-543.0,-143.0,81.0,260.0,76.0,259.0,-23.0,32.0,107.0,9372.0,63.0,9740.0,157.0,3510.0,31.0,255.0
marathon,27214.0,0.0,0.0,0.0,40878.0,WI,487.0,30660.0,65.0,5710.0,309.0,83.0,-143.0,299791.0,585.0,95020.0,-1612.0,-8106.0,212.0,12124.0,198.0,11188.0,-65.0,8490.0,-11.0,695.0,74194.0,260.0,10419.0,515.0,14103.0,-2057.0,-10279.0,602.0,11641.0,12.0,405.0,-752.0,2338339.0,-7574.0,-667.0,9105.0,14.0,-156.0,-729.0,-2236.0,-751.0,7686.0,-832.0,-11400.0,-558.0,-2816.0,777.0,265973.0,-13.0,110.0,-522.0,-883.0,37.0,32.0,-144.0,-292.0,-838.0,-124.0,-129.0,373.0,-111.0,339.0,-122.0,-96.0,831.0,62617.0,607.0,63846.0,650.0,18169.0,27.0,-1798.0
marinette,8807.0,0.0,0.0,0.0,10617.0,WI,55.0,9360.0,-82.0,1850.0,8.0,-258.0,-191.0,35463.0,114.0,11467.0,-431.0,-1845.0,-12.0,1578.0,4.0,1503.0,-56.0,2399.0,7.0,221.0,5576.0,47.0,1034.0,78.0,2348.0,-737.0,-4803.0,166.0,3721.0,8.0,111.0,-285.0,423612.0,-5465.0,-173.0,-1279.0,-74.0,-3.0,-242.0,-485.0,-294.0,-1888.0,-256.0,-3210.0,-127.0,500.0,154.0,32150.0,-23.0,-89.0,-146.0,-142.0,2.0,-6.0,-24.0,-48.0,-229.0,-102.0,-9.0,104.0,-13.0,58.0,-63.0,-50.0,219.0,5138.0,163.0,5362.0,25.0,3461.0,35.0,175.0
marquette,2999.0,0.0,0.0,0.0,4294.0,WI,1.0,3430.0,-22.0,620.0,-53.0,-136.0,-72.0,25999.0,-15.0,3337.0,-135.0,-1383.0,-3.0,435.0,-8.0,352.0,-15.0,1447.0,-1.0,70.0,-31.0,-12.0,-662.0,5.0,603.0,-208.0,-1391.0,82.0,988.0,-0.0001,-0.0001,-58.0,185275.0,1091.0,-20.0,1134.0,4.0,28.0,-65.0,18.0,-53.0,1180.0,-110.0,-1248.0,-6.0,218.0,-30.0,24166.0,-3.0,135.0,-87.0,-159.0,0.0,0.0,-43.0,-19.0,-128.0,-32.0,73.0,50.0,36.0,32.0,-4.0,-8.0,-38.0,3466.0,-45.0,3524.0,59.0,1056.0,-14.0,-67.0
menominee,925.0,0.0,0.0,0.0,238.0,WI,31.0,640.0,-11.0,550.0,-8.0,-35.0,-44.0,1974.0,12.0,1328.0,-27.0,-265.0,-23.0,-65.0,-32.0,-81.0,-7.0,-321.0,-0.0001,-16.0,-95.0,-3.0,-511.0,7.0,39.0,-38.0,-115.0,-2.0,218.0,-0.0001,-0.0001,-24.0,12552.0,-509.0,5.0,-12.0,-14.0,-12.0,-15.0,-81.0,-22.0,-114.0,-25.0,-150.0,-14.0,-190.0,24.0,1639.0,-0.0001,-0.0001,-7.0,-20.0,-1.0,2.0,27.0,-3.0,-27.0,-12.0,10.0,63.0,8.0,65.0,22.0,27.0,0.0,325.0,-3.0,301.0,-2.0,-12.0,21.0,122.0
milwaukee,50742.0,235257.0,10028.0,80787.0,70535.0,WI,-4964.0,237460.0,-1451.0,80650.0,-5872.0,-21207.0,-14544.0,1285368.0,-407.0,396652.0,-9827.0,-43116.0,-636.0,124455.0,12.0,123652.0,-457.0,26037.0,-6.0,1856.0,387573.0,211.0,30878.0,2580.0,76771.0,-8473.0,-72668.0,1958.0,49307.0,-13.0,1617.0,-5600.0,14425376.0,-50624.0,-4122.0,24161.0,-438.0,-4528.0,-5328.0,-19767.0,-5563.0,10765.0,-5259.0,-72144.0,-3682.0,26102.0,24.0,1221842.0,-84.0,-2416.0,-5431.0,-6313.0,474.0,156.0,-2096.0,-2691.0,-4018.0,-844.0,-756.0,3974.0,-1030.0,3663.0,-3880.0,-8125.0,3106.0,276201.0,3049.0,285871.0,2194.0,33198.0,-6242.0,-39254.0
monroe,849.0,9661.0,0.0,6559.0,1270.0,WI,81.0,9950.0,-100.0,2020.0,96.0,-340.0,-251.0,30245.0,0.0,8545.0,-789.0,-1564.0,84.0,2298.0,23.0,2195.0,-27.0,13.0,0.0,418.0,-8460.0,10.0,1650.0,171.0,7371.0,-562.0,-889.0,146.0,2497.0,-13.0,-29.0,-258.0,484443.0,-5709.0,-233.0,-749.0,-3.0,-20.0,-214.0,-207.0,-256.0,-942.0,-295.0,-3175.0,-208.0,-4381.0,116.0,26600.0,4.0,-44.0,-92.0,-257.0,25.0,4.0,-87.0,-156.0,-243.0,-126.0,18.0,196.0,7.0,154.0,-72.0,-86.0,192.0,6341.0,110.0,6318.0,60.0,1290.0,0.0,-171.0
oconto,7885.0,0.0,0.0,0.0,10839.0,WI,7.0,7930.0,-19.0,1400.0,-76.0,-215.0,-174.0,47210.0,77.0,21296.0,-300.0,-1408.0,115.0,3107.0,80.0,2975.0,-29.0,2215.0,2.0,203.0,8900.0,29.0,2004.0,80.0,3848.0,-783.0,-4829.0,249.0,3671.0,13.0,23.0,-335.0,527283.0,-5161.0,-301.0,550.0,13.0,47.0,-248.0,-513.0,-334.0,19.0,-262.0,-3811.0,-241.0,-203.0,125.0,40529.0,11.0,-245.0,-103.0,-377.0,-15.0,-16.0,-64.0,-19.0,-204.0,-80.0,-56.0,-49.0,-63.0,-34.0,-91.0,-97.0,200.0,7683.0,110.0,7957.0,54.0,1041.0,-16.0,-615.0
oneida,9033.0,0.0,0.0,0.0,11570.0,WI,72.0,8960.0,-18.0,1330.0,-16.0,-144.0,-171.0,112234.0,135.0,21304.0,-561.0,-2163.0,-10.0,4341.0,-16.0,3956.0,-37.0,3207.0,-1.0,70.0,7040.0,99.0,2594.0,101.0,4174.0,-423.0,-3356.0,188.0,4580.0,7.0,199.0,-253.0,650438.0,-1129.0,-278.0,2128.0,10.0,31.0,-268.0,-1026.0,-249.0,1593.0,-281.0,-3625.0,-171.0,965.0,86.0,95511.0,5.0,416.0,-95.0,43.0,-5.0,2.0,-20.0,1.0,-261.0,-48.0,67.0,221.0,37.0,194.0,-15.0,-37.0,129.0,17886.0,101.0,18265.0,70.0,1449.0,-16.0,-145.0
outagamie,39288.0,0.0,0.0,0.0,50666.0,WI,504.0,42830.0,258.0,7880.0,-245.0,102.0,-545.0,381533.0,543.0,144635.0,-1654.0,-3303.0,190.0,12808.0,168.0,12846.0,68.0,6261.0,-15.0,1182.0,50368.0,262.0,5695.0,441.0,13054.0,-2079.0,-14120.0,671.0,12858.0,-1.0,757.0,-900.0,3521733.0,-1010.0,-778.0,7533.0,-16.0,-462.0,-835.0,-327.0,-905.0,7243.0,-999.0,-18302.0,-618.0,9497.0,793.0,306341.0,45.0,547.0,-441.0,86.0,132.0,42.0,-229.0,-156.0,-1031.0,-239.0,164.0,741.0,131.0,712.0,-177.0,-529.0,918.0,72114.0,741.0,73175.0,784.0,18046.0,-239.0,-3684.0
ozaukee,16607.0,0.0,0.0,0.0,35635.0,WI,194.0,20800.0,41.0,2570.0,51.0,-196.0,-291.0,350700.0,83.0,121947.0,-762.0,-5028.0,138.0,22234.0,213.0,20141.0,-37.0,9312.0,4.0,622.0,36581.0,223.0,17740.0,169.0,14983.0,-884.0,-6390.0,321.0,11023.0,-21.0,345.0,-266.0,3903249.0,6246.0,-138.0,8202.0,7.0,-193.0,-305.0,-1686.0,-252.0,9655.0,-288.0,-13156.0,-172.0,9342.0,397.0,316672.0,-85.0,-1163.0,-339.0,1815.0,95.0,56.0,-165.0,-303.0,-575.0,-224.0,36.0,283.0,9.0,257.0,-49.0,-24.0,425.0,78709.0,356.0,76661.0,560.0,23902.0,-343.0,-470.0
pepin,0.0,2186.0,0.0,1278.0,0.0,WI,34.0,1500.0,-6.0,250.0,-5.0,-39.0,-55.0,14316.0,5.0,3034.0,-118.0,-613.0,-43.0,218.0,-13.0,99.0,-20.0,96.0,-6.0,87.0,-361.0,11.0,405.0,10.0,798.0,-45.0,-605.0,28.0,741.0,0.0,56.0,-24.0,111187.0,143.0,-29.0,19.0,5.0,-5.0,-33.0,-182.0,-41.0,922.0,-39.0,-555.0,-29.0,-179.0,94.0,12244.0,-8.0,-5.0,-47.0,-174.0,2.0,-3.0,-24.0,-15.0,-55.0,-62.0,-18.0,-90.0,-13.0,-83.0,-45.0,-48.0,129.0,3310.0,105.0,3498.0,61.0,397.0,-50.0,-431.0
pierce,0.0,11693.0,0.0,8082.0,0.0,WI,268.0,8620.0,14.0,1510.0,147.0,346.0,114.0,74447.0,261.0,26669.0,-463.0,-1622.0,20.0,7197.0,46.0,7047.0,-43.0,1091.0,-50.0,151.0,11231.0,69.0,1083.0,136.0,6079.0,-246.0,-2343.0,197.0,3296.0,3.0,108.0,-136.0,766782.0,-1151.0,-91.0,1384.0,-13.0,26.0,-131.0,-676.0,-147.0,748.0,-166.0,-5119.0,-86.0,927.0,245.0,63988.0,9.0,289.0,-238.0,-597.0,18.0,3.0,-28.0,-59.0,-241.0,-86.0,2.0,227.0,50.0,217.0,-7.0,-22.0,306.0,12969.0,278.0,13584.0,289.0,5490.0,5.0,-768.0
polk,9152.0,0.0,0.0,0.0,12181.0,WI,159.0,9510.0,-54.0,2050.0,80.0,-51.0,-93.0,54092.0,183.0,10812.0,-703.0,-3533.0,12.0,4880.0,29.0,4774.0,-11.0,2237.0,-1.0,146.0,28800.0,129.0,1442.0,138.0,6427.0,-619.0,-3055.0,233.0,4393.0,-1.0,60.0,-355.0,653455.0,-5508.0,-308.0,-283.0,-6.0,-440.0,-379.0,-1217.0,-352.0,-2041.0,-371.0,-4926.0,-186.0,618.0,174.0,55451.0,1.0,301.0,-260.0,-360.0,-6.0,-8.0,-129.0,-109.0,-299.0,-128.0,18.0,209.0,40.0,175.0,-4.0,-32.0,190.0,9450.0,183.0,10104.0,240.0,2201.0,-22.0,-455.0
portage,0.0,21920.0,0.0,13727.0,0.0,WI,55.0,16130.0,2.0,2400.0,2.0,-263.0,-289.0,101454.0,28.0,27167.0,-1029.0,-3868.0,57.0,1992.0,67.0,1556.0,4.0,891.0,-5.0,181.0,13972.0,114.0,2867.0,202.0,10767.0,-773.0,-3824.0,306.0,6041.0,-2.0,116.0,-361.0,1056222.0,-3209.0,-318.0,2052.0,27.0,36.0,-408.0,-314.0,-381.0,1506.0,-486.0,-5744.0,-300.0,997.0,33.0,87274.0,-40.0,125.0,-307.0,-784.0,-4.0,39.0,-111.0,-146.0,-494.0,-248.0,109.0,251.0,92.0,265.0,-124.0,-140.0,113.0,21766.0,-14.0,22288.0,218.0,3881.0,-97.0,-1215.0
price,3277.0,0.0,0.0,0.0,4045.0,WI,-23.0,3250.0,-18.0,460.0,-12.0,-182.0,-154.0,20032.0,-44.0,3010.0,-152.0,-775.0,17.0,2389.0,30.0,2091.0,-35.0,276.0,20.0,95.0,4193.0,11.0,119.0,58.0,3035.0,-288.0,-1100.0,69.0,1487.0,4.0,-62.0,-36.0,136211.0,-1698.0,-67.0,-804.0,6.0,-37.0,-61.0,-148.0,-51.0,-1186.0,-65.0,-780.0,-16.0,130.0,-30.0,14376.0,2.0,-20.0,-81.0,-252.0,-14.0,-5.0,-39.0,-88.0,-92.0,-18.0,-10.0,60.0,-7.0,55.0,-28.0,-13.0,-3.0,2594.0,-29.0,2615.0,63.0,1243.0,-71.0,-423.0
racine,47722.0,0.0,1494.0,0.0,50294.0,WI,326.0,44770.0,-196.0,12230.0,-663.0,-748.0,-671.0,-238221.0,564.0,80184.0,-1783.0,-8504.0,72.0,49289.0,113.0,49215.0,-58.0,6686.0,-6.0,662.0,-438179.0,356.0,1829.0,441.0,18417.0,-2019.0,-15446.0,587.0,13712.0,-2.0,299.0,-1364.0,3620218.0,-33754.0,-1149.0,8676.0,-76.0,-1302.0,-1265.0,-2639.0,-1372.0,6766.0,-1503.0,-29106.0,-922.0,-11684.0,578.0,-260966.0,-20.0,3303.0,-1217.0,73.0,60.0,33.0,-143.0,-348.0,-1287.0,-267.0,288.0,1481.0,272.0,1438.0,-118.0,-129.0,749.0,-26638.0,551.0,-25856.0,339.0,-8803.0,108.0,-1343.0
richland,825.0,4064.0,0.0,2883.0,0.0,WI,-121.0,3600.0,-85.0,670.0,-114.0,-354.0,-173.0,6587.0,-109.0,-768.0,-239.0,-997.0,16.0,799.0,5.0,640.0,-44.0,1466.0,-10.0,38.0,2616.41,30.0,489.0,-3.0,-240.0,-200.0,-2031.0,88.0,1454.0,5.0,4.0,-64.0,153912.0,-161.0,-78.0,182.0,18.0,30.0,-50.0,-124.0,-65.0,9.0,-57.0,-790.0,-7.0,-229.0,-65.0,6383.0,-3.0,33.0,-109.0,-124.0,2.0,-3.0,15.0,-37.0,-95.0,-71.0,36.0,112.0,7.0,79.0,-6.0,-52.0,-58.0,1453.0,-80.0,1415.0,-26.0,-320.0,-77.0,-369.0
rock,43329.0,0.0,833.0,13647.0,18888.0,WI,287.0,35910.0,-187.0,9590.0,-38.0,-989.0,-914.0,181623.0,483.0,76513.0,-1525.0,-6054.0,130.0,22330.0,180.0,15477.0,-88.0,6540.0,2.0,614.0,12343.0,198.0,6287.0,-59.0,7542.0,-2138.0,-19079.0,550.0,10826.0,29.0,900.0,-1204.0,2334498.0,16128.0,-1046.0,6733.0,10.0,-259.0,-1150.0,-3371.0,-1193.0,2384.0,-1210.0,-14937.0,-801.0,9636.0,520.0,137262.0,22.0,-212.0,-658.0,-1160.0,-11.0,8.0,-181.0,-301.0,-1010.0,-189.0,244.0,838.0,178.0,820.0,-274.0,-298.0,640.0,31959.0,533.0,32656.0,615.0,6055.0,-222.0,-1565.0
rusk,3217.0,0.0,0.0,0.0,3611.0,WI,91.0,3100.0,36.0,540.0,118.0,80.0,-30.0,14230.0,90.0,7612.0,-111.0,-358.0,32.0,284.0,34.0,281.0,2.0,791.0,0.0,95.0,2556.0,-16.0,-168.0,38.0,1853.0,-318.0,-1738.0,39.0,901.0,-0.0001,-0.0001,6.0,107743.0,1068.0,24.0,594.0,-16.0,-40.0,31.0,108.0,9.0,626.0,-19.0,-473.0,9.0,315.0,67.0,8609.0,3.0,-13.0,-9.0,-683.0,6.0,2.0,9.0,-51.0,-67.0,-49.0,-38.0,42.0,-33.0,71.0,-24.0,58.0,71.0,1912.0,35.0,2014.0,3.0,632.0,57.0,-215.0
sauk,17083.0,0.0,0.0,12804.0,0.0,WI,-41.0,16000.0,28.0,2840.0,-54.0,-464.0,-423.0,152259.0,-110.0,28970.0,-630.0,-8038.0,6.0,5135.0,24.0,4821.0,61.0,3793.0,8.0,318.0,66741.0,86.0,3684.0,157.0,4580.0,-771.0,-4763.0,263.0,4697.0,-1.0,-38.0,-333.0,974869.0,-3263.0,-371.0,3246.0,56.0,-18.0,-301.0,-622.0,-351.0,1793.0,-412.0,-6290.0,-196.0,2199.0,200.0,141284.0,11.0,23.0,-275.0,-427.0,-15.0,19.0,-109.0,-102.0,-304.0,23.0,-122.0,-66.0,-97.0,-48.0,-174.0,-243.0,241.0,27602.0,234.0,27764.0,335.0,4336.0,-291.0,-1240.0
