D0,D1,OTHER0,R0,R1,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902,TOTAL_VITA,VITA,TCE,N02650,A02650,N00700,A00700,N26270,A26270,N02900,A02900,N03220,A03220,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N05800,A05800,N05780,A05780,N07300,A07300,N07230,A07230,N07240,A07240,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N10960,A10960,N11560,A11560,N85530,A85530,N85300,A85300,VITA_EIC,RAL,RAC,ELDERLY,N17000,A17000,N18800,A18800,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N20800,A20800,N21020,A21020,ELF,CPREP,DIR_DEP,N01750,A01750,N04450,A04450,N04100,A04100,N04200,A04200,N18460,A18460,N20950,A20950,N04475,A04475,N07225,A07225,N11900,A11900,N12000,A12000,VRTCRIND,N02910,A02910,N11450,A11450,N10970,A10970,N10971,A10971,N10973,A10973
7.264730177929867,0.0,0.0,0.0,8.716535732544495,0.0,7.9157131993821155,0.0,6.476972362889683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.841615476477592,0.0,0.0,8.448700194970938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194405391104672,1.791759469228055,3.713572066704308,0.0,11.634966090879253,0.0,0.0,5.953243334287785,0.0,0.0,0.0,0.0,0.0,6.0063531596017325,0.0,0.0,0.0,0.0,0.0,8.789355452209982,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.786967002614872,0.0,7.649216319820633,0.0,7.818027938530729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.620705086838262,0.0,0.0,0.0,8.48446336679332,0.0,7.867105500316739,0.0,6.633318433280377,0.0,0.0,0.0,9.991315262901649,1.9459101490553132,8.781862489558945,0.0,0.0,2.1972245773362196,6.478509642208569,0.0,6.504288173536645,0.0,7.069874128458572,0.0,3.6375861597263857,8.366137716496281,1.791759469228055,5.7899601708972535,3.6888794541139363,7.2399325913204695,0.0,0.0,4.31748811353631,6.975413927455952,0.0,0.0,0.0,11.829253301611917,7.575584651557793,3.332204510175204,7.018401799069201,0.0,0.0,0.0,3.258096538021482,0.6931471805599453,7.044032897274685,0.0,0.0,2.772588722239781,6.331501849893691,0.0,9.825580063659602,1.791759469228055,0.0,0.0,0.0,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,4.68213122712422,0.0,4.499809670330265,2.772588722239781,3.5263605246161616,2.8903717578961645,8.040768994367578,0.0,8.07558263667172,4.060443010546419,6.194405391104672,0.0,4.672828834461906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.026898187513526,0.0,0.0,0.0,9.425209786838147,5.420534999272286,9.22029070282935,0.0,8.1886891244442,4.430816798843313,0.0,0.0,11.238580720290196,5.958424693029782,10.596684731846114,0.0,0.0,0.0,7.569411792450712,3.1780538303479458,7.587310506022615,4.189654742026425,8.161375023197486,2.8903717578961645,5.159055299214529,8.619027497297505,3.6635616461296463,0.0,5.117993812416755,8.579792333172758,0.0,0.0,4.709530201312334,8.22040309993373,1.6094379124341003,5.111987788356544,0.0,13.816156349396092,0.0,0.0,8.24301946898925,0.0,0.0,0.0,0.0,0.0,7.269616749608169,0.0,0.0,0.0,6.690842277418564,5.726847747587197,11.079755085769841,0.0,6.39024066706535,0.0,0.0,3.1780538303479458,2.6390573296152584,0.0,0.0,0.0,0.0,4.51085950651685,5.996452088619021,4.442651256490317,5.996452088619021,0.0,0.0,6.198478716492308,9.377209824211215,6.082218910376446,9.392995206560258,5.497168225293202,8.176672771948455,3.5553480614894135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.731174900938061,0.0,0.0,0.0,9.219201000408379,0.0,8.961879012677683,0.0,7.450079569807499,3.6888794541139363,0.0,0.0,10.803506615935385,3.9318256327243257,9.386643856444575,0.0,0.0,0.0,8.657650544111494,0.0,8.643825842349603,0.0,7.2305631534092925,1.791759469228055,5.062595033026967,7.551186867296149,0.0,5.198497031265826,4.795790545596741,8.312135107648412,0.0,0.0,4.330733340286331,7.901377353792616,1.791759469228055,6.152732694704104,0.0,12.854727039950557,6.555356891810665,2.70805020110221,7.861341795599989,0.0,0.0,0.0,0.0,0.0,7.546974117516527,0.0,0.0,0.0,5.942799375126701,2.4849066497880004,10.641416875867966,3.367295829986474,5.342334251964811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7376696182833684,5.241747015059643,0.6931471805599453,5.10594547390058,0.0,3.044522437723423,3.8918202981106265,9.156939595249067,3.6375861597263857,9.287486581152837,4.584967478670572,8.713582005421628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.974364841846596,0.0,0.0,0.0,9.461176908307142,5.056245805348308,9.271435471335993,0.0,7.893572073504902,0.0,0.0,2.4849066497880004,11.394671068240667,5.545177444479562,10.827131185455466,0.0,0.0,0.0,7.779048644925556,0.0,7.77485576666552,3.8918202981106265,8.157657015196472,0.0,5.049856007249537,8.529516941105069,4.795790545596741,0.0,3.8066624897703196,8.929832503272403,0.0,0.0,4.976733742420574,8.20685642839965,0.0,4.31748811353631,0.0,13.823072891304781,0.0,0.0,8.300528606199737,0.0,0.0,0.0,0.0,0.0,7.515889085215125,0.0,0.0,0.0,6.144185634125646,5.117993812416755,11.34370175564545,3.7612001156935624,5.8289456176102075,0.0,0.0,3.9318256327243257,3.871201010907891,0.0,0.0,0.0,0.0,3.4965075614664802,4.442651256490317,3.6109179126442243,3.6109179126442243,0.0,0.0,5.66988092298052,9.880372445030076,5.583496308781699,9.914130712634607,5.564520407322694,8.695674048824253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8582541821860294,0.0,0.0,0.0,9.20432229965062,0.0,8.71768205216564,0.0,7.326465613840322,0.0,0.0,0.0,11.338560172992684,2.302585092994046,9.468001285315953,0.0,0.0,0.0,9.063115652219658,0.0,9.078179468373843,0.0,7.541683099882111,1.9459101490553132,4.997212273764115,10.216884994871494,3.2188758248682006,6.364750756851911,2.302585092994046,7.865187954187467,0.0,0.0,4.543294782270004,7.793999089503996,2.772588722239781,6.1092475827643655,0.0,12.735888802227077,0.0,0.0,7.160069207596127,0.0,0.0,0.0,0.0,0.0,5.583496308781699,0.0,0.0,0.0,5.8377304471659395,4.442651256490317,11.27535332033722,2.8903717578961645,3.713572066704308,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,4.189654742026425,5.117993812416755,3.9512437185814275,5.1298987149230735,0.0,3.6888794541139363,3.970291913552122,9.64523482410835,0.0,9.728002573001161,5.25227342804663,9.16062477973025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.612321536507814,0.0,0.0,0.0,9.133243321591216,0.0,8.945071894361302,0.0,7.489970898834801,0.0,0.0,0.0,10.982390209583826,0.0,9.27275163209758,0.0,0.0,3.4339872044851463,7.984121958702927,4.248495242049359,8.004365564979574,3.332204510175204,7.00397413672268,0.0,5.393627546352362,8.94832604627298,2.772588722239781,0.0,0.0,8.19118600464279,0.0,0.0,4.962844630259907,7.944846711001996,3.258096538021482,6.914730892718563,0.0,12.972189114475192,0.0,0.0,7.616283561580385,0.0,0.0,0.0,0.0,0.0,7.0431599159883405,0.0,0.0,0.0,0.0,0.0,10.838796290246044,2.0794415416798357,5.0238805208462765,0.0,0.0,3.2188758248682006,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,5.159055299214529,3.1780538303479458,5.225746673713202,0.0,0.0,3.4339872044851463,9.358156746670401,0.0,9.465989834846651,5.049856007249537,9.053920452704881,0.0,4.927253685157205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.191740021277457,0.0,0.0,0.0,9.301642530382969,0.0,8.984693690443855,0.0,7.506591780070841,0.0,0.0,0.0,10.945494215725116,0.0,9.766751028962657,0.0,0.0,0.0,8.978786553302003,3.713572066704308,8.975503722070927,0.0,7.264730177929867,0.0,5.204006687076795,0.0,0.0,6.835184586147301,3.871201010907891,8.471777327885755,0.0,0.0,4.23410650459726,7.832014180505469,1.791759469228055,6.410174881966167,3.295836866004329,13.120599823256455,7.918992488165245,4.59511985013459,8.186742787113518,0.0,0.0,0.0,5.68697535633982,3.5553480614894135,8.208219383496834,0.0,0.0,2.5649493574615367,6.432940092739179,0.0,10.826356599770406,2.833213344056216,5.799092654460526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584967478670572,0.0,4.543294782270004,0.0,3.1780538303479458,0.0,9.591785974240127,0.0,9.657714883161557,4.04305126783455,9.022201929860664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.845911404398532,0.0,0.0,0.0,10.213725810701272,0.0,10.146433731146518,0.0,8.730690365678642,0.0,0.0,0.0,11.720606078897715,0.0,10.615971565652215,0.0,0.0,0.0,8.371704884667631,0.0,8.361007108226909,0.0,7.666221925662725,0.0,6.003887067106539,9.634365505605258,4.276666119016055,8.245909264774093,5.71042701737487,9.588571307130579,0.0,0.0,5.981414211254481,9.10320049641828,3.258096538021482,7.243512974665482,0.0,14.216281331572022,0.0,0.0,8.675392806089782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711101251840158,4.110873864173311,11.611901644052832,3.784189633918261,6.306275286948016,0.0,0.0,4.0943445622221,3.4011973816621555,0.0,0.0,0.0,0.0,4.77912349311153,6.329720905522696,4.51085950651685,6.20050917404269,0.0,0.0,5.214935757608986,10.13559084522181,5.337538079701318,10.196269100532607,5.84354441703136,9.110299017795956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.912877287669296,0.0,0.0,0.0,9.642057851228413,0.0,9.32188174670909,0.0,7.933796874815411,0.0,0.0,0.0,11.227707021956421,0.0,9.927448189980971,0.0,0.0,2.772588722239781,8.53405030848266,3.6888794541139363,8.570733958344267,0.0,6.803505257608338,0.0,5.176149732573829,9.798848998423558,4.795790545596741,6.917705609835305,0.0,7.932003152361385,0.0,0.0,4.663439094112067,8.252967195000798,3.4339872044851463,6.889591308354466,0.0,13.603416980199277,0.0,0.0,8.019283792916793,0.0,0.0,0.0,0.0,0.0,7.682021510826875,0.0,0.0,0.0,6.945051063725834,2.6390573296152584,11.073551908610877,3.7376696182833684,5.924255797414532,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,3.1354942159291497,3.8066624897703196,0.0,3.784189633918261,0.0,0.0,4.543294782270004,9.5307558140446,0.0,9.581283046045924,4.543294782270004,8.855235623206967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.153833801578843,0.0,0.0,0.0,7.457609289715606,0.0,7.200424892944957,1.791759469228055,5.438079308923196,3.6635616461296463,3.044522437723423,3.58351893845611,9.924955459151368,0.0,7.392647520721623,0.0,0.0,0.0,5.645446897643238,2.5649493574615367,5.293304824724492,0.0,0.0,1.0986122886681098,4.330733340286331,9.024492605405669,3.1780538303479458,5.648974238161206,4.07753744390572,7.5766097669730375,0.0,0.0,3.5263605246161616,6.536691597591305,1.791759469228055,5.556828061699537,1.3862943611198906,11.364970551679981,7.130098510125578,3.044522437723423,6.284134161070802,0.0,0.0,2.4849066497880004,5.1647859739235145,1.3862943611198906,6.5337888379333435,0.0,0.0,0.0,5.855071922202427,0.0,9.734654613922729,0.0,3.4657359027997265,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,3.044522437723423,2.0794415416798357,2.6390573296152584,2.1972245773362196,1.9459101490553132,0.0,8.19478163844336,0.0,8.250620082174692,0.0,7.731053144007127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.568077911411976,0.0,0.0,0.0,7.549609165154532,4.110873864173311,7.090076835776092,2.302585092994046,5.480638923341991,0.0,3.295836866004329,0.0,9.591307848483947,3.58351893845611,8.22040309993373,0.0,0.0,0.0,6.12029741895095,2.3978952727983707,6.09807428216624,0.0,5.934894195619588,0.0,2.6390573296152584,7.036148493750536,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,6.113682179832232,0.0,3.9318256327243257,3.332204510175204,11.045287036430773,6.322565239927284,3.6888794541139363,6.1779441140506,0.0,0.0,1.791759469228055,3.4011973816621555,3.332204510175204,6.263398262591624,0.0,0.0,1.791759469228055,5.135798437050262,2.0794415416798357,9.442641861075158,1.3862943611198906,3.367295829986474,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,2.70805020110221,3.9318256327243257,4.007333185232471,4.0943445622221,0.6931471805599453,2.302585092994046,2.302585092994046,8.043663352393944,0.0,8.183397369998433,2.3978952727983707,7.9561263512135,4.248495242049359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.872465606689289,0.0,0.0,0.0,11.015328620450578,0.0,11.020430797888961,0.0,10.043684183029411,0.0,0.0,0.0,12.577484466313454,5.8998973535824915,11.601879121180454,0.0,0.0,0.0,9.9122490582047,0.0,9.922260237859412,0.0,8.520188700396035,0.0,5.313205979041787,11.618626922500768,0.0,9.002577922700276,5.905361848054571,10.082386592528753,0.0,0.0,6.415096959171596,9.75021981613291,0.0,6.386879319362645,0.0,15.252667695812285,0.0,0.0,9.562685957753686,0.0,0.0,0.0,0.0,0.0,9.03097444300786,0.0,0.0,0.0,7.890208213109961,0.0,12.453756602729952,0.0,6.963189985870238,0.0,0.0,4.02535169073515,3.9889840465642745,0.0,0.0,0.0,0.0,5.0369526024136295,7.745002803515839,4.454347296253507,7.765569081097317,0.0,0.0,5.793013608384144,10.825382551130115,0.0,10.829372116081604,6.293419278846481,9.343471684579365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.05579245097777,0.0,0.0,0.0,8.308691916838898,0.0,8.166216268592143,0.0,6.551080335043404,0.0,0.0,0.0,10.421000764451936,0.0,8.01102337918644,0.0,0.0,0.0,6.403574197934815,3.4339872044851463,6.7580945044277305,0.0,6.930494765951626,2.772588722239781,2.1972245773362196,8.163656176168432,0.0,5.099866427824199,4.430816798843313,8.204945165019208,0.0,0.0,3.7612001156935624,7.168579897264035,2.772588722239781,5.942799375126701,3.713572066704308,11.990940665701045,7.149131598557407,4.127134385045092,6.742880635791903,0.0,0.0,0.0,3.091042453358316,3.258096538021482,6.647688373563329,0.0,0.0,2.5649493574615367,0.0,2.772588722239781,10.149566075132833,0.6931471805599453,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343805421853684,8.656781205623291,4.477336814478207,8.792549614177382,4.204692619390966,8.566364235422688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
