,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
321,GU,00,Doris Flores,Brooks,doris brooks,"Brooks, Doris Flores",R,0,15398
322,HI,01,Ed,Case,ed case,"Case, Ed",D,0,134650
323,HI,01,Cam,Cavasso,cam cavasso,"Cavasso, Cam",R,0,42498
324,HI,01,Michelle Rose,Tippens,michelle tippens,"Tippens, Michelle Rose",OTHER,0,3498
325,HI,01,Zachary B.,Burd,zachary burd,"Burd, Zachary B.",OTHER,0,2214
326,HI,01,Calvin C. (G),Griffin,calvin griffin,"Griffin, Calvin C. (G)",OTHER,0,1351
327,HI,02,Tulsi,Gabbard,tulsi gabbard,"Gabbard, Tulsi",D,1,153271
328,HI,02,Brian,Evans,brian evans,"Evans, Brian",R,0,44850
329,ID,01,Russ,Fulcher,russ fulcher,"Fulcher, Russ",R,0,197719
330,ID,01,Cristina,McNeil,cristina mcneil,"McNeil, Cristina",D,0,96922
331,ID,01,Natalie M.,Fleming,natalie fleming,"Fleming, Natalie M.",OTHER,0,6188
332,ID,01,W. Scott,Howard,w. howard,"Howard, W. Scott",OTHER,0,5435
333,ID,01,Paul,Farmer,paul farmer,"Farmer, Paul",OTHER,0,4479
334,ID,01,Gordon,Counsil,gordon counsil,"Counsil, Gordon",OTHER,0,1054
335,ID,01,Michael J.,Rath,michael rath,"Rath, Michael J.",OTHER,0,91
336,ID,02,Mike,Simpson,mike simpson,"Simpson, Mike",R,1,170274
337,ID,02,Aaron,Swisher,aaron swisher,"Swisher, Aaron",D,0,110381
338,IL,01,Bobby L.,Rush,bobby rush,"Rush, Bobby L.",D,1,189560
339,IL,01,"Jimmy Lee, II",Tillman,jimmy tillman,"Tillman, Jimmy Lee, II",R,0,50960
340,IL,01,Thomas,Rudbeck,thomas rudbeck,"Rudbeck, Thomas",OTHER,0,17365
341,IL,02,Robin,Kelly,robin kelly,"Kelly, Robin",D,1,190684
342,IL,02,David,Merkle,david merkle,"Merkle, David",R,0,44567
343,IL,03,Daniel William,Lipinski,daniel lipinski,"Lipinski, Daniel William",D,1,163053
344,IL,03,Arthur J.,Jones,arthur jones,"Jones, Arthur J.",R,0,57885
345,IL,03,Justin,Hanson,justin hanson,"Hanson, Justin",OTHER,0,1353
346,IL,03,Kenneth,Yerkes,kenneth yerkes,"Yerkes, Kenneth",OTHER,0,1039
347,IL,03,Richard,Mayers,richard mayers,"Mayers, Richard",OTHER,0,4
348,IL,04,"Jesus ""Chuy"" ",Garcia,jesus garcia,"Garcia, Jesus ""Chuy"" ",D,0,143895
349,IL,04,Mark Wayne,Lorch,mark lorch,"Lorch, Mark Wayne",R,0,22294
350,IL,05,Mike,Quigley,mike quigley,"Quigley, Mike",D,1,213992
351,IL,05,Tom,Hanson,tom hanson,"Hanson, Tom",R,0,65134
352,IL,05,Frank,Rowder,frank rowder,"Rowder, Frank",OTHER,0,5
353,IL,06,Sean,Casten,sean casten,"Casten, Sean",D,0,169001
354,IL,06,Peter J.,Roskam,peter roskam,"Roskam, Peter J.",R,1,146445
355,IL,07,Danny K. ,Davis,danny davis,"Davis, Danny K. ",D,1,215746
356,IL,07,Craig,Cameron,craig cameron,"Cameron, Craig",R,0,30497
357,IL,08,Raja ,Krishnamoorthi,raja krishnamoorthi,"Krishnamoorthi, Raja ",D,1,130054
358,IL,08,"Jitendra ""JD""",Diganvker,jitendra diganvker,"Diganvker, Jitendra ""JD""",R,0,67073
359,IL,09,Janice D.,Schakowsky,janice schakowsky,"Schakowsky, Janice D.",D,1,213368
360,IL,09,John D.,Elleson,john elleson,"Elleson, John D.",R,0,76983
361,IL,10,Brad,Schneider,brad schneider,"Schneider, Brad",D,1,156540
362,IL,10,Douglas R.,Bennett,douglas bennett,"Bennett, Douglas R.",R,0,82124
363,IL,11,Bill ,Foster,bill foster,"Foster, Bill ",D,1,145407
364,IL,11,Nick,Stella,nick stella,"Stella, Nick",R,0,82358
365,IL,12,Mike,Bost,mike bost,"Bost, Mike",R,1,134884
366,IL,12,Brendan,Kelly,brendan kelly,"Kelly, Brendan",D,0,118724
367,IL,12,Randy,Auxier,randy auxier,"Auxier, Randy",OTHER,0,7935
368,IL,13,Rodney,Davis,rodney davis,"Davis, Rodney",R,1,136516
369,IL,13,Betsy Dirksen,Londrigan,betsy londrigan,"Londrigan, Betsy Dirksen",D,0,134458
370,IL,13,Thomas J.,Kuna,thomas kuna,"Kuna, Thomas J.",OTHER,0,7
371,IL,14,Lauren,Underwood,lauren underwood,"Underwood, Lauren",D,0,156035
372,IL,14,"Randall M. ""Randy""",Hultgren,randall hultgren,"Hultgren, Randall M. ""Randy""",R,1,141164
373,IL,15,John M.,Shimkus,john shimkus,"Shimkus, John M.",R,1,181294
374,IL,15,Kevin,Gaither,kevin gaither,"Gaither, Kevin",D,0,74309
375,IL,15,Tim E.,Buckner,tim buckner,"Buckner, Tim E.",OTHER,0,5
376,IL,16,Adam,Kinzinger,adam kinzinger,"Kinzinger, Adam",R,1,151254
377,IL,16,Sara ,Dady,sara dady,"Dady, Sara ",D,0,104569
378,IL,16,John M.,Stassi,john stassi,"Stassi, John M.",OTHER,0,2
379,IL,17,Cheri,Bustos,cheri bustos,"Bustos, Cheri",D,1,142659
380,IL,17,"William W. ""Bill"" ",Fawell,william fawell,"Fawell, William W. ""Bill"" ",R,0,87090
381,IL,18,Darin,LaHood,darin lahood,"LaHood, Darin",R,1,195927
382,IL,18,Junius,Rodriguez,junius rodriguez,"Rodriguez, Junius",D,0,95486
383,IN,01,Peter J.,Visclosky,peter visclosky,"Visclosky, Peter J.",D,1,159611
384,IN,01,Mark,Leyva,mark leyva,"Leyva, Mark",R,0,85594
385,IN,01,Jonathan S.,Kleinman,jonathan kleinman,"Kleinman, Jonathan S.",OTHER,0,4
386,IN,02,Jackie,Walorski,jackie walorski,"Walorski, Jackie",R,1,125499
387,IN,02,Mel,Hall,mel hall,"Hall, Mel",D,0,103363
388,IN,02,Richard,Wolf,richard wolf,"Wolf, Richard",OTHER,0,27
389,IN,03,Jim,Banks,jim banks,"Banks, Jim",R,1,158927
390,IN,03,Courtney,Tritch,courtney tritch,"Tritch, Courtney",D,0,86610
391,IN,04,Jim,Baird,jim baird,"Baird, Jim",R,0,156539
392,IN,04,Tobi ,Beck,tobi beck,"Beck, Tobi ",D,0,87824
393,IN,05,Susan W.,Brooks,susan brooks,"Brooks, Susan W.",R,1,180035
394,IN,05,Dee,Thornton,dee thornton,"Thornton, Dee",D,0,137142
395,IN,06,Greg,Pence,greg pence,"Pence, Greg",R,0,154260
396,IN,06,Jeannine Lee,Lake,jeannine lake,"Lake, Jeannine Lee",D,0,79430
397,IN,06,Tom,Ferkinhoff,tom ferkinhoff,"Ferkinhoff, Tom",OTHER,0,8030
398,IN,06,John,Miller,john miller,"Miller, John",OTHER,0,5
399,IN,06,Heather Leigh,Meloy,heather meloy,"Meloy, Heather Leigh",OTHER,0,1
400,IN,07,André D.,Carson,andré carson,"Carson, André D.",D,1,141139
401,IN,07,"Wayne ""Gunny""",Harmon,wayne harmon,"Harmon, Wayne ""Gunny""",R,0,76457
402,IN,08,Larry D.,Bucshon,larry bucshon,"Bucshon, Larry D.",R,1,157396
403,IN,08,William,Tanoos,william tanoos,"Tanoos, William",D,0,86895
404,IN,09,Trey,Hollingsworth,trey hollingsworth,"Hollingsworth, Trey",R,1,153271
405,IN,09,Liz,Watson,liz watson,"Watson, Liz",D,0,118090
406,IA,01,Abby,Finkenauer,abby finkenauer,"Finkenauer, Abby",D,0,170342
407,IA,01,Rod,Blum,rod blum,"Blum, Rod",R,1,153442
408,IA,01,Troy,Hageman,troy hageman,"Hageman, Troy",OTHER,0,10285
409,IA,02,Dave,Loebsack,dave loebsack,"Loebsack, Dave",D,1,171446
410,IA,02,Christopher ,Peters,christopher peters,"Peters, Christopher ",R,0,133287
411,IA,02,Mark David,Strauss,mark strauss,"Strauss, Mark David",OTHER,0,6181
412,IA,02,Daniel,Clark,daniel clark,"Clark, Daniel",OTHER,0,1837
413,IA,03,Cindy,Axne,cindy axne,"Axne, Cindy",D,0,175642
414,IA,03,David,Young,david young,"Young, David",R,1,167933
415,IA,03,Bryan Jack,Holder,bryan holder,"Holder, Bryan Jack",OTHER,0,7267
416,IA,03,"Mark, Jr.",Elworth,"mark, elworth","Elworth, Mark, Jr.",OTHER,0,2015
417,IA,03,Paul,Knupp,paul knupp,"Knupp, Paul",OTHER,0,1888
418,IA,03,Joe,Grandanette,joe grandanette,"Grandanette, Joe",OTHER,0,1301
419,IA,04,Steve,King,steve king,"King, Steve",R,1,157676
420,IA,04,J.D.,Scholten,j.d. scholten,"Scholten, J.D.",D,0,147246
421,IA,04,Charles,Aldrich,charles aldrich,"Aldrich, Charles",OTHER,0,6161
422,IA,04,Edward,Peterson,edward peterson,"Peterson, Edward",OTHER,0,1962
423,KS,01,Roger,Marshall,roger marshall,"Marshall, Roger",OTHER,1,153082
424,KS,01,Alan,LaPolice,alan lapolice,"LaPolice, Alan",OTHER,0,71558
425,KS,02,Steve,Watkins,steve watkins,"Watkins, Steve",OTHER,0,126098
426,KS,02,Paul,Davis,paul davis,"Davis, Paul",OTHER,0,123859
427,KS,02,Kelly,Standley,kelly standley,"Standley, Kelly",OTHER,0,14731
428,KS,03,Sharice,Davids,sharice davids,"Davids, Sharice",OTHER,0,170518
429,KS,03,Kevin,Yoder,kevin yoder,"Yoder, Kevin",OTHER,1,139762
430,KS,03,Chris,Clemmons,chris clemmons,"Clemmons, Chris",OTHER,0,8021
431,KS,04,Ron,Estes,ron estes,"Estes, Ron",OTHER,1,144248
432,KS,04,James A.,Thompson,james a. thompson,"Thompson, James A.",OTHER,0,98445
433,KY,01,James R.,Comer,james comer,"Comer, James R.",R,1,172167
434,KY,01,Paul ,Walker,paul walker,"Walker, Paul ",D,0,78849
435,KY,02,S. Brett,Guthrie,s. guthrie,"Guthrie, S. Brett",R,1,171700
436,KY,02,Hank,Linderman,hank linderman,"Linderman, Hank",D,0,79964
437,KY,02,Thomas,Loecken,thomas loecken,"Loecken, Thomas",OTHER,0,5681
438,KY,03,John A.,Yarmuth,john yarmuth,"Yarmuth, John A.",D,1,173002
439,KY,03,Vickie Yates B.,Glisson,vickie glisson,"Glisson, Vickie Yates B.",R,0,101930
440,KY,03,Gregory,Boles,gregory boles,"Boles, Gregory",OTHER,0,3788
441,KY,04,Thomas,Massie,thomas massie,"Massie, Thomas",R,1,162946
442,KY,04,Seth ,Hall,seth hall,"Hall, Seth ",D,0,90536
443,KY,04,Mike,Moffett,mike moffett,"Moffett, Mike",OTHER,0,8318
444,KY,04,David,Goodwin,david goodwin,"Goodwin, David",OTHER,0,12
445,KY,05,"Harold ""Hal""",Rogers,harold rogers,"Rogers, Harold ""Hal""",R,1,172093
446,KY,05,Kenneth S.,Stepp,kenneth stepp,"Stepp, Kenneth S.",D,0,45890
447,KY,05,Billy Ray,Wilson,billy wilson,"Wilson, Billy Ray",OTHER,0,34
448,KY,06,Andy,Barr,andy barr,"Barr, Andy",R,1,154468
449,KY,06,Amy,McGrath,amy mcgrath,"McGrath, Amy",D,0,144736
450,KY,06,Frank,Harris,frank harris,"Harris, Frank",OTHER,0,2150
451,KY,06,Rikka L.,Wallin,rikka wallin,"Wallin, Rikka L.",OTHER,0,1011
452,KY,06,James,Germalic,james germalic,"Germalic, James",OTHER,0,523
453,LA,01,Steve,Scalise,steve scalise,"Scalise, Steve",R,1,192555
454,LA,01,Tammy M.,Savoie,tammy savoie,"Savoie, Tammy M.",D,0,44273
455,LA,01,Lee Ann,Dugas,lee dugas,"Dugas, Lee Ann",D,0,18560
456,LA,01,"""Jim""",Francis,"""jim"" francis","Francis, ""Jim""",D,0,8688
457,LA,01,Howard,Kearney,howard kearney,"Kearney, Howard",OTHER,0,2806
458,LA,01,"Frederick ""Ferd""",Jones,frederick jones,"Jones, Frederick ""Ferd""",OTHER,0,2443
459,LA,02,Cedric,Richmond,cedric richmond,"Richmond, Cedric",D,1,190182
460,LA,02,Jesse,Schmidt,jesse schmidt,"Schmidt, Jesse",OTHER,0,20465
461,LA,02,"Belden ""Noonie Man""",Batiste,belden batiste,"Batiste, Belden ""Noonie Man""",OTHER,0,17260
462,LA,02,Shawndra,Rodriguez,shawndra rodriguez,"Rodriguez, Shawndra",OTHER,0,8075
463,LA,03,Clay,Higgins,clay higgins,"Higgins, Clay",R,1,136876
464,LA,03,"Mildred ""Mimi""",Methvin,mildred methvin,"Methvin, Mildred ""Mimi""",D,0,43729
465,LA,03,"""Josh""",Guillory,"""josh"" guillory","Guillory, ""Josh""",R,0,31387
466,LA,03,"""Rob""",Anderson,"""rob"" anderson","Anderson, ""Rob""",D,0,13477
467,LA,03,Larry,Rader,larry rader,"Rader, Larry",D,0,9692
468,LA,03,Verone,Thomas,verone thomas,"Thomas, Verone",D,0,7815
469,LA,03,Aaron J.,Andrus,aaron andrus,"Andrus, Aaron J.",OTHER,0,2967
470,LA,04,"""Mike""",Johnson,"""mike"" johnson","Johnson, ""Mike""",R,1,139326
471,LA,04,Ryan,Trundle,ryan trundle,"Trundle, Ryan",D,0,72934
472,LA,04,Mark David,Halverson,mark halverson,"Halverson, Mark David",OTHER,0,4612
473,LA,05,Ralph,Abraham,ralph abraham,"Abraham, Ralph",R,1,149018
474,LA,05,Jessee Carlton,Fleenor,jessee fleenor,"Fleenor, Jessee Carlton",D,0,67118
475,LA,05,Billy,Burkette,billy burkette,"Burkette, Billy",OTHER,0,4799
476,LA,05,Kyle,Randol,kyle randol,"Randol, Kyle",OTHER,0,3011
477,LA,06,Garret,Graves,garret graves,"Graves, Garret",R,1,186553
478,LA,06,Justin,Dewitt,justin dewitt,"Dewitt, Justin",D,0,55089
479,LA,06,"""Andie""",Saizan,"""andie"" saizan","Saizan, ""Andie""",D,0,21627
480,LA,06,Devin Lance,Graham,devin graham,"Graham, Devin Lance",OTHER,0,5256
481,ME,01,Chellie,Pingree,chellie pingree,"Pingree, Chellie",D,1,201195
482,ME,01,Mark I.,Holbrook,mark holbrook,"Holbrook, Mark I.",R,0,111188
483,ME,01,Martin J.,Grohman,martin grohman,"Grohman, Martin J.",OTHER,0,29670
484,ME,02,Jared F.,Golden,jared golden,"Golden, Jared F.",D,0,132013
485,ME,02,Bruce L.,Poliquin,bruce poliquin,"Poliquin, Bruce L.",R,1,134184
486,ME,02,Tiffany L.,Bond,tiffany bond,"Bond, Tiffany L.",OTHER,0,16552
487,ME,02,William R.S.,Hoar,william hoar,"Hoar, William R.S.",OTHER,0,6875
488,MD,01,Andy,Harris,andy harris,"Harris, Andy",R,1,183662
489,MD,01,Jesse,Colvin,jesse colvin,"Colvin, Jesse",D,0,116631
490,MD,01,Jenica,Martin,jenica martin,"Martin, Jenica",OTHER,0,5744
491,MD,02,C. A. Dutch,Ruppersberger,c. ruppersberger,"Ruppersberger, C. A. Dutch",D,1,167201
492,MD,02,Liz,Matory,liz matory,"Matory, Liz",R,0,77782
493,MD,02,Michael,Carney,michael carney,"Carney, Michael",OTHER,0,5215
494,MD,02,Guy,Mimoun,guy mimoun,"Mimoun, Guy",OTHER,0,2904
495,MD,03,John,Sarbanes,john sarbanes,"Sarbanes, John",D,1,202407
496,MD,03,Charles,Anthony,charles anthony,"Anthony, Charles",R,0,82774
497,MD,03,David,Lashar,david lashar,"Lashar, David",OTHER,0,7476
498,MD,04,Anthony G.,Brown,anthony brown,"Brown, Anthony G.",D,1,209642
499,MD,04,George,McDermott,george mcdermott,"McDermott, George",R,0,53327
500,MD,04,Dave,Bishop,dave bishop,"Bishop, Dave",OTHER,0,5326
501,MD,05,Steny H.,Hoyer,steny hoyer,"Hoyer, Steny H.",D,1,213796
502,MD,05,"William A., III",Devine,william devine,"Devine, William A., III",R,0,82361
503,MD,05,Patrick J. ,Elder,patrick elder,"Elder, Patrick J. ",OTHER,0,4082
504,MD,05,Jacob,Pulcher,jacob pulcher,"Pulcher, Jacob",OTHER,0,3592
505,MD,05,Johnny,Rice,johnny rice,"Rice, Johnny",OTHER,0,99
506,MD,06,David,Trone,david trone,"Trone, David",D,0,163346
507,MD,06,Amie,Hoeber,amie hoeber,"Hoeber, Amie",R,0,105209
508,MD,06,Kevin T.,Caldwell,kevin caldwell,"Caldwell, Kevin T.",OTHER,0,4972
509,MD,06,George,Gluck,george gluck,"Gluck, George",OTHER,0,3275
510,MD,07,Elijah ,Cummings,elijah cummings,"Cummings, Elijah ",D,1,202345
511,MD,07,Richmond,Davis,richmond davis,"Davis, Richmond",R,0,56266
512,MD,07,David R.,Griggs,david griggs,"Griggs, David R.",OTHER,0,5827
513,MD,08,Jamie,Raskin,jamie raskin,"Raskin, Jamie",D,1,217679
514,MD,08,John,Walsh,john walsh,"Walsh, John",R,0,96525
515,MD,08,Jasen,Wunder,jasen wunder,"Wunder, Jasen",OTHER,0,4853
516,MA,01,Richard E.,Neal,richard neal,"Neal, Richard E.",D,1,211790
517,MA,02,James P.,McGovern,james mcgovern,"McGovern, James P.",D,1,191332
518,MA,02,Tracy Lyn,Lovvorn,tracy lovvorn,"Lovvorn, Tracy Lyn",R,0,93391
519,MA,03,Lori Loureiro,Trahan,lori trahan,"Trahan, Lori Loureiro",D,0,173175
520,MA,03,Rick,Green,rick green,"Green, Rick",R,0,93445
521,MA,03,Michael P.,Mullen,michael mullen,"Mullen, Michael P.",OTHER,0,12572
522,MA,04,"Joseph P., III",Kennedy,joseph kennedy,"Kennedy, Joseph P., III",D,1,245289
523,MA,05,Katherine M.,Clark,katherine clark,"Clark, Katherine M.",D,1,236243
524,MA,05,John,Hugo,john hugo,"Hugo, John",R,0,74856
525,MA,06,Seth ,Moulton,seth moulton,"Moulton, Seth ",D,1,217703
526,MA,06,Joseph S.,Schneider,joseph schneider,"Schneider, Joseph S.",R,0,104798
527,MA,06,Mary Jean,Charbonneau,mary charbonneau,"Charbonneau, Mary Jean",OTHER,0,11309
528,MA,07,Ayanna S.,Pressley,ayanna pressley,"Pressley, Ayanna S.",D,0,216559
529,MA,08,Stephen F.,Lynch,stephen lynch,"Lynch, Stephen F.",D,1,259159
530,MA,09,Bill,Keating,bill keating,"Keating, Bill",D,1,192347
531,MA,09,Peter D.,Tedeschi,peter tedeschi,"Tedeschi, Peter D.",R,0,131463
532,MI,01,Jack,Bergman,jack bergman,"Bergman, Jack",R,1,187251
533,MI,01,Matthew W.,Morgan,matthew morgan,"Morgan, Matthew W.",D,0,145246
534,MI,02,Bill,Huizenga,bill huizenga,"Huizenga, Bill",R,1,168970
535,MI,02,Rob,Davidson,rob davidson,"Davidson, Rob",D,0,131254
536,MI,02,Ronald E.,Graeser,ronald graeser,"Graeser, Ronald E.",OTHER,0,5239
537,MI,03,Justin,Amash,justin amash,"Amash, Justin",R,1,169107
538,MI,03,Cathy,Albro,cathy albro,"Albro, Cathy",D,0,134185
539,MI,03,Ted,Gerrard,ted gerrard,"Gerrard, Ted",OTHER,0,7445
540,MI,03,Joe,Farrington,joe farrington,"Farrington, Joe",OTHER,0,3
541,MI,04,John,Moolenaar,john moolenaar,"Moolenaar, John",R,1,178510
542,MI,04,Jerry,Hilliard,jerry hilliard,"Hilliard, Jerry",D,0,106540
543,MI,05,Daniel T.,Kildee,daniel kildee,"Kildee, Daniel T.",D,1,164502
544,MI,05,Travis,Wines,travis wines,"Wines, Travis",R,0,99265
545,MI,05,Kathy,Goodwin,kathy goodwin,"Goodwin, Kathy",OTHER,0,12646
546,MI,06,Fred,Upton,fred upton,"Upton, Fred",R,1,147436
547,MI,06,Matt,Longjohn,matt longjohn,"Longjohn, Matt",D,0,134082
548,MI,06,Stephen J.,Young,stephen young,"Young, Stephen J.",OTHER,0,11920
549,MI,07,Tim,Walberg,tim walberg,"Walberg, Tim",R,1,158730
550,MI,07,Gretchen,Driskell,gretchen driskell,"Driskell, Gretchen",D,0,136330
551,MI,08,Elissa,Slotkin,elissa slotkin,"Slotkin, Elissa",D,0,172880
552,MI,08,Mike,Bishop,mike bishop,"Bishop, Mike",R,1,159782
553,MI,08,Brian,Ellison,brian ellison,"Ellison, Brian",OTHER,0,6302
554,MI,08,David J.,Lillis,david lillis,"Lillis, David J.",OTHER,0,2629
555,MI,09,Andy,Levin,andy levin,"Levin, Andy",D,0,181734
556,MI,09,Candius,Stearns,candius stearns,"Stearns, Candius",R,0,112123
557,MI,09,Andrea,Kirby,andrea kirby,"Kirby, Andrea",OTHER,0,6797
558,MI,09,John V.,McDermott,john mcdermott,"McDermott, John V.",OTHER,0,3909
559,MI,10,Paul,Mitchell,paul mitchell,"Mitchell, Paul",R,1,182808
560,MI,10,Kimberly,Bizon,kimberly bizon,"Bizon, Kimberly",D,0,106061
561,MI,10,Jeremy,Peruski,jeremy peruski,"Peruski, Jeremy",OTHER,0,11344
562,MI,10,Harley,Mikkelson,harley mikkelson,"Mikkelson, Harley",OTHER,0,2851
563,MI,11,Haley,Stevens,haley stevens,"Stevens, Haley",D,0,181912
564,MI,11,Lena,Epstein,lena epstein,"Epstein, Lena",R,0,158463
565,MI,11,Leonard,Schwartz,leonard schwartz,"Schwartz, Leonard",OTHER,0,5799
566,MI,11,Cooper,Nye,cooper nye,"Nye, Cooper",OTHER,0,4727
567,MI,12,Debbie,Dingell,debbie dingell,"Dingell, Debbie",D,1,200588
568,MI,12,Jeff,Jones,jeff jones,"Jones, Jeff",R,0,85115
569,MI,12,Gary,Walkowicz,gary walkowicz,"Walkowicz, Gary",OTHER,0,6712
570,MI,12,Niles,Niemuth,niles niemuth,"Niemuth, Niles",OTHER,0,2213
571,MI,13-FULL TERM,Rashida,Tlaib,rashida tlaib,"Tlaib, Rashida",D,0,165355
572,MI,13-FULL TERM,Sam,Johnson,sam johnson,"Johnson, Sam",OTHER,0,22186
573,MI,13-FULL TERM,D. Etta,Wilcoxon,d. wilcoxon,"Wilcoxon, D. Etta",OTHER,0,7980
574,MI,13-FULL TERM,Brenda,Jones,brenda jones,"Jones, Brenda",OTHER,0,633
575,MI,13-FULL TERM,David Anthony,Dudenhoefer,david dudenhoefer,"Dudenhoefer, David Anthony",OTHER,0,75
576,MI,13-FULL TERM,Jonathan Lee,Pommerville,jonathan pommerville,"Pommerville, Jonathan Lee",OTHER,0,61
577,MI,13-FULL TERM,DaNetta L.,Simpson,danetta simpson,"Simpson, DaNetta L.",OTHER,0,3
578,MI,13-FULL TERM,John III,Conyers,john conyers,"Conyers, John III",OTHER,0,2
579,MI,13-FULL TERM,Royce,Kinniebrew,royce kinniebrew,"Kinniebrew, Royce",OTHER,0,2
580,MI,13-FULL TERM,James S.,Casha,james casha,"Casha, James S.",OTHER,0,1
581,MI,13-FULL TERM,Kimberly Hill,Knott,kimberly knott,"Knott, Kimberly Hill",OTHER,0,1
582,MI,13-UNEXPIRED TERM,Brenda,Jones,brenda jones,"Jones, Brenda",D,0,169330
583,MI,13-UNEXPIRED TERM,Marc Joseph,Sosnowski,marc sosnowski,"Sosnowski, Marc Joseph",OTHER,0,17302
584,MI,13-UNEXPIRED TERM,D. Etta,Wilcoxon,d. wilcoxon,"Wilcoxon, D. Etta",OTHER,0,8319
585,MI,13-UNEXPIRED TERM,David Anthony,Dudenhoefer,david dudenhoefer,"Dudenhoefer, David Anthony",OTHER,0,36
586,MI,13-UNEXPIRED TERM,Jonathan Lee,Pommerville,jonathan pommerville,"Pommerville, Jonathan Lee",OTHER,0,5
587,MI,13-UNEXPIRED TERM,DaNetta L.,Simpson,danetta simpson,"Simpson, DaNetta L.",OTHER,0,1
588,MI,14,Brenda ,Lawrence,brenda lawrence,"Lawrence, Brenda ",D,1,214334
589,MI,14,Marc S.,Herschfus,marc herschfus,"Herschfus, Marc S.",R,0,45899
590,MI,14,Philip,Kolody,philip kolody,"Kolody, Philip",OTHER,0,4761
591,MN,01,Jim ,Hagedorn,jim hagedorn,"Hagedorn, Jim ",R,0,146200
592,MN,01,Dan ,Feehan,dan feehan,"Feehan, Dan ",OTHER,0,144885
593,MN,02,Angie,Craig,angie craig,"Craig, Angie",OTHER,0,177958
594,MN,02,Jason,Lewis,jason lewis,"Lewis, Jason",R,1,159344
595,MN,03,Dean ,Phillips,dean phillips,"Phillips, Dean ",OTHER,0,202404
596,MN,03,Erik ,Paulsen,erik paulsen,"Paulsen, Erik ",R,1,160839
597,MN,04,Betty ,McCollum,betty mccollum,"McCollum, Betty ",OTHER,1,216865
598,MN,04,Greg ,Ryan,greg ryan,"Ryan, Greg ",R,0,97747
599,MN,04,Susan Pendergast,Sindt,susan sindt,"Sindt, Susan Pendergast",OTHER,0,13776
600,MN,05,Ilhan ,Omar,ilhan omar,"Omar, Ilhan ",OTHER,0,267703
601,MN,05,Jennifer ,Zielinski,jennifer zielinski,"Zielinski, Jennifer ",R,0,74440
602,MN,05,Les,Lester,les lester,"Lester, Les",OTHER,0,28
603,MN,06,Tom ,Emmer,tom emmer,"Emmer, Tom ",R,1,192931
604,MN,06,Ian ,Todd,ian todd,"Todd, Ian ",OTHER,0,122332
605,MN,06,A.J. ,Kern,a.j. kern,"Kern, A.J. ",OTHER,0,69
606,MN,07,Collin C. ,Peterson,collin peterson,"Peterson, Collin C. ",OTHER,1,146672
607,MN,07,Dave ,Hughes,dave hughes,"Hughes, Dave ",R,0,134668
608,MN,08,Pete ,Stauber,pete stauber,"Stauber, Pete ",R,0,159364
609,MN,08,Joe ,Radinovich,joe radinovich,"Radinovich, Joe ",OTHER,0,141950
610,MN,08,Ray Skip ,Sandman,ray sandman,"Sandman, Ray Skip ",OTHER,0,12741
611,MS,01,Trent,Kelly,trent kelly,"Kelly, Trent",R,1,158245
612,MS,01,Randy Mack,Wadkins,randy wadkins,"Wadkins, Randy Mack",D,0,76601
613,MS,01,Tracella Lou O'Hara,Hill,tracella hill,"Hill, Tracella Lou O'Hara",OTHER,0,1675
614,MS,02,Bennie G.,Thompson,bennie thompson,"Thompson, Bennie G.",D,1,158921
615,MS,02,Troy,Ray,troy ray,"Ray, Troy",OTHER,0,48104
616,MS,02,Irving,Harris,irving harris,"Harris, Irving",OTHER,0,14354
617,MS,03,Michael,Guest,michael guest,"Guest, Michael",R,0,160284
618,MS,03,Michael Ted,Evans,michael evans,"Evans, Michael Ted",D,0,94461
619,MS,03,Matthew,Holland,matthew holland,"Holland, Matthew",OTHER,0,2526
620,MS,04,Steven,Palazzo,steven palazzo,"Palazzo, Steven",R,1,152633
621,MS,04,Jeramey,Anderson,jeramey anderson,"Anderson, Jeramey",D,0,68787
622,MS,04,Lajena,Sheets,lajena sheets,"Sheets, Lajena",OTHER,0,2312
623,MO,01,Lacy,Clay,lacy clay,"Clay, Lacy",D,1,219781
624,MO,01,Robert,Vroman,robert vroman,"Vroman, Robert",R,0,45867
625,MO,01,Robb,Cunningham,robb cunningham,"Cunningham, Robb",OTHER,0,8727
626,MO,02,Ann,Wagner,ann wagner,"Wagner, Ann",R,1,192477
627,MO,02,Cort,VanOstran,cort vanostran,"VanOstran, Cort",D,0,177611
628,MO,02,Larry A.,Kirk,larry kirk,"Kirk, Larry A.",OTHER,0,4229
629,MO,02,David Justus,Arnold,david arnold,"Arnold, David Justus",OTHER,0,1740
630,MO,02,Ken,Newhouse,ken newhouse,"Newhouse, Ken",OTHER,0,9
631,MO,03,Blaine,Luetkemeyer,blaine luetkemeyer,"Luetkemeyer, Blaine",R,1,211243
632,MO,03,Katy,Geppert,katy geppert,"Geppert, Katy",D,0,106589
633,MO,03,Donald V.,Stolle,donald stolle,"Stolle, Donald V.",OTHER,0,6776
634,MO,04,Vicky,Hartzler,vicky hartzler,"Hartzler, Vicky",R,1,190138
635,MO,04,Renee,Hoagenson,renee hoagenson,"Hoagenson, Renee",D,0,95968
