STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",OTHER,1,11360
NY,08,Daniel J.,Cavanagh,daniel cavanagh,"Cavanagh, Daniel J.",OTHER,0,15401
NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",D,1,198886
NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",OTHER,1,15303
NY,09,Alan,Bellone,alan bellone,"Bellone, Alan",OTHER,0,17576
NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",D,1,180117
NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",OTHER,1,10471
NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",OTHER,1,1783
NY,10,Philip,Rosenthal,philip rosenthal,"Rosenthal, Philip",R,0,46275
NY,10,Philip,Rosenthal,philip rosenthal,"Rosenthal, Philip",OTHER,0,4646
NY,10,Philip,Rosenthal,philip rosenthal,"Rosenthal, Philip",OTHER,0,2093
NY,10,Philip,Rosenthal,philip rosenthal,"Rosenthal, Philip",OTHER,0,843
NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",R,1,122606
NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",OTHER,1,12824
NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",OTHER,1,5636
NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",OTHER,1,1868
NY,11,Richard A.,Reichard,richard reichard,"Reichard, Richard A.",D,0,85257
NY,11,Henry J.,Bardel,henry bardel,"Bardel, Henry J.",OTHER,0,3906
NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",D,1,230153
NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",OTHER,1,14205
NY,12,Robert,Ardini,robert ardini,"Ardini, Robert",R,0,49399
NY,13,Adriano,Espaillat,adriano espaillat,"Espaillat, Adriano",D,0,207194
NY,13,"Robert A., Jr.",Evans,robert evans,"Evans, Robert A., Jr.",R,0,13129
NY,13,"Robert A., Jr.",Evans,robert evans,"Evans, Robert A., Jr.",OTHER,0,2960
NY,13,Daniel Vila,Rivera,daniel rivera,"Rivera, Daniel Vila",OTHER,0,8248
NY,13,Scott Lloyd,Fenstermaker,scott fenstermaker,"Fenstermaker, Scott Lloyd",OTHER,0,1877
NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",D,1,138367
NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",OTHER,1,1903
NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",OTHER,1,7317
NY,14,Frank J.,Spotorno,frank spotorno,"Spotorno, Frank J.",R,0,26891
NY,14,Frank J.,Spotorno,frank spotorno,"Spotorno, Frank J.",OTHER,0,3654
NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",D,1,165688
NY,15,Alejandro,Vega,alejandro vega,"Vega, Alejandro",R,0,6129
NY,15,Eduardo,Ramirez,eduardo ramirez,"Ramirez, Eduardo",OTHER,0,2104
NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",D,1,198811
NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",OTHER,1,2528
NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",OTHER,1,8518
NY,16,Derickson K.,Lawrence,derickson lawrence,"Lawrence, Derickson K.",OTHER,0,11825
NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",D,1,193819
NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",OTHER,1,5005
NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",OTHER,1,15706
NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",D,1,140951
NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",OTHER,1,10356
NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",OTHER,1,1982
NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",OTHER,1,8771
NY,18,Phil,Oliva,phil oliva,"Oliva, Phil",R,0,111117
NY,18,Phil,Oliva,phil oliva,"Oliva, Phil",OTHER,0,16968
NY,18,Phil,Oliva,phil oliva,"Oliva, Phil",OTHER,0,1284
NY,19,John J.,Faso,john faso,"Faso, John J.",R,0,135905
NY,19,John J.,Faso,john faso,"Faso, John J.",OTHER,0,21353
NY,19,John J.,Faso,john faso,"Faso, John J.",OTHER,0,8028
NY,19,John J.,Faso,john faso,"Faso, John J.",OTHER,0,885
NY,19,Zephyr,Teachout,zephyr teachout,"Teachout, Zephyr",D,0,125956
NY,19,Zephyr,Teachout,zephyr teachout,"Teachout, Zephyr",OTHER,0,15268
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",D,1,188426
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,10929
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,10626
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,3037
NY,20,Joe,Vitollo,joe vitollo,"Vitollo, Joe",R,0,83321
NY,20,Joe,Vitollo,joe vitollo,"Vitollo, Joe",OTHER,0,15911
NY,20,Joe,Vitollo,joe vitollo,"Vitollo, Joe",OTHER,0,1508
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",R,1,152597
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,15526
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,8799
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,964
NY,21,Mike,Derrick,mike derrick,"Derrick, Mike",D,0,75965
NY,21,Mike,Derrick,mike derrick,"Derrick, Mike",OTHER,0,6196
NY,21,Matthew J.,Funiciello,matthew funiciello,"Funiciello, Matthew J.",OTHER,0,12452
NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia",R,0,113287
NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia",OTHER,0,16157
NY,22,Kim A.,Myers,kim myers,"Myers, Kim A.",D,0,102734
NY,22,Kim A.,Myers,kim myers,"Myers, Kim A.",OTHER,0,11532
NY,22,Martin (Opportunity to Ballot),Babinec,martin babinec,"Babinec, Martin (Opportunity to Ballot)",OTHER,0,24595
NY,22,Martin,Babinec,martin babinec,"Babinec, Martin",OTHER,0,10043
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",R,1,136964
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,16420
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,876
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,6790
NY,23,John F.,Plumb,john plumb,"Plumb, John F.",D,0,106600
NY,23,John F.,Plumb,john plumb,"Plumb, John F.",OTHER,0,11984
NY,24,John M.,Katko,john katko,"Katko, John M.",R,1,150330
NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,20399
NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,10931
NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,1101
NY,24,Colleen,Deacon,colleen deacon,"Deacon, Colleen",D,0,110550
NY,24,Colleen,Deacon,colleen deacon,"Deacon, Colleen",OTHER,0,8490
NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",D,1,168660
NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",OTHER,1,4095
NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",OTHER,1,10195
NY,25,Mark W.,Assini,mark assini,"Assini, Mark W.",R,0,113840
NY,25,Mark W.,Assini,mark assini,"Assini, Mark W.",OTHER,0,20883
NY,25,Mark W.,Assini,mark assini,"Assini, Mark W.",OTHER,0,6856
NY,25,Mark W.,Assini,mark assini,"Assini, Mark W.",OTHER,0,1071
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",D,1,195322
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,3829
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,16138
NY,26,Shelly,Schratz,shelly schratz,"Schratz, Shelly",R,0,56930
NY,26,Shelly,Schratz,shelly schratz,"Schratz, Shelly",OTHER,0,16447
NY,27,Chris,Collins,chris collins,"Collins, Chris",R,1,175509
NY,27,Chris,Collins,chris collins,"Collins, Chris",OTHER,1,34292
NY,27,Chris,Collins,chris collins,"Collins, Chris",OTHER,1,9995
NY,27,Chris,Collins,chris collins,"Collins, Chris",OTHER,1,1089
NY,27,Diana K.,Kastenbaum,diana kastenbaum,"Kastenbaum, Diana K.",D,0,107832
NC,01,G. K.,Butterfield,g butterfield,"Butterfield, G. K.",D,1,240661
NC,01,"H. Powell, Jr.",Dew,h dew,"Dew, H. Powell, Jr.",R,0,101567
NC,01,J.J.,Summerell,jj summerell,"Summerell, J.J.",OTHER,0,8471
NC,02,George,Holding,george holding,"Holding, George",R,1,221485
NC,02,John P.,McNeil,john mcneil,"McNeil, John P.",D,0,169082
NC,03,Walter B.,Jones,walter jones,"Jones, Walter B.",R,1,217531
NC,03,Ernest T.,Reeves,ernest reeves,"Reeves, Ernest T.",D,0,106170
NC,04,David,Price,david price,"Price, David",D,1,279380
NC,04,Sue,Googe,sue googe,"Googe, Sue",R,0,130161
NC,05,Virginia,Foxx,virginia foxx,"Foxx, Virginia",R,1,207625
NC,05,Josh,Brannon,josh brannon,"Brannon, Josh",D,0,147887
NC,06,B. Mark,Walker,b walker,"Walker, B. Mark",R,1,207983
NC,06,Pete,Glidewell,pete glidewell,"Glidewell, Pete",D,0,143167
NC,07,David,Rouzer,david rouzer,"Rouzer, David",R,1,211801
NC,07,J. Wesley,Casteen,j casteen,"Casteen, J. Wesley",D,0,135905
NC,08,Richard,Hudson,richard hudson,"Hudson, Richard",R,1,189863
NC,08,Thomas,Mills,thomas mills,"Mills, Thomas",D,0,133182
NC,09,Robert,Pittenger,robert pittenger,"Pittenger, Robert",R,1,193452
NC,09,Christian,Cano,christian cano,"Cano, Christian",D,0,139041
NC,10,Patrick,McHenry,patrick mchenry,"McHenry, Patrick",R,1,220825
NC,10,Andy,Millard,andy millard,"Millard, Andy",D,0,128919
NC,11,Mark,Meadows,mark meadows,"Meadows, Mark",R,1,230405
NC,11,Rick,Bryson,rick bryson,"Bryson, Rick",D,0,129103
NC,12,Alma,Adams,alma adams,"Adams, Alma",D,1,234115
NC,12,Leon,Threatt,leon threatt,"Threatt, Leon",R,0,115185
NC,13,Ted,Budd,ted budd,"Budd, Ted",R,0,199443
NC,13,Bruce,Davis,bruce davis,"Davis, Bruce",D,0,156049
ND,00,Kevin,Cramer,kevin cramer,"Cramer, Kevin",R,1,233980
ND,00,Chase,Iron Eyes,chase iron eyes,"Iron Eyes, Chase",OTHER,0,80377
ND,00,Jack,Seaman,jack seaman,"Seaman, Jack",OTHER,0,23528
MP,00,Gregorio Kilili Camacho,Sablan,gregorio sablan,"Sablan, Gregorio Kilili Camacho",OTHER,1,10605
OH,01,Steve,Chabot,steve chabot,"Chabot, Steve",R,1,210014
OH,01,Michele,Young,michele young,"Young, Michele",D,0,144644
OH,01,Sholom D.,Keller,sholom keller,"Keller, Sholom D.",OTHER,0,114
OH,01,Kiumars G.,Kiani,kiumars kiani,"Kiani, Kiumars G.",OTHER,0,16
OH,02,Brad ,Wenstrup,brad wenstrup,"Wenstrup, Brad ",R,1,221193
OH,02,William R. ,Smith,william smith,"Smith, William R. ",D,0,111694
OH,02,Janet,Everhard,janet everhard,"Everhard, Janet",OTHER,0,7392
OH,03,Joyce,Beatty,joyce beatty,"Beatty, Joyce",D,1,199791
OH,03,John,Adams,john adams,"Adams, John",R,0,91560
OH,04,Jim,Jordan,jim jordan,"Jordan, Jim",R,1,210227
OH,04,Janet,Garrett,janet garrett,"Garrett, Janet",D,0,98981
OH,05,Bob,Latta,bob latta,"Latta, Bob",R,1,244599
OH,05,"James, Jr.",Neu,james neu,"Neu, James, Jr.",D,0,100392
OH,06,Bill,Johnson,bill johnson,"Johnson, Bill",R,1,213975
OH,06,Michael L.,Lorentz,michael lorentz,"Lorentz, Michael L.",D,0,88780
OH,07,Bob ,Gibbs,bob gibbs,"Gibbs, Bob ",R,1,198221
OH,07,Roy ,Rich,roy rich,"Rich, Roy ",D,0,89638
OH,07,Dan,Phillip,dan phillip,"Phillip, Dan",OTHER,0,21694
OH,08,Warren,Davidson,warren davidson,"Davidson, Warren  #",R,0,223833
OH,08,Steven,Fought,steven fought,"Fought, Steven  ##",D,0,87794
OH,08,Derrick James,Hendricks,derrick hendricks,"Hendricks, Derrick James",OTHER,0,13879
OH,09,Marcy,Kaptur,marcy kaptur,"Kaptur, Marcy",D,1,193966
OH,09,Donald P.,Larson,donald larson,"Larson, Donald P.",R,0,88427
OH,09,George A.,Skalsky,george skalsky,"Skalsky, George A.",OTHER,0,5
OH,10,Mike ,Turner,mike turner,"Turner, Mike ",R,1,215724
OH,10,Robert ,Klepinger,robert klepinger,"Klepinger, Robert ",D,0,109981
OH,10,Tom,McMasters,tom mcmasters,"McMasters, Tom",OTHER,0,10890
OH,10,David A.,Harlow,david harlow,"Harlow, David A.",OTHER,0,7
OH,11,Marcia L.,Fudge,marcia fudge,"Fudge, Marcia L.",D,1,242917
OH,11,Beverly A.,Goldstein,beverly goldstein,"Goldstein, Beverly A.",R,0,59769
OH,12,Pat,Tiberi,pat tiberi,"Tiberi, Pat",R,1,251266
OH,12,Ed ,Albertson,ed albertson,"Albertson, Ed ",D,0,112638
OH,12,Joe ,Manchik,joe manchik,"Manchik, Joe ",OTHER,0,13474
OH,12,John J.,Baumeister,john baumeister,"Baumeister, John J.",OTHER,0,156
OH,13,Tim ,Ryan,tim ryan,"Ryan, Tim ",D,1,208610
OH,13,Richard A.,Morckel,richard morckel,"Morckel, Richard A.",R,0,99377
OH,13,"Calvin, Sr.",Hill,calvin hill,"Hill, Calvin, Sr.",OTHER,0,17
OH,14,David P.,Joyce,david joyce,"Joyce, David P.",R,1,219191
OH,14,Michael,Wager,michael wager,"Wager, Michael",D,0,130907
OH,14,Andrew ,Jarvi,andrew jarvi,"Jarvi, Andrew ",OTHER,0,171
OH,15,Steve,Stivers,steve stivers,"Stivers, Steve",R,1,222847
OH,15,Scott,Wharton,scott wharton,"Wharton, Scott",D,0,113960
OH,16,Jim,Renacci,jim renacci,"Renacci, Jim",R,1,225794
OH,16,Keith ,Mundy,keith mundy,"Mundy, Keith ",D,0,119830
OK,01,Jim ,Bridenstine,jim bridenstine,"Bridenstine, Jim ",R,1,Unopposed
OK,02,Markwayne ,Mullin,markwayne mullin,"Mullin, Markwayne ",R,1,189839
OK,02,Joshua,Harris-Till,joshua harristill,"Harris-Till, Joshua",D,0,62387
OK,02,John ,McCarthy,john mccarthy,"McCarthy, John ",OTHER,0,16644
OK,03,Frank D.,Lucas,frank lucas,"Lucas, Frank D.",R,1,227525
OK,03,Frankie,Robbins,frankie robbins,"Robbins, Frankie",D,0,63090
OK,04,Tom,Cole,tom cole,"Cole, Tom",R,1,204143
OK,04,Christina,Owen,christina owen,"Owen, Christina",D,0,76472
OK,04,Sevier,White,sevier white,"White, Sevier",OTHER,0,12574
OK,05,Steve ,Russell,steve russell,"Russell, Steve ",R,1,160184
OK,05,Al,McAffrey,al mcaffrey,"McAffrey, Al",D,0,103273
OK,05,Zachary,Knight,zachary knight,"Knight, Zachary",OTHER,0,17113
OR,01,Suzanne,Bonamici,suzanne bonamici,"Bonamici, Suzanne",OTHER,1,225391
OR,01,Brian J.,Heinrich,brian heinrich,"Heinrich, Brian J.",R,0,139756
OR,01,Kyle,Sheahan,kyle sheahan,"Sheahan, Kyle",OTHER,0,12257
OR,02,Greg,Walden,greg walden,"Walden, Greg",OTHER,1,272952
OR,02,James (Jim),Crary,james crary,"Crary, James (Jim)",D,0,106640
OR,03,Earl ,Blumenauer,earl blumenauer,"Blumenauer, Earl ",D,1,274687
OR,03,David W.,Walker,david walker,"Walker, David W.",OTHER,0,78154
OR,03,David,Delk,david delk,"Delk, David",OTHER,0,27978
OR,04,Peter A.,DeFazio,peter defazio,"DeFazio, Peter A.",OTHER,1,220628
OR,04,Art,Robinson,art robinson,"Robinson, Art",OTHER,0,157743
OR,04,Mike,Beilstein,mike beilstein,"Beilstein, Mike",OTHER,0,12194
OR,04,Gil,Guthrie,gil guthrie,"Guthrie, Gil",OTHER,0,6527
OR,05,Kurt,Schrader,kurt schrader,"Schrader, Kurt",OTHER,1,199505
OR,05,Colm,Willis,colm willis,"Willis, Colm",R,0,160443
OR,05,Marvin,Sandnes,marvin sandnes,"Sandnes, Marvin",OTHER,0,12542
PA,01,Robert A.,Brady,robert brady,"Brady, Robert A.",D,1,245791
PA,01,Deborah,Williams,deborah williams,"Williams, Deborah",R,0,53219
PA,02 - FULL TERM,Dwight,Evans,dwight evans,"Evans, Dwight",D,0,322514
PA,02 - FULL TERM,James A.,Jones,james jones,"Jones, James A.",R,0,35131
PA,02 - UNEXPIRED TERM,Dwight,Evans,dwight evans,"Evans, Dwight",D,0,280439
PA,02 - UNEXPIRED TERM,James A.,Jones,james jones,"Jones, James A.",R,0,29661
PA,03,Mike ,Kelly,mike kelly,"Kelly, Mike ",R,1,244893
PA,04,Scott,Perry,scott perry,"Perry, Scott",R,1,220628
PA,04,Joshua,Burkholder,joshua burkholder,"Burkholder, Joshua",OTHER,0,113372
PA,05,Glenn GT,Thompson,glenn thompson,"Thompson, Glenn GT",R,1,206761
PA,05,Kerith Strano,Taylor,kerith taylor,"Taylor, Kerith Strano",D,0,101082
PA,06,Ryan,Costello,ryan costello,"Costello, Ryan",R,1,207469
PA,06,Mike,Parrish,mike parrish,"Parrish, Mike",D,0,155000
PA,07,Patrick L.,Meehan,patrick meehan,"Meehan, Patrick L.",R,1,225678
PA,07,Mary Ellen,Balchunis,mary balchunis,"Balchunis, Mary Ellen",D,0,153824
PA,08,Brian,Fitzpatrick,brian fitzpatrick,"Fitzpatrick, Brian",R,0,207263
PA,08,Steve ,Santarsiero,steve santarsiero,"Santarsiero, Steve ",D,0,173555
PA,09,Bill,Shuster,bill shuster,"Shuster, Bill",R,1,186580
PA,09,Art,Halvorson,art halvorson,"Halvorson, Art",OTHER,0,107985
PA,09,Adam,Sedlock,adam sedlock,"Sedlock, Adam",OTHER,0,996
PA,10,Tom,Marino,tom marino,"Marino, Tom",R,1,211282
PA,10,Michael,Molesevich,michael molesevich,"Molesevich, Michael",OTHER,0,89823
PA,11,Lou ,Barletta,lou barletta,"Barletta, Lou ",R,1,199421
PA,11,Mike,Marsicano,mike marsicano,"Marsicano, Mike",D,0,113800
PA,12,Keith ,Rothfus,keith rothfus,"Rothfus, Keith ",R,1,221851
PA,12,Erin R.,McClelland,erin mcclelland,"McClelland, Erin R.",D,0,137353
PA,13,Brendan F.,Boyle,brendan boyle,"Boyle, Brendan F.",D,1,239316
PA,14,Mike,Doyle,mike doyle,"Doyle, Mike",D,1,255293
PA,14,Lenny,McAllister,lenny mcallister,"McAllister, Lenny",OTHER,0,87999
PA,15,Charles W.,Dent,charles dent,"Dent, Charles W.",R,1,190618
PA,15,Rick ,Daugherty,rick daugherty,"Daugherty, Rick ",D,0,124129
PA,15,Paul,Rizzo,paul rizzo,"Rizzo, Paul",OTHER,0,11727
PA,16,Lloyd K.,Smucker,lloyd smucker,"Smucker, Lloyd K.",R,0,168669
PA,16,Christina,Hartman,christina hartman,"Hartman, Christina",D,0,134586
PA,16,Shawn Patrick,House,shawn house,"House, Shawn Patrick",OTHER,0,10518
PA,17,Matt,Cartwright,matt cartwright,"Cartwright, Matt",D,1,157734
PA,17,Matt,Connolly,matt connolly,"Connolly, Matt",R,0,135430
PA,18,Tim ,Murphy,tim murphy,"Murphy, Tim ",R,1,293684
PR,00,Jenniffer,Gonzalez,jenniffer gonzalez,"Gonzalez, Jenniffer",OTHER,0,718591
PR,00,Hector J.,Ferrer Rios,hector ferrer rios,"Ferrer Rios, Hector J.",OTHER,0,695073
PR,00,Hugo,Rodríguez Díaz,hugo rodríguez díaz,"Rodríguez Díaz, Hugo",OTHER,0,39704
PR,00,Mariana,Nogales Molinelli,mariana nogales molinelli,"Nogales Molinelli, Mariana",OTHER,0,19033
RI,01,David N.,Cicilline,david cicilline,"Cicilline, David N.",D,1,130540
RI,01,Harold Russell,Taub,harold taub,"Taub, Harold Russell",R,0,71023
RI,01,John,DeSimone,john desimone,"DeSimone, John",OTHER,0,42
RI,01,Mickey,Mouse,mickey mouse,"Mouse, Mickey",OTHER,0,23
RI,01,"Rufus, Jr.",Bailey,rufus bailey,"Bailey, Rufus, Jr.",OTHER,0,19
RI,01,Bernie,Sanders,bernie sanders,"Sanders, Bernie",OTHER,0,11
RI,01,Jan,Malik,jan malik,"Malik, Jan",OTHER,0,9
RI,01,Lincoln,Chafee,lincoln chafee,"Chafee, Lincoln",OTHER,0,6
RI,02,James R.,Langevin,james langevin,"Langevin, James R.",D,1,133108
RI,02,Rhue R.,Reis,rhue reis,"Reis, Rhue R.",R,0,70301
RI,02,Jeffrey C.,Johnson,jeffrey johnson,"Johnson, Jeffrey C.",OTHER,0,16253
RI,02,Salvatore G.,Caiozzo,salvatore caiozzo,"Caiozzo, Salvatore G.",OTHER,0,8942
RI,02,Mickey,Mouse,mickey mouse,"Mouse, Mickey",OTHER,0,11
RI,02,Bernie,Sanders,bernie sanders,"Sanders, Bernie",OTHER,0,9
RI,02,John,DeSimone,john desimone,"DeSimone, John",OTHER,0,8
SC,01,Mark,Sanford,mark sanford,"Sanford, Mark",R,1,190410
SC,01,Dimitri,Cherny,dimitri cherny,"Cherny, Dimitri",D,0,110539
SC,01,Dimitri,Cherny,dimitri cherny,"Cherny, Dimitri",OTHER,0,5757
SC,01,Dimitri,Cherny,dimitri cherny,"Cherny, Dimitri",OTHER,0,3483
SC,01,Albert,Travison,albert travison,"Travison, Albert",OTHER,0,2774
SC,01,"Michael, Jr.",Grier,michael grier,"Grier, Michael, Jr.",OTHER,0,11614
SC,02,Joe,Wilson,joe wilson,"Wilson, Joe",R,1,183746
SC,02,Arik,Bjorn,arik bjorn,"Bjorn, Arik",D,0,105306
SC,02,Arik,Bjorn,arik bjorn,"Bjorn, Arik",OTHER,0,4146
SC,02,Eddie,McCain,eddie mccain,"McCain, Eddie",OTHER,0,11444
SC,03,Jeff,Duncan,jeff duncan,"Duncan, Jeff",R,1,198431
SC,03,Hosea,Cleveland,hosea cleveland,"Cleveland, Hosea",D,0,73766
SC,04,Trey,Gowdy,trey gowdy,"Gowdy, Trey",R,1,198648
SC,04,Chris,Fedalei,chris fedalei,"Fedalei, Chris",D,0,91676
SC,04,Michael,Chandler,michael chandler,"Chandler, Michael",OTHER,0,5103
SC,05,Mick,Mulvaney,mick mulvaney,"Mulvaney, Mick",R,1,175909
SC,05,Fran,Person,fran person,"Person, Fran",D,0,115437
SC,05,"Rudy, Jr.",Barnes,rudy barnes,"Barnes, Rudy, Jr.",OTHER,0,6239
SC,06,"James E. ""Jim""",Clyburn,james clyburn,"Clyburn, James E. ""Jim""",D,1,177947
SC,06,Laura,Sterling,laura sterling,"Sterling, Laura",R,0,70099
SC,06,Rich,Piotrowski,rich piotrowski,"Piotrowski, Rich",OTHER,0,3131
SC,06,Prince Charles,Mallory,prince mallory,"Mallory, Prince Charles",OTHER,0,2499
SC,07,Tom,Rice,tom rice,"Rice, Tom",R,1,176468
SC,07,Mal,Hyman,mal hyman,"Hyman, Mal",D,0,103454
SC,07,Mal,Hyman,mal hyman,"Hyman, Mal",OTHER,0,6747
SC,07,Mal,Hyman,mal hyman,"Hyman, Mal",OTHER,0,2543
SD,00,Kristi,Noem,kristi noem,"Noem, Kristi",R,1,237163
SD,00,Paula,Hawks,paula hawks,"Hawks, Paula",D,0,132810
TN,01,Phil,Roe,phil roe,"Roe, Phil",R,1,198293
TN,01,Alan,Bohms,alan bohms,"Bohms, Alan",D,0,39024
TN,01,Robert D.,Franklin,robert franklin,"Franklin, Robert D.",OTHER,0,15702
TN,01,Paul ,Krane,paul krane,"Krane, Paul ",OTHER,0,6
TN,02,"John J., Jr.",Duncan,john duncan,"Duncan, John J., Jr.",R,1,212455
TN,02,Stuart,Starr,stuart starr,"Starr, Stuart",D,0,68401
TN,03,Chuck,Fleischmann,chuck fleischmann,"Fleischmann, Chuck",R,1,176613
TN,03,Melody,Shekari,melody shekari,"Shekari, Melody",D,0,76727
TN,03,Rick,Tyler,rick tyler,"Tyler, Rick",OTHER,0,5098
TN,03,Cassandra,Mitchell,cassandra mitchell,"Mitchell, Cassandra",OTHER,0,5075
TN,03,Topher,Kersting,topher kersting,"Kersting, Topher",OTHER,0,2493
TN,04,Scott,DesJarlais,scott desjarlais,"DesJarlais, Scott",R,1,165796
TN,04,Steven,Reynolds,steven reynolds,"Reynolds, Steven",D,0,89141
TN,05,Jim,Cooper,jim cooper,"Cooper, Jim",D,1,171111
TN,05,Stacy Ries,Snyder,stacy snyder,"Snyder, Stacy Ries",R,0,102433
TN,06,Diane,Black,diane black,"Black, Diane",R,1,202234
TN,06,David W.,Kent,david kent,"Kent, David W.",D,0,61995
TN,06,David,Ross,david ross,"Ross, David",OTHER,0,20261
TN,07,Marsha,Blackburn,marsha blackburn,"Blackburn, Marsha",R,1,200407
TN,07,Tharon,Chandler,tharon chandler,"Chandler, Tharon",D,0,65226
TN,07,Leonard D.,Ladner,leonard ladner,"Ladner, Leonard D.",OTHER,0,11880
TN,08,David,Kustoff,david kustoff,"Kustoff, David",R,0,194386
TN,08,Rickey,Hobson,rickey hobson,"Hobson, Rickey",D,0,70925
TN,08,Shelia L.,Godwin,shelia godwin,"Godwin, Shelia L.",OTHER,0,6442
TN,08,James,Hart,james hart,"Hart, James",OTHER,0,4057
TN,08,Adrian M.,Montague,adrian montague,"Montague, Adrian M.",OTHER,0,2497
TN,08,Mark J.,Rawles,mark rawles,"Rawles, Mark J.",OTHER,0,2445
TN,08,Karen Free Spirit,Talley-Lane,karen talleylane,"Talley-Lane, Karen Free Spirit",OTHER,0,1981
TN,09,Steve,Cohen,steve cohen,"Cohen, Steve",D,1,171631
TN,09,Wayne,Alberson,wayne alberson,"Alberson, Wayne",R,0,41123
TN,09,Paul,Cook,paul cook,"Cook, Paul",OTHER,0,5203
TX,01,Louie ,Gohmert,louie gohmert,"Gohmert, Louie ",R,1,192434
TX,01,Shirley J.,McKellar,shirley mckellar,"McKellar, Shirley J.",D,0,62847
TX,01,Phil,Gray,phil gray,"Gray, Phil",OTHER,0,5062
TX,01,Renee,Culler,renee culler,"Culler, Renee",OTHER,0,66
TX,02,Ted,Poe,ted poe,"Poe, Ted",R,1,168692
TX,02,Pat ,Bryan,pat bryan,"Bryan, Pat ",D,0,100231
TX,02,James B.,Veasaw,james veasaw,"Veasaw, James B.",OTHER,0,6429
TX,02,Joshua,Darr,joshua darr,"Darr, Joshua",OTHER,0,2884
TX,03,Sam,Johnson,sam johnson,"Johnson, Sam",R,1,193684
TX,03,Adam P.,Bell,adam bell,"Bell, Adam P.",D,0,109420
TX,03,Scott,Jameson,scott jameson,"Jameson, Scott",OTHER,0,10448
TX,03,Paul,Blair,paul blair,"Blair, Paul",OTHER,0,2915
TX,04,John,Ratcliffe,john ratcliffe,"Ratcliffe, John",R,1,216643
TX,04,Cody,Wommack,cody wommack,"Wommack, Cody",OTHER,0,29577
