STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",D,1,194071
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,19678
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,5956
NY,20,Elizabeth L.,Joy,elizabeth joy,"Joy, Elizabeth L.",R,0,120839
NY,20,Elizabeth L.,Joy,elizabeth joy,"Joy, Elizabeth L.",OTHER,0,17849
NY,20,Elizabeth L.,Joy,elizabeth joy,"Joy, Elizabeth L.",OTHER,0,758
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",R,1,169684
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,15044
NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,3927
NY,21,Tedra L.,Cobb,tedra cobb,"Cobb, Tedra L.",D,0,122422
NY,21,Tedra L.,Cobb,tedra cobb,"Cobb, Tedra L.",OTHER,0,9573
NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia  #",R,0,143291
NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia",OTHER,0,12807
NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",D,1,138898
NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",OTHER,1,11188
NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",OTHER,1,5903
NY,22,"Keith D., Jr.",Price,keith price,"Price, Keith D., Jr.",OTHER,0,6780
NY,23,Tom,Reed,tom reed,"Reed, Tom",R,1,161800
NY,23,Tom,Reed,tom reed,"Reed, Tom",OTHER,1,15512
NY,23,Tom,Reed,tom reed,"Reed, Tom",OTHER,1,3709
NY,23,Tracy,Mitrano,tracy mitrano,"Mitrano, Tracy",D,0,116025
NY,23,Tracy,Mitrano,tracy mitrano,"Mitrano, Tracy",OTHER,0,12951
NY,23,Andrew M.,Kolstee,andrew kolstee,"Kolstee, Andrew M.",OTHER,0,3650
NY,24,John M.,Katko,john katko,"Katko, John M.",R,1,156236
NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,21086
NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,5487
NY,24,Dana,Balter,dana balter,"Balter, Dana",D,0,147877
NY,24,Steven,Williams,steven williams,"Williams, Steven",OTHER,0,13264
NY,25,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",D,1,187503
NY,25,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,1,14584
NY,25,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,1,4309
NY,25,George,Mitris,george mitris,"Mitris, George #",R,0,115940
NY,25,George,Mitris,george mitris,"Mitris, George",OTHER,0,20258
NY,25,Kevin A.,Wilson,kevin wilson,"Wilson, Kevin A.",OTHER,0,5325
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",D,1,202400
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,20309
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,657
NY,26,"Ricky T., Sr.",Donovan,ricky donovan,"Donovan, Ricky T., Sr.",R,0,91706
NY,26,Michael P.,Raleigh,michael raleigh,"Raleigh, Michael P.",OTHER,0,4631
NY,27,Chris,Jacobs,chris jacobs,"Jacobs, Chris #",R,0,192619
NY,27,Chris,Jacobs,chris jacobs,"Jacobs, Chris #",OTHER,0,31006
NY,27,Chris,Jacobs,chris jacobs,"Jacobs, Chris",OTHER,0,5260
NY,27,Nathan D.,McMurray,nathan mcmurray,"McMurray, Nathan D.",D,0,136686
NY,27,Nathan D.,McMurray,nathan mcmurray,"McMurray, Nathan D.",OTHER,0,12763
NY,27,Duane J.,Whitmer,duane whitmer,"Whitmer, Duane J.",OTHER,0,4877
NC,01,G.K.,Butterfield,g.k. butterfield,"Butterfield, G.K.",D,1,188870
NC,01,Sandy,Smith,sandy smith,"Smith, Sandy",R,0,159748
NC,02,Deborah K.,Ross,deborah ross,"Ross, Deborah K.",D,0,311887
NC,02,Alan D. ,Swain,alan swain,"Swain, Alan D. ",R,0,172544
NC,02,Jeff,Matemu,jeff matemu,"Matemu, Jeff",OTHER,0,10914
NC,03,Greg ,Murphy,greg murphy,"Murphy, Greg ",R,1,229800
NC,03,Daryl ,Farrow,daryl farrow,"Farrow, Daryl ",D,0,132752
NC,04 ,David E. ,Price,david price,"Price, David E. ",D,1,332421
NC,04,Robert ,Thomas,robert thomas,"Thomas, Robert ",R,0,161298
NC,05,Virginia ,Foxx,virginia foxx,"Foxx, Virginia ",R,1,257843
NC,05,David Wilson,Brown,david brown,"Brown, David Wilson",D,0,119846
NC,05,Jeff ,Gregory,jeff gregory,"Gregory, Jeff ",OTHER,0,7555
NC,06,Kathy,Manning,kathy manning,"Manning, Kathy",D,0,253531
NC,06,Lee,Haywood,lee haywood,"Haywood, Lee",R,0,153598
NC,07,David ,Rouzer,david rouzer,"Rouzer, David ",R,1,272443
NC,07,Christopher M. ,Ward,christopher ward,"Ward, Christopher M. ",D,0,179045
NC,07,Theresa (Terri),Everett,theresa everett,"Everett, Theresa (Terri)",OTHER,0,294
NC,08,Richard,Hudson,richard hudson,"Hudson, Richard",R,1,202774
NC,08,Patricia,Timmons-Goodson,patricia timmons-goodson,"Timmons-Goodson, Patricia",D,0,177781
NC,09,Dan,Bishop,dan bishop,"Bishop, Dan",R,1,224661
NC,09,Cynthia L. ,Wallace,cynthia wallace,"Wallace, Cynthia L. ",D,0,179463
NC,10,Patrick ,McHenry,patrick mchenry,"McHenry, Patrick ",R,1,284095
NC,10,David ,Parker,david parker,"Parker, David ",D,0,128189
NC,11,Madison ,Cawthorn,madison cawthorn,"Cawthorn, Madison ",R,0,245351
NC,11,Moe ,Davis,moe davis,"Davis, Moe ",D,0,190609
NC,11,Tracey,DeBruhl,tracey debruhl,"DeBruhl, Tracey",OTHER,0,8682
NC,11,Tamara,Zwinak,tamara zwinak,"Zwinak, Tamara",OTHER,0,5503
NC,12,Alma,Adams,alma adams,"Adams, Alma",D,1,341457
NC,13,Ted,Budd,ted budd,"Budd, Ted",R,1,267181
NC,13,Scott,Huffman,scott huffman,"Huffman, Scott",D,0,124684
ND,00,Kelly,Armstrong,kelly armstrong,"Armstrong, Kelly",R,1,245394
ND,00,Zach,Raknerud,zach raknerud,"Raknerud, Zach",OTHER,0,98089
ND,00,Steven James,Peterson,steven peterson,"Peterson, Steven James",OTHER,0,12013
MP,00,Gregorio Kilili Camacho,Sablan,gregorio sablan,"Sablan, Gregorio Kilili Camacho",OTHER,1,11449
OH,01,Steve,Chabot,steve chabot,"Chabot, Steve",R,1,199560
OH,01,Kate,Schroder,kate schroder,"Schroder, Kate",D,0,172022
OH,01,Kevin David,Kahn,kevin kahn,"Kahn, Kevin David",OTHER,0,13692
OH,01,Kiumars,Kiani,kiumars kiani,"Kiani, Kiumars",OTHER,0,11
OH,02,Brad ,Wenstrup,brad wenstrup,"Wenstrup, Brad ",R,1,230430
OH,02,Jaime M.,Castle,jaime castle,"Castle, Jaime M.",D,0,146781
OH,02,"James J., Jr.",Condit,james condit,"Condit, James J., Jr.",OTHER,0,37
OH,03,Joyce,Beatty,joyce beatty,"Beatty, Joyce",D,1,227420
OH,03,Mark F.,Richardson,mark richardson,"Richardson, Mark F.",R,0,93569
OH,03,Nicholas D.,Moss,nicholas moss,"Moss, Nicholas D.",OTHER,0,92
OH,03,Angela,Davis,angela davis,"Davis, Angela",OTHER,0,11
OH,04,Jim,Jordan,jim jordan,"Jordan, Jim",R,1,235875
OH,04,Shannon M.,Freshour,shannon freshour,"Freshour, Shannon M.",D,0,101897
OH,04,Steve,Perkins,steve perkins,"Perkins, Steve",OTHER,0,9854
OH,05,Bob,Latta,bob latta,"Latta, Bob",R,1,257019
OH,05,Nick,Rubando,nick rubando,"Rubando, Nick",D,0,120962
OH,06,Bill,Johnson,bill johnson,"Johnson, Bill",R,1,249130
OH,06,Shawna,Roberts,shawna roberts,"Roberts, Shawna",D,0,85661
OH,07,Bob,Gibbs,bob gibbs,"Gibbs, Bob",R,1,236607
OH,07,Quentin,Potter,quentin potter,"Potter, Quentin",OTHER,0,102271
OH,07,Brandon,Lape,brandon lape,"Lape, Brandon",OTHER,0,11671
OH,08,Warren,Davidson,warren davidson,"Davidson, Warren",R,1,246277
OH,08,Vanessa,Enoch,vanessa enoch,"Enoch, Vanessa",D,0,110766
OH,08,Isaac,Reed,isaac reed,"Reed, Isaac",OTHER,0,114
OH,09,Marcy,Kaptur,marcy kaptur,"Kaptur, Marcy",D,1,190328
OH,09,Rob,Weber,rob weber,"Weber, Rob",R,0,111385
OH,09,McKenzie,Levindofske,mckenzie levindofske,"Levindofske, McKenzie",OTHER,0,39
OH,10,Mike,Turner,mike turner,"Turner, Mike",R,1,212972
OH,10,Desiree,Tims,desiree tims,"Tims, Desiree",D,0,151976
OH,11,Marcia L.,Fudge,marcia fudge,"Fudge, Marcia L.",D,1,242098
OH,11,Laverne,Gore,laverne gore,"Gore, Laverne",R,0,60323
OH,12,Troy,Balderson,troy balderson,"Balderson, Troy",R,1,241790
OH,12,Alaina,Shearer,alaina shearer,"Shearer, Alaina",D,0,182847
OH,12,John S.,Stewart,john stewart,"Stewart, John S.",OTHER,0,13035
OH,13,Tim,Ryan,tim ryan,"Ryan, Tim",D,1,173631
OH,13,Christina M.,Hagan,christina hagan,"Hagan, Christina M.",R,0,148648
OH,13,Michael,Fricke,michael fricke,"Fricke, Michael",OTHER,0,8522
OH,14,David P.,Joyce,david joyce,"Joyce, David P.",R,1,233864
OH,14,Hillary O'Connor,Mueri,hillary mueri,"Mueri, Hillary O'Connor",D,0,158586
OH,15,Steve,Stivers,steve stivers,"Stivers, Steve",R,1,243103
OH,15,Joel,Newby,joel newby,"Newby, Joel",D,0,140183
OH,15,Shane,Hoffman,shane hoffman,"Hoffman, Shane",OTHER,0,75
OH,16,Anthony,Gonzalez,anthony gonzalez,"Gonzalez, Anthony",R,1,247335
OH,16,Aaron Paul,Godfrey,aaron godfrey,"Godfrey, Aaron Paul",D,0,144071
OK,01,Kevin,Hern,kevin hern,"Hern, Kevin",R,1,213700
OK,01,Kojo,Asamoa-Caesar,kojo asamoa-caesar,"Asamoa-Caesar, Kojo",D,0,109641
OK,01,Evelyn L.,Rogers,evelyn rogers,"Rogers, Evelyn L.",OTHER,0,12130
OK,02,Markwayne ,Mullin,markwayne mullin,"Mullin, Markwayne ",R,1,216511
OK,02,Danyell,Lanier,danyell lanier,"Lanier, Danyell",D,0,63472
OK,02,Richie,Castaldo,richie castaldo,"Castaldo, Richie",OTHER,0,8544
OK,03,Frank D.,Lucas,frank lucas,"Lucas, Frank D.",R,1,242677
OK,03,Zoe,Midyett,zoe midyett,"Midyett, Zoe",D,0,66501
OK,04,Tom,Cole,tom cole,"Cole, Tom",R,1,213096
OK,04,Mary,Brannon,mary brannon,"Brannon, Mary",D,0,90459
OK,04,Bob,White,bob white,"White, Bob",OTHER,0,10803
OK,05,Stephanie ,Bice,stephanie bice,"Bice, Stephanie ",R,0,158191
OK,05,Kendra S.,Horn,kendra horn,"Horn, Kendra S.",D,1,145658
OR,01,Suzanne,Bonamici,suzanne bonamici,"Bonamici, Suzanne",OTHER,1,297071
OR,01,Christopher C.,Christensen,christopher christensen,"Christensen, Christopher C.",R,0,161928
OR,02,Cliff ,Bentz,cliff bentz,"Bentz, Cliff ",R,0,273835
OR,02,Alex,Spenser,alex spenser,"Spenser, Alex",D,0,168881
OR,02,Robert,Werch,robert werch,"Werch, Robert",OTHER,0,14094
OR,03,Earl,Blumenauer,earl blumenauer,"Blumenauer, Earl",OTHER,1,343574
OR,03,Joanna,Harbour,joanna harbour,"Harbour, Joanna",R,0,110570
OR,03,Alex C.,DiBlasi,alex diblasi,"DiBlasi, Alex C.",OTHER,0,8872
OR,03,Josh,Solomon,josh solomon,"Solomon, Josh",OTHER,0,6869
OR,04,Peter,DeFazio,peter defazio,"DeFazio, Peter",OTHER,1,240950
OR,04,Alek,Skarlatos,alek skarlatos,"Skarlatos, Alek",R,0,216081
OR,04,Daniel,Hoffay,daniel hoffay,"Hoffay, Daniel",OTHER,0,10118
OR,05,Kurt,Schrader,kurt schrader,"Schrader, Kurt",D,1,234863
OR,05,Amy Ryan,Courser,amy courser,"Courser, Amy Ryan",R,0,204372
OR,05,Matthew James,Rix,matthew rix,"Rix, Matthew James",OTHER,0,12640
PA,01,Brian,Fitzpatrick,brian fitzpatrick,"Fitzpatrick, Brian",R,1,249804
PA,01,Christina M.,Finello,christina finello,"Finello, Christina M.",D,0,191875
PA,02,Brendan F.,Boyle,brendan boyle,"Boyle, Brendan F.",D,1,198140
PA,02,David,Torres,david torres,"Torres, David",R,0,75022
PA,03,Dwight,Evans,dwight evans,"Evans, Dwight",D,1,341708
PA,03,Michael,Harvey,michael harvey,"Harvey, Michael",R,0,33671
PA,04,Madeleine,Dean,madeleine dean,"Dean, Madeleine",D,1,264637
PA,04,Kathy,Barnette,kathy barnette,"Barnette, Kathy",R,0,179926
PA,05,Mary Gay,Scanlon,mary scanlon,"Scanlon, Mary Gay",D,1,255743
PA,05,Dasha,Pruett,dasha pruett,"Pruett, Dasha",R,0,139552
PA,06,Chrissy,Houlahan,chrissy houlahan,"Houlahan, Chrissy",D,1,226440
PA,06,John Willam,Emmons,john emmons,"Emmons, John Willam",R,0,177526
PA,07,Susan,Wild,susan wild,"Wild, Susan",D,1,195475
PA,07,Lisa,Scheller,lisa scheller,"Scheller, Lisa",R,0,181407
PA,08,Matthew Alton,Cartwright,matthew cartwright,"Cartwright, Matthew Alton",D,1,178004
PA,08,Jim,Bognet,jim bognet,"Bognet, Jim",R,0,165783
PA,09,Dan,Meuser,dan meuser,"Meuser, Dan",R,1,232988
PA,09,Gary,Wegman,gary wegman,"Wegman, Gary",D,0,118266
PA,10,Scott,Perry,scott perry,"Perry, Scott",R,1,208896
PA,10,Eugenio,DePasquale,eugenio depasquale,"DePasquale, Eugenio",D,0,182938
PA,11,Lloyd K.,Smucker,lloyd smucker,"Smucker, Lloyd K.",R,1,241915
PA,11,Sarah E.,Hammond,sarah hammond,"Hammond, Sarah E.",D,0,141325
PA,12,Fred,Keller,fred keller,"Keller, Fred",R,1,241035
PA,12,Lee,Griffin,lee griffin,"Griffin, Lee",D,0,99199
PA,13,John ,Joyce,john joyce,"Joyce, John ",R,1,267789
PA,13,Todd,Rowley,todd rowley,"Rowley, Todd",D,0,96612
PA,14,Guy,Reschenthaler,guy reschenthaler,"Reschenthaler, Guy",R,1,241688
PA,14,Bill,Marx,bill marx,"Marx, Bill",D,0,131895
PA,15,Glenn GT,Thompson,glenn thompson,"Thompson, Glenn GT",R,1,255058
PA,15,Robert,Williams,robert williams,"Williams, Robert",D,0,92156
PA,16,Mike,Kelly,mike kelly,"Kelly, Mike",R,1,210088
PA,16,Kristy,Gnibus,kristy gnibus,"Gnibus, Kristy",D,0,143962
PA,17,Conor,Lamb,conor lamb,"Lamb, Conor",D,1,222253
PA,17,Sean,Parnell,sean parnell,"Parnell, Sean",R,0,212284
PA,18,Mike,Doyle,mike doyle,"Doyle, Mike",D,1,266084
PA,18,Luke Edison,Negron,luke negron,"Negron, Luke Edison",R,0,118163
PR,00,Jenniffer,González Colon,jenniffer gonzález colon,"González Colon, Jenniffer",OTHER,1,512697
PR,00,Anibal,Acevedo Vilá,anibal acevedo vilá,"Acevedo Vilá, Anibal",OTHER,0,400412
PR,00,Zayira,Jordán Conde,zayira jordán conde,"Jordán Conde, Zayira",OTHER,0,157679
PR,00,Ada Norah,Henriquez,ada henriquez,"Henriquez, Ada Norah",OTHER,0,95873
PR,00,Luis Roberto,Piñero,luis piñero,"Piñero, Luis Roberto",OTHER,0,78503
RI,01,David N.,Cicilline,david cicilline,"Cicilline, David N.",D,1,158550
RI,01,Frederick,Wysocki,frederick wysocki,"Wysocki, Frederick",OTHER,0,35457
RI,01,Jeffrey Edward,Lemire,jeffrey lemire,"Lemire, Jeffrey Edward",OTHER,0,28300
RI,02,James R.,Langevin,james langevin,"Langevin, James R.",D,1,154086
RI,02,Robert B.,Lancia,robert lancia,"Lancia, Robert B.",R,0,109894
SC,01,Nancy,Mace,nancy mace,"Mace, Nancy",R,0,216042
SC,01,Joe,Cunningham,joe cunningham,"Cunningham, Joe",D,1,210627
SC,02,Joe,Wilson,joe wilson,"Wilson, Joe",R,1,202715
SC,02,Adair Ford,Boroughs,adair boroughs,"Boroughs, Adair Ford",D,0,155118
SC,02,Kathleen K.,Wright,kathleen wright,"Wright, Kathleen K.",OTHER,0,6163
SC,03,Jeff,Duncan,jeff duncan,"Duncan, Jeff",R,1,237544
SC,03,Hosea,Cleveland,hosea cleveland,"Cleveland, Hosea",D,0,95712
SC,04,William,Timmons,william timmons,"Timmons, William",R,1,222126
SC,04,Kim,Nelson,kim nelson,"Nelson, Kim",D,0,133023
SC,04,Michael,Chandler,michael chandler,"Chandler, Michael",OTHER,0,5090
SC,05,Ralph ,Norman,ralph norman,"Norman, Ralph ",R,1,220006
SC,05,Moe ,Brown,moe brown,"Brown, Moe ",D,0,145979
SC,06,James E. (Jim),Clyburn,james clyburn,"Clyburn, James E. (Jim)",D,1,197477
SC,06,John,McCollum,john mccollum,"McCollum, John",R,0,89258
SC,06,Mark ,Hackett,mark hackett,"Hackett, Mark ",OTHER,0,2646
SC,07,Tom ,Rice,tom rice,"Rice, Tom ",R,1,224993
SC,07,Melissa Ward,Watson,melissa watson,"Watson, Melissa Ward",D,0,138863
SD,00,Dusty,Johnson,dusty johnson,"Johnson, Dusty",R,1,321984
TN,01,Diana,Harshbarger,diana harshbarger,"Harshbarger, Diana",R,0,228181
TN,01,Blair,Walsingham,blair walsingham,"Walsingham, Blair",D,0,68617
TN,01,Steve,Holder,steve holder,"Holder, Steve",OTHER,0,8621
TN,01,Josh,Berger,josh berger,"Berger, Josh",OTHER,0,4
TN,02,Tim ,Burchett,tim burchett,"Burchett, Tim ",R,1,238907
TN,02,Renee,Hoyos,renee hoyos,"Hoyos, Renee",D,0,109684
TN,02,Matthew L.,Campbell,matthew campbell,"Campbell, Matthew L.",OTHER,0,4592
TN,02,"Ronald, Jr.",Cornell,"ronald, cornell","Cornell, Ronald, Jr.",OTHER,0,7
TN,02,David,Dockery,david dockery,"Dockery, David",OTHER,0,7
TN,03,Chuck,Fleischmann,chuck fleischmann,"Fleischmann, Chuck",R,1,215571
TN,03,Meg,Gorman,meg gorman,"Gorman, Meg",D,0,97687
TN,03,Amber L.,Hysell,amber hysell,"Hysell, Amber L.",OTHER,0,5043
TN,03,Keith Douglas,Sweitzer,keith sweitzer,"Sweitzer, Keith Douglas",OTHER,0,1990
TN,03,Scott D.,James,scott james,"James, Scott D.",OTHER,0,8
TN,04,Scott,DesJarlais,scott desjarlais,"DesJarlais, Scott",R,1,223802
TN,04,Christopher J.,Hale,christopher hale,"Hale, Christopher J.",D,0,111908
TN,05,Jim,Cooper,jim cooper,"Cooper, Jim",D,1,252155
TN,05,Natisha,Brooks,natisha brooks,"Brooks, Natisha",OTHER,0,13
TN,05,Trevor Killian,Murphy,trevor murphy,"Murphy, Trevor Killian",OTHER,0,1
TN,06,John,Rose,john rose,"Rose, John",R,1,257572
TN,06,Christopher Martin,Finley,christopher finley,"Finley, Christopher Martin",D,0,83852
TN,06,Christopher B. ,Monday,christopher monday,"Monday, Christopher B. ",OTHER,0,8154
TN,07,Mark E.,Green,mark green,"Green, Mark E.",R,1,245188
TN,07,Kiran,Sreepada,kiran sreepada,"Sreepada, Kiran",D,0,95839
TN,07,Ronald,Brown,ronald brown,"Brown, Ronald",OTHER,0,7603
TN,07,"Scott Anthony, Jr.",Vieira,scott vieira,"Vieira, Scott Anthony, Jr.",OTHER,0,2005
TN,08,David,Kustoff,david kustoff,"Kustoff, David",R,1,227216
TN,08,Erika Stotts,Pearson,erika pearson,"Pearson, Erika Stotts",D,0,97890
TN,08,James,Hart,james hart,"Hart, James",OTHER,0,3763
TN,08,Jon,Dillard,jon dillard,"Dillard, Jon",OTHER,0,2984
TN,09,Steve,Cohen,steve cohen,"Cohen, Steve",D,1,187905
TN,09,Charlotte,Bergmann,charlotte bergmann,"Bergmann, Charlotte",R,0,48818
TN,09,Dennis,Clark,dennis clark,"Clark, Dennis",OTHER,0,3962
TN,09,Bobby,Lyons,bobby lyons,"Lyons, Bobby",OTHER,0,2192
TN,09,Charles,Shappley,charles shappley,"Shappley, Charles",OTHER,0,3
TX,01,Louie ,Gohmert,louie gohmert,"Gohmert, Louie ",R,1,219726
TX,01,Hank ,Gilbert,hank gilbert,"Gilbert, Hank ",D,0,83016
TX,02,Dan ,Crenshaw,dan crenshaw,"Crenshaw, Dan ",R,1,192828
TX,02,Sima ,Ladjevardian,sima ladjevardian,"Ladjevardian, Sima ",D,0,148374
TX,02,Elliott Robert,Scheirman,elliott scheirman,"Scheirman, Elliott Robert",OTHER,0,5524
TX,03,Van,Taylor,van taylor,"Taylor, Van",R,1,230512
TX,03,Lulu ,Seikaly,lulu seikaly,"Seikaly, Lulu ",D,0,179458
TX,03,Christopher J.,Claytor,christopher claytor,"Claytor, Christopher J.",OTHER,0,8621
TX,04,Pat,Fallon,pat fallon,"Fallon, Pat #",R,0,253837
TX,04,Russell ,Foster,russell foster,"Foster, Russell ",D,0,76326
TX,04,Lou,Antonelli,lou antonelli,"Antonelli, Lou",OTHER,0,6334
TX,04,Tracy,Jones,tracy jones,"Jones, Tracy",OTHER,0,1306
TX,05,Lance,Gooden,lance gooden,"Gooden, Lance",R,1,173836
TX,05,Carolyn ,Salter,carolyn salter,"Salter, Carolyn ",D,0,100743
TX,05,Kevin A.,Hale,kevin hale,"Hale, Kevin A.",OTHER,0,5834
TX,06,Ron ,Wright,ron wright,"Wright, Ron ",R,1,179507
TX,06,Stephen ,Daniel,stephen daniel,"Daniel, Stephen ",D,0,149530
TX,06,Melanie A.,Black,melanie black,"Black, Melanie A.",OTHER,0,10955
TX,07,Lizzie ,Fletcher,lizzie fletcher,"Fletcher, Lizzie ",D,1,159529
TX,07,Wesley ,Hunt,wesley hunt,"Hunt, Wesley ",R,0,149054
TX,07,Shawn,Kelly,shawn kelly,"Kelly, Shawn",OTHER,0,5542
TX,08,Kevin ,Brady,kevin brady,"Brady, Kevin ",R,1,277327
TX,08,Elizabeth ,Hernandez,elizabeth hernandez,"Hernandez, Elizabeth ",D,0,97409
TX,08,Chris,Duncan,chris duncan,"Duncan, Chris",OTHER,0,7735
TX,09,Al ,Green,al green,"Green, Al ",D,1,172938
TX,09,Johnny,Teague,johnny teague,"Teague, Johnny",R,0,49575
TX,09,Jose R.,Sosa,jose sosa,"Sosa, Jose R.",OTHER,0,6594
TX,10,Michael ,McCaul,michael mccaul,"McCaul, Michael ",R,1,217216
TX,10,Mike ,Siegel,mike siegel,"Siegel, Mike ",D,0,187686
TX,10,Roy,Eriksen,roy eriksen,"Eriksen, Roy",OTHER,0,8992
TX,11,August ,Pfluger,august pfluger,"Pfluger, August ",R,0,232568
TX,11,Jon Mark ,Hogg,jon hogg,"Hogg, Jon Mark ",D,0,53394
TX,11,Wacey Alpha,Cody,wacey cody,"Cody, Wacey Alpha",OTHER,0,5811
TX,12,Kay ,Granger,kay granger,"Granger, Kay ",R,1,233853
TX,12,Lisa ,Welch,lisa welch,"Welch, Lisa ",D,0,121250
TX,12,Trey,Holcomb,trey holcomb,"Holcomb, Trey",OTHER,0,11918
TX,13,Ronny ,Jackson,ronny jackson,"Jackson, Ronny ",R,0,217124
TX,13,Gus ,Trujillo,gus trujillo,"Trujillo, Gus ",D,0,50477
TX,13,Jack B.,Westbrook,jack westbrook,"Westbrook, Jack B.",OTHER,0,5907
TX,14,Randy ,Weber,randy weber,"Weber, Randy ",R,1,190541
TX,14,Adrienne,Bell,adrienne bell,"Bell, Adrienne",D,0,118574
TX,15,Vicente,Gonzalez,vicente gonzalez,"Gonzalez, Vicente",D,1,115605
TX,15,Monica ,De La Cruz-Hernandez,monica de la cruz-hernandez,"De La Cruz-Hernandez, Monica ",R,0,109017
TX,15,Ross Lynn,Leone,ross leone,"Leone, Ross Lynn",OTHER,0,4295
TX,16,Veronica,Escobar,veronica escobar,"Escobar, Veronica",D,1,154108
TX,16,Irene ,Armendariz-Jackson,irene armendariz-jackson,"Armendariz-Jackson, Irene ",R,0,84006
TX,17,Pete,Sessions,pete sessions,"Sessions, Pete",R,0,171390
TX,17,Rick,Kennedy,rick kennedy,"Kennedy, Rick",D,0,125565
TX,17,Ted,Brown,ted brown,"Brown, Ted",OTHER,0,9918
TX,18,Sheila,Jackson Lee,sheila jackson lee,"Jackson Lee, Sheila",D,1,180952
TX,18,Wendell ,Champion,wendell champion,"Champion, Wendell ",R,0,58033
TX,18,Luke,Spencer,luke spencer,"Spencer, Luke",OTHER,0,4514
TX,18,Vince,Duncan,vince duncan,"Duncan, Vince",OTHER,0,3396
TX,19,Jodey C. ,Arrington,jodey arrington,"Arrington, Jodey C. ",R,1,198198
TX,19,Tom,Watson,tom watson,"Watson, Tom",D,0,60583
TX,19,Joe,Burnes,joe burnes,"Burnes, Joe",OTHER,0,6271
TX,20,Joaquin ,Castro,joaquin castro,"Castro, Joaquin ",D,1,175078
TX,20,Mauro,Garza,mauro garza,"Garza, Mauro",R,0,89628
TX,20,Jeffrey,Blunt,jeffrey blunt,"Blunt, Jeffrey",OTHER,0,6017
TX,21,Chip ,Roy,chip roy,"Roy, Chip ",R,1,235740
TX,21,Wendy R. ,Davis,wendy davis,"Davis, Wendy R. ",D,0,205780
TX,21,Arthur,DiBianca,arthur dibianca,"DiBianca, Arthur",OTHER,0,8666
TX,21,Tommy,Wakely,tommy wakely,"Wakely, Tommy",OTHER,0,3564
TX,22,Troy ,Nehls,troy nehls,"Nehls, Troy ",R,0,210259
TX,22,Sri Preston ,Kulkarni,sri kulkarni,"Kulkarni, Sri Preston ",D,0,181998
TX,22,"Joseph, Jr.",LeBlanc,"joseph, leblanc","LeBlanc, Joseph, Jr.",OTHER,0,15791
TX,23,Tony,Gonzales,tony gonzales,"Gonzales, Tony",R,0,149395
TX,23,Gina Ortiz ,Jones,gina jones,"Jones, Gina Ortiz ",D,0,137693
TX,23,Beto,Villela,beto villela,"Villela, Beto",OTHER,0,8369
TX,24,Beth ,Van Duyne,beth van duyne,"Van Duyne, Beth ",R,0,167910
TX,24,Candace ,Valenzuela,candace valenzuela,"Valenzuela, Candace ",D,0,163326
TX,24,Darren,Hamilton,darren hamilton,"Hamilton, Darren",OTHER,0,5647
TX,24,Steve,Kuzmich,steve kuzmich,"Kuzmich, Steve",OTHER,0,4229
TX,24,Mark,Bauer,mark bauer,"Bauer, Mark",OTHER,0,2909
TX,25,Roger,Williams,roger williams,"Williams, Roger",R,1,220088
TX,25,Julie,Oliver,julie oliver,"Oliver, Julie",D,0,165697
TX,25,Bill,Kelsey,bill kelsey,"Kelsey, Bill",OTHER,0,7738
TX,26,Michael C.,Burgess,michael burgess,"Burgess, Michael C.",R,1,261963
TX,26,Carol H. ,Iannuzzi,carol iannuzzi,"Iannuzzi, Carol H. ",D,0,161009
TX,26,Mark,Boler,mark boler,"Boler, Mark",OTHER,0,9243
TX,27,Michael,Cloud,michael cloud,"Cloud, Michael",R,1,172305
TX,27,"Ricardo ""Rick"" ",De La Fuente,ricardo de la fuente,"De La Fuente, Ricardo ""Rick"" ",D,0,95466
TX,27,Phil,Gray,phil gray,"Gray, Phil",OTHER,0,5482
