STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
MI,14,Gary,Peters,gary peters,"Peters, Gary",D,1,270450
MI,14,John,Hauler,john hauler,"Hauler, John",R,0,51395
MI,14,Leonard,Schwartz,leonard schwartz,"Schwartz, Leonard",OTHER,0,3968
MI,14,Douglas,Campbell,douglas campbell,"Campbell, Douglas",OTHER,0,2979
MI,S,Debbie,Stabenow,debbie stabenow,"Stabenow, Debbie",D,1,2735826
MI,S,Pete,Hoekstra,pete hoekstra,"Hoekstra, Pete",R,0,1767386
MI,S,Scotty,Boman,scotty boman,"Boman, Scotty",OTHER,0,84480
MI,S,Harley,Mikkelson,harley mikkelson,"Mikkelson, Harley",OTHER,0,27890
MI,S,Richard A.,Matkin,richard matkin,"Matkin, Richard A.",OTHER,0,26038
MI,S,John D. ,Litle,john litle,"Litle, John D. ",OTHER,0,11229
MI,S,Amitabh,Ghosh,amitabh ghosh,"Ghosh, Amitabh",OTHER,0,48
MI,S,Daniel,Holloway,daniel holloway,"Holloway, Daniel",OTHER,0,10
MI,S,Raymond,O'Donnell,raymond odonnell,"O'Donnell, Raymond",OTHER,0,7
MI,S,Katherine,Houston,katherine houston,"Houston, Katherine",OTHER,0,4
MN,01,Tim,Walz,tim walz,"Walz, Tim",D,1,193211
MN,01,Allen,Quist,allen quist,"Quist, Allen",R,0,142164
MN,02,John,Kline,john kline,"Kline, John",R,1,193587
MN,02,Mike,Obermueller,mike obermueller,"Obermueller, Mike",D,0,164338
MN,02,Josh D.,Ondich,josh ondich,"Ondich, Josh D.",OTHER,0,1
MN,03,Erik,Paulsen,erik paulsen,"Paulsen, Erik",R,1,222335
MN,03,Brian,Barnes,brian barnes,"Barnes, Brian",D,0,159937
MN,04,Betty,McCollum,betty mccollum,"McCollum, Betty",D,1,216685
MN,04,Tony,Hernandez,tony hernandez,"Hernandez, Tony",R,0,109659
MN,04,Steve,Carlson,steve carlson,"Carlson, Steve",OTHER,0,21135
MN,04,Amber,Garlan,amber garlan,"Garlan, Amber",OTHER,0,10
MN,05,Keith,Ellison,keith ellison,"Ellison, Keith",D,1,262102
MN,05,Chris,Fields,chris fields,"Fields, Chris",R,0,88753
MN,05,Tony,Lane,tony lane,"Lane, Tony",OTHER,0,9
MN,06,Michele,Bachmann,michele bachmann,"Bachmann, Michele",R,1,179240
MN,06,Jim,Graves,jim graves,"Graves, Jim",D,0,174944
MN,06,Curtis,Hed,curtis hed,"Hed, Curtis",OTHER,0,2
MN,06,Derek,Henkels,derek henkels,"Henkels, Derek",OTHER,0,1
MN,07,Collin C.,Peterson,collin peterson,"Peterson, Collin C.",D,1,197791
MN,07,Lee,Byberg,lee byberg,"Byberg, Lee",R,0,114151
MN,07,Adam,Steele,adam steele,"Steele, Adam",OTHER,0,15298
MN,08,Richard,Nolan,richard nolan,"Nolan, Richard",D,0,191976
MN,08,Chip,Cravaack,chip cravaack,"Cravaack, Chip",R,1,160520
MN,S,Amy,Klobuchar,amy klobuchar,"Klobuchar, Amy",D,1,1854595
MN,S,Kurt,Bills,kurt bills,"Bills, Kurt",R,0,867974
MN,S,Stephen,Williams,stephen williams,"Williams, Stephen",OTHER,0,73539
MN,S,Tim,Davis,tim davis,"Davis, Tim",OTHER,0,30531
MN,S,Michael,Cavlan,michael cavlan,"Cavlan, Michael",OTHER,0,13986
MN,S,Andrew ,Schuler,andrew schuler,"Schuler, Andrew ",OTHER,0,4
MN,S,Jack,Shepard,jack shepard,"Shepard, Jack",OTHER,0,1
MN,S,Frank,Forrestal,frank forrestal,"Forrestal, Frank",OTHER,0,9
MS,01,Alan,Nunnelee,alan nunnelee,"Nunnelee, Alan",R,1,186760
MS,01,Brad,Morris,brad morris,"Morris, Brad",D,0,114076
MS,01,Danny,Bedwell,danny bedwell,"Bedwell, Danny",OTHER,0,3584
MS,01,Jim R.,Bourland,jim bourland,"Bourland, Jim R.",OTHER,0,2390
MS,01,Chris,Potts,chris potts,"Potts, Chris",OTHER,0,2367
MS,02,Bennie G.,Thompson,bennie thompson,"Thompson, Bennie G.",D,1,214978
MS,02,Bill,Marcy,bill marcy,"Marcy, Bill",R,0,99160
MS,02,Cobby Mondale,Williams,cobby williams,"Williams, Cobby Mondale",OTHER,0,4605
MS,02,Lajena,Williams,lajena williams,"Williams, Lajena",OTHER,0,1501
MS,03,Gregg,Harper,gregg harper,"Harper, Gregg",R,1,234717
MS,03,"John ""Luke""",Pannell,john pannell,"Pannell, John ""Luke""",OTHER,0,58605
MS,04,Steven M.,Palazzo,steven palazzo,"Palazzo, Steven M.",R,1,182998
MS,04,Matt,Moore,matt moore,"Moore, Matt  #",D,0,82344
MS,04,Ron,Williams,ron williams,"Williams, Ron",OTHER,0,17982
MS,04,Robert W.,Claunch,robert claunch,"Claunch, Robert W.",OTHER,0,2108
MS,S,Roger F.,Wicker,roger wicker,"Wicker, Roger F.",R,1,709626
MS,S,"Albert N., Jr.",Gore,albert gore,"Gore, Albert N., Jr.",D,0,503467
MS,S,Thomas,Cramer,thomas cramer,"Cramer, Thomas",OTHER,0,15281
MS,S,Shawn,O'Hara,shawn ohara,"O'Hara, Shawn",OTHER,0,13194
MO,01,Lacy,Clay,lacy clay,"Clay, Lacy",D,1,267927
MO,01,Robyn,Hamlin,robyn hamlin,"Hamlin, Robyn",R,0,60832
MO,01,Robb E.,Cunningham,robb cunningham,"Cunningham, Robb E.",OTHER,0,11824
MO,02,Ann,Wagner,ann wagner,"Wagner, Ann",R,0,236971
MO,02,Glenn,Koenen,glenn koenen,"Koenen, Glenn",D,0,146272
MO,02,Bill,Slantz,bill slantz,"Slantz, Bill",OTHER,0,9193
MO,02,Anatol,Zorikova,anatol zorikova,"Zorikova, Anatol",OTHER,0,2012
MO,03,Blaine,Luetkemeyer,blaine luetkemeyer,"Luetkemeyer, Blaine",R,1,214843
MO,03,Eric C.,Mayer,eric mayer,"Mayer, Eric C.",D,0,111189
MO,03,Steven,Wilson,steven wilson,"Wilson, Steven",OTHER,0,12353
MO,04,Vicky,Hartzler,vicky hartzler,"Hartzler, Vicky",R,1,192237
MO,04,Teresa,Hensley,teresa hensley,"Hensley, Teresa",D,0,113120
MO,04,Thomas,Holbrook,thomas holbrook,"Holbrook, Thomas",OTHER,0,10407
MO,04,Greg,Cowan,greg cowan,"Cowan, Greg",OTHER,0,2959
MO,05,"Emanuel, II",Cleaver,emanuel cleaver,"Cleaver, Emanuel, II",D,1,200290
MO,05,Jacob,Turk,jacob turk,"Turk, Jacob",R,0,122149
MO,05,Randall (Randy),Langkraehr,randall langkraehr,"Langkraehr, Randall (Randy)",OTHER,0,8497
MO,05,Andrew ,Feagle,andrew feagle,"Feagle, Andrew ",OTHER,0,6
MO,06,Sam,Graves,sam graves,"Graves, Sam",R,1,216906
MO,06,Kyle,Yarber,kyle yarber,"Yarber, Kyle",D,0,108503
MO,06,Russ Lee,Monchil,russ monchil,"Monchil, Russ Lee",OTHER,0,8279
MO,07,Billy,Long,billy long,"Long, Billy",R,1,203565
MO,07,Jim,Evans,jim evans,"Evans, Jim",D,0,98498
MO,07,Kevin,Craig,kevin craig,"Craig, Kevin",OTHER,0,16668
MO,07,Kenneth Joe,Brown,kenneth brown,"Brown, Kenneth Joe",OTHER,0,9
MO,08,Jo Ann,Emerson,jo emerson,"Emerson, Jo Ann",R,1,216083
MO,08,Jack,Rushin,jack rushin,"Rushin, Jack",D,0,73755
MO,08,Rick,Vandeven,rick vandeven,"Vandeven, Rick",OTHER,0,10553
MO,S,Claire,McCaskill,claire mccaskill,"McCaskill, Claire",D,1,1494125
MO,S,Todd,Akin,todd akin,"Akin, Todd",R,0,1066159
MO,S,Jonathan,Dine,jonathan dine,"Dine, Jonathan",OTHER,0,165468
MO,S,Ted,Kimzey,ted kimzey,"Kimzey, Ted",OTHER,0,15
MO,S,"Bernard J. (Spark), Jr.",Duraski,bernard duraski,"Duraski, Bernard J. (Spark), Jr.",OTHER,0,9
MO,S,William ,Dean,william dean,"Dean, William ",OTHER,0,6
MO,S,Bernie,Mowinski,bernie mowinski,"Mowinski, Bernie",OTHER,0,5
MO,S,Charlie,Bailey,charlie bailey,"Bailey, Charlie",OTHER,0,4
MO,S,Arnie C (AC),Dienoff,arnie dienoff,"Dienoff, Arnie C (AC)",OTHER,0,2
MT,00,Steve,Daines,steve daines,"Daines, Steve",R,0,255468
MT,00,Kim,Gillan,kim gillan,"Gillan, Kim",D,0,204939
MT,00,David,Kaiser,david kaiser,"Kaiser, David",OTHER,0,19333
MT,S,Jon,Tester,jon tester,"Tester, Jon",D,1,236123
MT,S,Denny,Rehberg,denny rehberg,"Rehberg, Denny",R,0,218051
MT,S,Dan,Cox,dan cox,"Cox, Dan",OTHER,0,31892
NE,01,Jeff,Fortenberry,jeff fortenberry,"Fortenberry, Jeff",R,1,174889
NE,01,Korey L.,Reiman,korey reiman,"Reiman, Korey L.",D,0,81206
NE,02,Lee,Terry,lee terry,"Terry, Lee",R,1,133964
NE,02,"John W., Jr.",Ewing,john ewing,"Ewing, John W., Jr.",D,0,129767
NE,03,Adrian,Smith,adrian smith,"Smith, Adrian",R,1,187423
NE,03,Mark ,Sullivan,mark sullivan,"Sullivan, Mark ",D,0,65266
NE,S,Deb,Fischer,deb fischer,"Fischer, Deb",R,0,455593
NE,S,Bob ,Kerrey,bob kerrey,"Kerrey, Bob ",D,0,332979
NV,01,Dina,Titus,dina titus,"Titus, Dina",D,0,113967
NV,01,Chris,Edwards,chris edwards,"Edwards, Chris",R,0,56521
NV,01,"William ""Bill""",Pojunis,william pojunis,"Pojunis, William ""Bill""",OTHER,0,4645
NV,01,Stan ,Vaughan,stan vaughan,"Vaughan, Stan ",OTHER,0,4145
NV,02,Mark E.,Amodei,mark amodei,"Amodei, Mark E.",R,1,162213
NV,02,Samuel,Koepnick,samuel koepnick,"Koepnick, Samuel",D,0,102019
NV,02,Michael L.,Haines,michael haines,"Haines, Michael L.",OTHER,0,11166
NV,02,Russell,Best,russell best,"Best, Russell",OTHER,0,6051
NV,03,Joe,Heck,joe heck,"Heck, Joe",R,1,137244
NV,03,John,Oceguera,john oceguera,"Oceguera, John",D,0,116823
NV,03,Jim,Murphy,jim murphy,"Murphy, Jim",OTHER,0,12856
NV,03,Tom,Jones,tom jones,"Jones, Tom",OTHER,0,5600
NV,04,Steven A. ,Horsford,steven horsford,"Horsford, Steven A. ",D,0,120501
NV,04,Danny,Tarkanian,danny tarkanian,"Tarkanian, Danny",R,0,101261
NV,04,Floyd,Fitzgibbons,floyd fitzgibbons,"Fitzgibbons, Floyd",OTHER,0,9389
NV,04,Joseph P.,Silvestri,joseph silvestri,"Silvestri, Joseph P.",OTHER,0,9341
NV,S,Dean,Heller,dean heller,"Heller, Dean",R,1,457656
NV,S,Shelley,Berkley,shelley berkley,"Berkley, Shelley",D,0,446080
NV,S,David Lory,VanderBeek,david vanderbeek,"VanderBeek, David Lory",OTHER,0,48792
NH,01,Carol ,Shea-Porter,carol sheaporter,"Shea-Porter, Carol ",D,0,171650
NH,01,Frank C.,Guinta,frank guinta,"Guinta, Frank C.",R,1,158659
NH,01,Brendan,Kelly,brendan kelly,"Kelly, Brendan",OTHER,0,14521
NH,02,Ann McLane,Kuster,ann kuster,"Kuster, Ann McLane",D,0,169275
NH,02,Charles,Bass,charles bass,"Bass, Charles",R,1,152977
NH,02,Hardy,Macia,hardy macia,"Macia, Hardy",OTHER,0,14936
NJ,01,Robert E.,Andrews,robert andrews,"Andrews, Robert E.",D,1,210470
NJ,01,Gregory W.,Horton,gregory horton,"Horton, Gregory W.",R,0,92459
NJ,01,John William,Reitter,john reitter,"Reitter, John William",OTHER,0,4413
NJ,01,Margaret,Chapman,margaret chapman,"Chapman, Margaret",OTHER,0,1177
NJ,02,Frank A.,LoBiondo,frank lobiondo,"LoBiondo, Frank A.",R,1,166679
NJ,02,Cassandra,Shober,cassandra shober,"Shober, Cassandra",D,0,116463
NJ,02,John,Ordille,john ordille,"Ordille, John",OTHER,0,2699
NJ,02,Charles,Lukens,charles lukens,"Lukens, Charles",OTHER,0,1329
NJ,02,"David W., Sr.",Bowen,david bowen,"Bowen, David W., Sr.",OTHER,0,1010
NJ,02,"Frank, Jr.",Faralli,frank faralli,"Faralli, Frank, Jr.",OTHER,0,892
NJ,03,Jon,Runyan,jon runyan,"Runyan, Jon",R,1,174257
NJ,03,Shelley,Adler,shelley adler,"Adler, Shelley",D,0,145509
NJ,03,Robert Edward,Forchion,robert forchion,"Forchion, Robert Edward",OTHER,0,1956
NJ,03,Robert,Shapiro,robert shapiro,"Shapiro, Robert",OTHER,0,1104
NJ,03,Frederick John,Lavergne,frederick lavergne,"Lavergne, Frederick John",OTHER,0,770
NJ,03,Robert,Witterschein,robert witterschein,"Witterschein, Robert",OTHER,0,530
NJ,03,"Christopher G., Jr.",Dennick,christopher dennick,"Dennick, Christopher G., Jr.",OTHER,0,280
NJ,04,Christopher H.,Smith,christopher smith,"Smith, Christopher H.",R,1,195146
NJ,04,Brian P.,Froelich,brian froelich,"Froelich, Brian P.",D,0,107992
NJ,04,Leonard P.,Marshall,leonard marshall,"Marshall, Leonard P.",OTHER,0,3111
NJ,05,Scott,Garrett,scott garrett,"Garrett, Scott",R,1,167503
NJ,05,Adam,Gussen,adam gussen,"Gussen, Adam",D,0,130102
NJ,05,Patricia,Alessandrini,patricia alessandrini,"Alessandrini, Patricia",OTHER,0,6772
NJ,06,"Frank, Jr.",Pallone,frank pallone,"Pallone, Frank, Jr.",D,1,151782
NJ,06,Anna,Little,anna little,"Little, Anna",R,0,84360
NJ,06,Len,Flynn,len flynn,"Flynn, Len",OTHER,0,1392
NJ,06,Karen,Zaletel,karen zaletel,"Zaletel, Karen",OTHER,0,868
NJ,06,Mac Dara,Lyden,mac lyden,"Lyden, Mac Dara",OTHER,0,830
NJ,06,Herbert L.,Tarbous,herbert tarbous,"Tarbous, Herbert L.",OTHER,0,406
NJ,07,Leonard,Lance,leonard lance,"Lance, Leonard",R,1,175704
NJ,07,Upendra J.,Chivukula,upendra chivukula,"Chivukula, Upendra J.",D,0,123090
NJ,07,Dennis A.,Breen,dennis breen,"Breen, Dennis A.",OTHER,0,4520
NJ,07,Patrick,McKnight,patrick mcknight,"McKnight, Patrick",OTHER,0,4081
NJ,08,Albio,Sires,albio sires,"Sires, Albio",D,1,130857
NJ,08,Maria,Karczewski,maria karczewski,"Karczewski, Maria",R,0,31767
NJ,08,Herbert H.,Shaw,herbert shaw,"Shaw, Herbert H.",OTHER,0,1841
NJ,08,Stephen,DeLuca,stephen deluca,"DeLuca, Stephen",OTHER,0,1710
NJ,08,Pablo,Olivera,pablo olivera,"Olivera, Pablo",OTHER,0,1625
NJ,09,"Bill, Jr.",Pascrell,bill pascrell,"Pascrell, Bill, Jr.",D,1,162834
NJ,09,Shmuley,Boteach,shmuley boteach,"Boteach, Shmuley",R,0,55094
NJ,09,E. David,Smith,e smith,"Smith, E. David",OTHER,0,1138
NJ,09,Jeanette,Woolsey,jeanette woolsey,"Woolsey, Jeanette",OTHER,0,1082
NJ,10 - FULL TERM,"Donald M., Jr.",Payne,donald payne,"Payne, Donald M., Jr.",D,0,201435
NJ,10 - FULL TERM,Brian C.,Kelemen,brian kelemen,"Kelemen, Brian C.",R,0,24271
NJ,10 - FULL TERM,Joanne,Miller,joanne miller,"Miller, Joanne",OTHER,0,3127
NJ,10 - FULL TERM,Mick,Erickson,mick erickson,"Erickson, Mick",OTHER,0,1227
NJ,10 - UNEXPIRED TERM,"Donald M., Jr.",Payne,donald payne,"Payne, Donald M., Jr.",D,0,166413
NJ,10 - UNEXPIRED TERM,Joanne,Miller,joanne miller,"Miller, Joanne",OTHER,0,4500
NJ,11,Rodney P.,Frelinghuysen,rodney frelinghuysen,"Frelinghuysen, Rodney P.",R,1,182239
NJ,11,John,Arvanites,john arvanites,"Arvanites, John",D,0,123935
NJ,11,Barry,Berlin,barry berlin,"Berlin, Barry",OTHER,0,3725
NJ,12,Rush,Holt,rush holt,"Holt, Rush",D,1,189938
NJ,12,Eric A.,Beck,eric beck,"Beck, Eric A.",R,0,80907
NJ,12,Jack,Freudenheim,jack freudenheim,"Freudenheim, Jack",OTHER,0,2261
NJ,12,Kenneth J.,Cody,kenneth cody,"Cody, Kenneth J.",OTHER,0,1285
NJ,S,Robert,Menendez,robert menendez,"Menendez, Robert",D,1,1985783
NJ,S,Joe,Kyrillos,joe kyrillos,"Kyrillos, Joe",R,0,1329405
NJ,S,Kenneth R.,Kaplan,kenneth kaplan,"Kaplan, Kenneth R.",OTHER,0,16803
NJ,S,Ken,Wolski,ken wolski,"Wolski, Ken",OTHER,0,15799
NJ,S,Gwen,Diakos,gwen diakos,"Diakos, Gwen",OTHER,0,9377
NJ,S,J. David,Dranikoff,j dranikoff,"Dranikoff, J. David",OTHER,0,3830
NJ,S,"Inder ""Andy""",Soni,inder soni,"Soni, Inder ""Andy""",OTHER,0,3595
NJ,S,"Robert ""Turk""",Turkavage,robert turkavage,"Turkavage, Robert ""Turk""",OTHER,0,3544
NJ,S,Gregory,Pason,gregory pason,"Pason, Gregory",OTHER,0,2256
NJ,S,Eugene Martin,Lavergne,eugene lavergne,"Lavergne, Eugene Martin",OTHER,0,2201
NJ,S,Daryl Mikell,Brooks,daryl brooks,"Brooks, Daryl Mikell",OTHER,0,2075
NM,01,Michelle,Lujan Grisham,michelle lujan grisham,"Lujan Grisham, Michelle",D,0,162924
NM,01,Janice E.,Arnold-Jones,janice arnoldjones,"Arnold-Jones, Janice E.",R,0,112473
NM,01,Jeanne,Pahls,jeanne pahls,"Pahls, Jeanne",OTHER,0,459
NM,02,Steve,Pearce,steve pearce,"Pearce, Steve",R,1,113180
NM,02,Evelyn Madrid,Erhard,evelyn erhard,"Erhard, Evelyn Madrid",D,0,92162
NM,02,Jack A.,McGrann,jack mcgrann,"McGrann, Jack A.",OTHER,0,173
NM,03,Ben R.,Lujan,ben lujan,"Lujan, Ben R.",D,1,167103
NM,03,Jefferson L.,Byrd,jefferson byrd,"Byrd, Jefferson L.",R,0,97616
NM,S,Martin T.,Heinrich,martin heinrich,"Heinrich, Martin T.",D,0,395717
NM,S,Heather A.,Wilson,heather wilson,"Wilson, Heather A.",R,0,351260
NM,S,Jon R.,Barrie,jon barrie,"Barrie, Jon R.",OTHER,0,28199
NM,S,Robert L.,Anderson,robert anderson,"Anderson, Robert L.",OTHER,0,617
NY,01,Timothy H.,Bishop,timothy bishop,"Bishop, Timothy H.",D,1,135118
NY,01,Timothy H.,Bishop,timothy bishop,"Bishop, Timothy H.",OTHER,1,11061
NY,01,Randy,Altschuler,randy altschuler,"Altschuler, Randy",OTHER,0,20125
NY,01,Randy,Altschuler,randy altschuler,"Altschuler, Randy",OTHER,0,4953
NY,01,Randy,Altschuler,randy altschuler,"Altschuler, Randy",R,0,107226
NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,116363
NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,19515
NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,6431
NY,02,Vivianne C.,Falcone,vivianne falcone,"Falcone, Vivianne C.",D,0,93932
NY,02,Vivianne C.,Falcone,vivianne falcone,"Falcone, Vivianne C.",OTHER,0,6613
NY,03,Steve J.,Israel,steve israel,"Israel, Steve J.",D,1,146271
NY,03,Steve J.,Israel,steve israel,"Israel, Steve J.",OTHER,1,6506
NY,03,Steve J.,Israel,steve israel,"Israel, Steve J.",OTHER,1,5103
NY,03,Stephen A.,Labate,stephen labate,"Labate, Stephen A.",OTHER,0,98614
NY,03,Stephen A.,Labate,stephen labate,"Labate, Stephen A.",OTHER,0,14589
NY,03,Michael,McDermott,michael mcdermott,"McDermott, Michael",OTHER,0,1644
NY,03,Anthony,Tolda,anthony tolda,"Tolda, Anthony",OTHER,0,367
NY,04,Carolyn,McCarthy,carolyn mccarthy,"McCarthy, Carolyn",D,1,152590
NY,04,Carolyn,McCarthy,carolyn mccarthy,"McCarthy, Carolyn",OTHER,1,3893
NY,04,Carolyn,McCarthy,carolyn mccarthy,"McCarthy, Carolyn",OTHER,1,7472
NY,04,"Francis X., Jr.",Becker,francis becker,"Becker, Francis X., Jr.",R,0,84982
NY,04,"Francis X., Jr.",Becker,francis becker,"Becker, Francis X., Jr.",OTHER,0,711
NY,04,Frank J.,Scaturro,frank scaturro,"Scaturro, Frank J.",OTHER,0,15603
NY,05,Gregory W.,Meeks,gregory meeks,"Meeks, Gregory W.",D,1,167836
NY,05,"Allan W., Jr.",Jennings,allan jennings,"Jennings, Allan W., Jr.",R,0,17875
NY,05,Catherine,Wark,catherine wark,"Wark, Catherine",OTHER,0,1345
NY,06,Grace,Meng,grace meng,"Meng, Grace",D,0,107507
NY,06,Grace,Meng,grace meng,"Meng, Grace  #",OTHER,0,3994
NY,06,Daniel J.,Halloran,daniel halloran,"Halloran, Daniel J.",R,0,45993
NY,06,Daniel J.,Halloran,daniel halloran,"Halloran, Daniel J.",OTHER,0,4853
NY,06,Evergreen C.,Chou,evergreen chou,"Chou, Evergreen C.",OTHER,0,1913
NY,07,Nydia M.,Velazquez,nydia velazquez,"Velazquez, Nydia M.",OTHER,1,9128
NY,07,Nydia M.,Velazquez,nydia velazquez,"Velazquez, Nydia M.",D,1,134802
NY,07,James,Murray,james murray,"Murray, James",OTHER,0,7971
NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",OTHER,0,5351
NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",D,0,178688
NY,08,Alan S.,Bellone,alan bellone,"Bellone, Alan S.",R,0,15841
NY,08,Alan S.,Bellone,alan bellone,"Bellone, Alan S.",OTHER,0,1809
NY,08,Colin M.,Beavan,colin beavan,"Beavan, Colin M.",OTHER,0,2441
NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",OTHER,1,7973
NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",D,1,178168
NY,09,Daniel J.,Cavanagh,daniel cavanagh,"Cavanagh, Daniel J.",R,0,20899
NY,09,Daniel J.,Cavanagh,daniel cavanagh,"Cavanagh, Daniel J.",OTHER,0,3265
NY,09,Vivia M.,Morgan,vivia morgan,"Morgan, Vivia M.",OTHER,0,2991
NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",D,1,156619
NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",OTHER,1,9124
NY,10,Michael W.,Chan,michael chan,"Chan, Michael W.",R,0,35538
NY,10,Michael W.,Chan,michael chan,"Chan, Michael W.",OTHER,0,3875
NY,11,Michael G.,Grimm,michael grimm,"Grimm, Michael G.",R,1,91030
NY,11,Michael G.,Grimm,michael grimm,"Grimm, Michael G.",OTHER,1,12088
NY,11,Mark S.,Murphy,mark murphy,"Murphy, Mark S.",D,0,87720
NY,11,Mark S.,Murphy,mark murphy,"Murphy, Mark S.",OTHER,0,4710
NY,11,Henry J.,Bardel,henry bardel,"Bardel, Henry J.",OTHER,0,1939
NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",D,1,185757
NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",OTHER,1,8613
NY,12,Christopher R.,Wight,christopher wight,"Wight, Christopher R.",R,0,42110
NY,12,Christopher R.,Wight,christopher wight,"Wight, Christopher R.",OTHER,0,2257
NY,12,Christopher R.,Wight,christopher wight,"Wight, Christopher R.",OTHER,0,2474
NY,13,Charles B.,Rangel,charles rangel,"Rangel, Charles B.",OTHER,1,4326
NY,13,Charles B.,Rangel,charles rangel,"Rangel, Charles B.",D,1,170690
NY,13,Craig,Schley,craig schley,"Schley, Craig",R,0,12147
NY,13,Deborah O.,Liatos,deborah liatos,"Liatos, Deborah O.",OTHER,0,5548
NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",D,1,116117
NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",OTHER,1,4644
NY,14,"Willam F., Jr.",Gibbons,willam gibbons,"Gibbons, Willam F., Jr.",R,0,19191
NY,14,"Willam F., Jr.",Gibbons,willam gibbons,"Gibbons, Willam F., Jr.",OTHER,0,2564
NY,14,Anthony,Gronowicz,anthony gronowicz,"Gronowicz, Anthony",OTHER,0,2570
NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",D,1,150243
NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",OTHER,1,2418
NY,15,Frank L. ,Della Valle,frank della valle,"Della Valle, Frank L.",R,0,3487
NY,15,Frank L. ,Della Valle,frank della valle,"Della Valle, Frank L.",OTHER,0,940
NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",OTHER,1,5676
NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",D,1,173886
NY,16,Joseph,McLaughlin,joseph mclaughlin,"McLaughlin, Joseph",R,0,53935
NY,16,Joseph,Diaferia,joseph diaferia,"Diaferia, Joseph",OTHER,0,2974
NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",D,1,161624
NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",OTHER,1,9793
NY,17,Joe,Carvin,joe carvin,"Carvin, Joe",R,0,91899
NY,17,Francis E.,Morganthaler,francis morganthaler,"Morganthaler, Francis E.",OTHER,0,2771
NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick  #",OTHER,0,11389
NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",D,0,132456
NY,18,Nan,Hayworth,nan hayworth,"Hayworth, Nan",R,1,113386
NY,18,Nan,Hayworth,nan hayworth,"Hayworth, Nan",OTHER,1,19663
NY,19,Christopher P.,Gibson,christopher gibson,"Gibson, Christopher P.",R,1,123066
NY,19,Christopher P.,Gibson,christopher gibson,"Gibson, Christopher P.",OTHER,1,17629
NY,19,Christopher P.,Gibson,christopher gibson,"Gibson, Christopher P.",OTHER,1,9550
NY,19,Julian,Schreibman,julian schreibman,"Schreibman, Julian",OTHER,0,13336
NY,19,Julian,Schreibman,julian schreibman,"Schreibman, Julian",D,0,120959
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",D,1,181093
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,10291
NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,12017
NY,20,Robert J.,Dieterich,robert dieterich,"Dieterich, Robert J.",R,0,79102
NY,20,Robert J.,Dieterich,robert dieterich,"Dieterich, Robert J.",OTHER,0,14676
NY,21,William L.,Owens,william owens,"Owens, William L.",D,1,117856
NY,21,William L.,Owens,william owens,"Owens, William L.",OTHER,1,8775
NY,21,Matthew A.,Doheny,matthew doheny,"Doheny, Matthew A.",OTHER,0,12877
NY,21,Matthew A.,Doheny,matthew doheny,"Doheny, Matthew A.",OTHER,0,4401
NY,21,Matthew A.,Doheny,matthew doheny,"Doheny, Matthew A.",R,0,104368
NY,21,Donald L.,Hassig,donald hassig,"Hassig, Donald L.",OTHER,0,4174
NY,22,Richard L.,Hanna,richard hanna,"Hanna, Richard L.",OTHER,1,12899
NY,22,Richard L.,Hanna,richard hanna,"Hanna, Richard L.",R,1,145042
NY,22,Dan,Lamb,dan lamb,"Lamb, Dan",D,0,102080
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",R,1,117641
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,14273
NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,5755
